SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.04       6.72       0.03     0.153     0.108 0.1928    0.0399    3.80    6.78   96.41   0.02  109.45   0.03    -1.99    0.366      0.184    1.00989   -2.07  0.00485  0.00483       21.219        33.75   -3.32   -3.82      3      5    0.0144  0.0221     0.014  0.0213    0.0178  0.0063   -0.0615  0.0124    13     0    10     0   1.17E-4   2.0
     1.14       6.54     0.0239     0.122    0.0862 0.2068    0.0288    3.52    4.60   96.41   0.02  109.45   0.02    -1.96     0.27      0.138    1.03424   -2.04  0.00398  0.00396       21.219        33.75   -3.32   -3.82      3      5   0.00635  0.0167   0.00529   0.016    0.0175 0.00485    -0.045 0.00738    13     0    10     0   8.84E-5   2.0
     1.26       6.34     0.0196       0.1    0.0707 0.2199    0.0214    3.37    3.24   96.42   0.01  109.45   0.02    -1.93    0.219      0.113    1.05918     -2.  0.00336  0.00335       21.219        33.75   -3.32   -3.82      3      5  -3.73E-4  0.0127  -0.00198  0.0122    0.0178 0.00577   -0.0297 0.00615    13     0    10     0   8.08E-5   2.0
     1.38       6.12     0.0192     0.098    0.0693 0.2312    0.0184    3.06    2.66   96.42   0.01  109.45   0.02    -1.98      0.2      0.101    1.08472   -1.97  0.00342  0.00341        33.75        33.75   -3.82   -3.82      5      5  -0.00586  0.0106  -0.00843  0.0102    0.0171 0.00745    -0.016  0.0071    13     0    10     0   2.02E-4   2.0
     1.52       5.86     0.0188    0.0957    0.0676 0.2370    0.0155    1.56    2.20   96.42   0.01  109.46   0.02    -2.06    0.185     0.0895    1.11088   -1.92  0.00348  0.00347        33.75       56.063   -3.82   -4.37      5      9  -0.00705 0.00866  -0.00956 0.00835    0.0154 0.00702  -0.00553 0.00658    13     0    10     0   3.62E-5   2.0
     1.68       5.54     0.0213     0.109    0.0769 0.2351    0.0159   -0.31    2.26   96.43   0.01  109.46   0.02    -2.09    0.184     0.0877    1.13767   -1.86  0.00419  0.00417       56.063       56.063   -4.37   -4.37      9      9   -0.0091 0.00845   -0.0113 0.00815    0.0176 0.00651  -0.00166 0.00604    13     0    10     0   1.07E-4   2.0
     1.84       5.18     0.0223     0.114    0.0804 0.2288    0.0156   -2.65    2.28   96.43   0.01  109.47   0.02    -2.04    0.181     0.0889    1.16510   -1.79  0.00468  0.00466       56.063       56.063   -4.37   -4.37      9      9  -0.00762 0.00799   -0.0134 0.00774    0.0176 0.00594  -2.51E-4 0.00547    13     0    10     0   9.61E-5   2.0
     2.03       4.79     0.0241     0.123    0.0868 0.2201    0.0153   -5.31    2.31   96.43   0.02  109.46   0.02    -2.07    0.176     0.0849    1.19319    -1.7  0.00547  0.00544        65.75       73.473   -4.54   -4.67     11     13  -0.00982 0.00736   -0.0135 0.00714    0.0162  0.0054   0.00196 0.00501    13     0    10     0   9.39E-4   2.0
     2.23       4.28     0.0228     0.116    0.0821 0.1880    0.0149   -9.73    2.54   96.41   0.02  109.48   0.02    -1.91    0.153     0.0801    1.22197   -1.58  0.00578  0.00575        65.75       73.473   -4.54   -4.67     11     13   -0.0151 0.00646  -0.00729 0.00637    0.0153 0.00417  -0.00319 0.00398    13     0    10     0   4.67E-4   2.0
     2.45       3.85     0.0223     0.118    0.0834 0.1838    0.0136  -11.07    2.37   96.43   0.02  109.48   0.02    -1.84     0.12     0.0652    1.25143   -1.46  0.00631  0.00627       89.684       103.56   -4.88   -5.04     17     21   -0.0115 0.00601   -0.0108 0.00596    0.0134 0.00409  -0.00582 0.00399    14     0    10     0   9.69E-4   2.0
     2.70       3.41     0.0166     0.094    0.0665 0.1824    0.0102  -14.85    1.85   96.43   0.01  109.48   0.02    -1.59   0.0842     0.0529    1.28161   -1.33   0.0053  0.00528       97.219       103.56   -4.97   -5.04     19     21   -0.0113 0.00475  -0.00716  0.0045   0.00987   0.003  -0.00841 0.00283    16     0    10     0   2.88E-4   2.0
     2.97       3.01     0.0132    0.0768    0.0543 0.1948    0.0085  -16.18    1.43   96.44   0.01  109.48   0.02    -1.35   0.0693     0.0514    1.31251    -1.2  0.00475  0.00473       103.56       114.52   -5.04   -5.15     21     25  -0.00919 0.00333   -0.0107 0.00327   0.00258 0.00269   -0.0065 0.00265    17     0    10     0   3.52E-4   2.0
     3.26       2.62     0.0146      0.09    0.0637 0.1970    0.0099  -19.53    1.67   96.43   0.02  109.46   0.02    -1.14   0.0655     0.0576    1.34416   -1.05  0.00606  0.00602       121.44        143.4   -5.21   -5.39     27     37   -0.0107 0.00512  -0.00686 0.00491   0.00526 0.00391   -0.0115  0.0038    19     0    10     0   1.96E-4   2.0
     3.59       2.27     0.0122    0.0771    0.0545 0.1983    0.0094  -23.72    1.51   96.43   0.02  109.45   0.02   -0.919   0.0448     0.0488    1.37658  -0.891  0.00584  0.00581        130.6        143.4   -5.29   -5.39     31     37  -0.00894 0.00475  -0.00747 0.00477   4.51E-4 0.00243   -0.0168 0.00258    20     0    10     0   8.38E-4   2.0
     3.95       1.96    0.00785    0.0521    0.0368 0.2081    0.0066  -26.81    1.02   96.42   0.01  109.43   0.02   -0.749   0.0263     0.0351    1.40977  -0.733  0.00435  0.00433       148.66       158.54   -5.43    -5.5     39     45  -0.00658 0.00322  -0.00747 0.00323  -0.00137 0.00205   -0.0107 0.00208    22     0    10     0   1.69E-4   2.0
     4.34       1.69    0.00441    0.0305    0.0216 0.2198    0.0042  -28.88    0.62   96.40   0.01  109.41   0.01   -0.582    0.023     0.0396    1.44377  -0.571  0.00283  0.00282       159.47       182.14   -5.51   -5.65     45     61  -0.00304 0.00246  -0.00183 0.00246  -0.00419  0.0021  -0.00417  0.0021    24     0    10     0   5.75E-4   2.0
     4.78       1.47    0.00516    0.0372    0.0263 0.2326    0.0054  -32.72    0.76   96.40   0.01  109.41   0.02   -0.471    0.023     0.0488    1.47858  -0.417  0.00382  0.00381       175.32       192.41   -5.61   -5.71     55     69  -0.00693 0.00306   5.85E-4 0.00306  -0.00462  0.0027  -0.00495 0.00272    26     0    10     0   7.19E-4   2.0
     5.26       1.28    0.00647    0.0492    0.0348 0.2530    0.0075  -35.53    1.00   96.42   0.02  109.43   0.02    -0.37   0.0183     0.0494    1.51423  -0.267   0.0055  0.00548       189.31       213.26   -5.69   -5.82     65     89   -0.0157 0.00392   0.00137 0.00376  -0.00409 0.00376  -2.35E-4 0.00368    29     0    10     0   8.87E-4   2.0
     5.78       1.12    0.00522    0.0411    0.0291 0.2733    0.0068  -38.01    0.83   96.39   0.02  109.41   0.02   -0.293   0.0142     0.0487    1.55075   -0.12  0.00509  0.00507        198.8        224.2   -5.75   -5.88     73    101   -0.0129 0.00385  -0.00262 0.00377  -0.00501 0.00365  -0.00279 0.00361    31     0    10     0   7.68E-4   2.0
     6.36      0.975     0.0045    0.0371    0.0262 0.2926    0.0064  -39.97    0.76   96.37   0.02  109.37   0.03   -0.232   0.0128     0.0553    1.58814   0.028  0.00503    0.005       217.95        244.9   -5.85   -5.97     91    129   -0.0132 0.00345  -0.00995 0.00335   -0.0127 0.00256  -0.00144 0.00242    34     0    10     0   2.74E-4   2.0
     7.00      0.864    0.00489    0.0415    0.0293 0.3202    0.0073  -40.35    0.79   96.36   0.03  109.36   0.03   -0.194   0.0126     0.0651    1.62644   0.159  0.00616  0.00613       228.97       255.74    -5.9   -6.02    103    145   -0.0121 0.00433   -0.0129 0.00432   -0.0182 0.00292   0.00532 0.00269    36     0    10     0   0.00108   2.0
     7.70      0.767    0.00576    0.0508    0.0359 0.3503    0.0092  -41.56    0.94   96.40   0.04  109.39   0.05   -0.156   0.0132     0.0845    1.66566   0.288  0.00817  0.00811       245.28       277.69   -5.97   -6.11    123    185   -0.0167 0.00648  -0.00771 0.00626   -0.0285  0.0044    0.0116 0.00376    39     0    10     0   9.23E-4   2.0
     8.47      0.689    0.00677    0.0613    0.0433 0.3830    0.0120  -43.10    1.13   96.40   0.07  109.40   0.07   -0.122   0.0125      0.103    1.70582   0.404   0.0107   0.0106       256.53       293.87   -6.02   -6.17    139    221   -0.0175 0.00919  -0.00791 0.00905   -0.0398 0.00663    0.0217 0.00568    41     0    10     0   0.00185   2.0
     9.31      0.631    0.00673    0.0631    0.0446 0.4188    0.0113  -44.47    1.00   96.41   0.07  109.39   0.07   -0.109   0.0102     0.0938    1.74696     0.5   0.0116   0.0115       272.62       315.57   -6.09   -6.25    163    277   -0.0157 0.00941  -0.00484  0.0092   -0.0407 0.00593    0.0318 0.00541    44     0    10     0   4.36E-4   2.0
    10.25      0.556    0.00609    0.0591    0.0418 0.4420    0.0106  -45.44    0.90   96.43   0.08  109.40   0.08  -0.0917   0.0081     0.0878    1.78908   0.637    0.012   0.0118       287.59       333.25   -6.15   -6.31    189    333   -0.0149 0.00921  -0.00223 0.00907   -0.0331 0.00647    0.0328 0.00646    47     0    10     0   7.76E-5   2.0
    11.27      0.477    0.00523    0.0528    0.0373 0.4568    0.0085  -45.62    0.71   96.41   0.07  109.38   0.07  -0.0863   0.0055     0.0639    1.83222   0.804    0.012   0.0118       301.95       351.54    -6.2   -6.36    217    401  -0.00777 0.00773  -0.00199 0.00765    -0.024 0.00561    0.0293  0.0057    51     0    10     0   4.37E-5   2.0
    12.40      0.374    0.00331    0.0351    0.0248 0.4498    0.0069  -45.02    0.58   96.42   0.06  109.45   0.06   -0.062   0.0037     0.0593    1.87640    1.07  0.00967  0.00958       319.11       371.68   -6.26   -6.43    257    489   0.00416 0.00618   8.12E-4 0.00618   -0.0274 0.00446    0.0187 0.00433    56     0    10     0   1.84E-4   2.0
    13.64      0.302    0.00285    0.0317    0.0224 0.4554    0.0081  -44.45    0.69   96.23   0.08  109.27   0.08  -0.0402   0.0028     0.0686    1.92165     1.3   0.0103   0.0102       339.57       392.04   -6.33   -6.48    317    593    0.0175 0.00724  -0.00489 0.00707   -0.0244 0.00598    0.0212 0.00589    62     0    10     0   8.98E-5   2.0
    15.00      0.249    0.00252    0.0292    0.0206 0.4592    0.0093  -44.20    0.77   96.03   0.10  109.07   0.10  -0.0283   0.0026      0.091    1.96799    1.51   0.0111    0.011       358.39       412.68   -6.39   -6.54    385    709    0.0157 0.00841  -7.62E-4  0.0083  -0.00678 0.00752    0.0271 0.00795    67     0    20     0   1.42E-5   2.0
    16.50      0.216    0.00281     0.034     0.024 0.4758    0.0127  -45.15    1.04   95.79   0.16  108.98   0.16  -0.0201   0.0023      0.114    2.01545    1.66   0.0142    0.014       374.45       438.27   -6.43    -6.6    455    861    0.0165  0.0121  -0.00976  0.0119    0.0137  0.0114    0.0272  0.0118    73     0    16     0   0.00141   2.0
    18.15      0.194     0.0022    0.0275    0.0195 0.5030    0.0122  -47.10    0.97   95.88   0.18  109.07   0.17   -0.014   0.0017      0.122    2.06404    1.78   0.0124   0.0122       386.12       467.32   -6.47   -6.67    513   1041   0.00308  0.0124  -0.00976  0.0123   0.00484  0.0121    0.0204  0.0123    78     0    21     0    0.0013   2.0
    19.97      0.175    0.00204    0.0262    0.0185 0.5288    0.0169  -47.10    1.30   95.55   0.28  108.76   0.27 -0.00803   0.0015      0.191    2.11382    1.89   0.0127   0.0125       400.26       498.42   -6.51   -6.74    591   1245  -0.00163  0.0178   -0.0327  0.0187   0.00239  0.0172     0.038  0.0186    83     0    50     2   0.00184   2.0
    21.96      0.168      0.002    0.0265    0.0188 0.5520    0.0106  -48.50    0.79   95.92   0.20  108.94   0.19  -0.0109    0.002      0.183    2.16479    1.94    0.013   0.0128       415.28       534.99   -6.55   -6.82    677   1513  -0.00937  0.0119   -0.0168  0.0121   0.00832  0.0111     0.037  0.0129    88     0    10     0   0.00116   2.0
    24.16      0.158    0.00212    0.0291    0.0205 0.5760    0.0214  -49.73    1.59   95.92   0.48  108.94   0.43 -0.00485   0.0013       0.26    2.21699      2.   0.0147   0.0145       432.34        574.6   -6.59    -6.9    779   1829   5.86E-4  0.0259   -0.0165  0.0258   8.30E-4  0.0251     0.051  0.0283    94     0    50     2   0.00236   2.0
    26.57       0.15    0.00231    0.0332    0.0235 0.5760    0.0324  -54.81    2.39   98.43   0.83  109.70   0.68 -0.00319   0.0012      0.384    2.27045    2.06   0.0168   0.0166       455.57       618.89   -6.65   -6.98    933   2225    0.0227  0.0386   -0.0997  0.0534     0.117  0.0572   -0.0353  0.0379   103     0    50     2   0.00322   2.0
    29.23      0.139    0.00212    0.0361    0.0255 0.3564    0.0163  -32.81    1.62   97.65   0.29  110.97   0.33 -0.00814   0.0015      0.182    2.32520    2.14   0.0167   0.0164       576.69       662.81    -6.9   -7.05   1731   2701     0.019  0.0117     -0.07  0.0169    0.0114  0.0111   -0.0205  0.0116   145     0    14     0   9.16E-4   2.0
    32.15      0.112    0.00215    0.0384    0.0272 0.3564    0.0217  -32.81    2.14   97.65   0.42  110.97   0.48 -0.00476   0.0015       0.31    2.38127    2.38   0.0211   0.0207       622.21       701.99   -6.98   -7.12   2097   3249     0.046  0.0203   -0.0959  0.0331   -0.0545  0.0216   -0.0399  0.0183   159     0    50     2    0.0134   2.0
    35.37      0.107    0.00344    0.0631    0.0446 0.3999    0.0218  -23.55    1.98   97.97   0.45  114.05   0.58 -0.00759   0.0016      0.212    2.43869    2.42   0.0354   0.0342       653.84       742.44   -7.04   -7.18   2359   3937    0.0915  0.0248   -0.0833  0.0234  -0.00643  0.0141   -0.0816  0.0223   168     0    50     2   0.00381   2.0
    38.91     0.0873     0.0029    0.0552    0.0391 0.4245    0.0272  -23.55    2.38   98.13   0.63  114.42   0.83 -0.00447   9.2E-4      0.205    2.49749    2.65   0.0367   0.0355       689.85       772.99    -7.1   -7.22   2733   4741    0.0961  0.0293   -0.0861   0.028  -0.00941  0.0201     -0.11  0.0301   181     0    50     2   9.65E-4   2.0
    42.80     0.0883    0.00309    0.0596    0.0421 0.4897    0.0176  -25.35    1.42   97.33   0.48  112.84   0.66 -0.00586   0.0012      0.204    2.55772    2.64   0.0387   0.0373       705.88       802.63   -7.12   -7.26   2923   5753    0.0879  0.0233     -0.09  0.0236   -0.0203  0.0147   -0.0576  0.0184   186     0    10     0   7.50E-4   2.0
    47.08     0.0683    0.00245    0.0494    0.0349 0.4962    0.0124  -26.96    0.99   97.60   0.38  113.36   0.51 -0.00593   7.8E-4      0.132    2.61939    2.91   0.0397   0.0383       750.14       826.81   -7.19   -7.29   3507   6969     0.053  0.0132   -0.0562  0.0134    -0.024  0.0114   -0.0234  0.0114   203     0    10     0   4.54E-5   2.0
    51.78     0.0342    0.00127    0.0273    0.0193 0.4646    0.0159  -30.53    1.31   97.62   0.54  113.35   0.67 -0.00228   5.5E-4      0.241    2.68256    3.67   0.0411   0.0396       802.22       841.85   -7.26   -7.31   4517   8413    0.0213  0.0147    -0.088  0.0252   -0.0111  0.0139  -0.00994  0.0139   231     0    50     2   0.00464   2.0
    56.96     0.0195    0.00105    0.0237    0.0167 0.4646    0.0190  -32.89    1.57   97.40   0.72  113.01   0.86 -0.00145   2.7E-4      0.184    2.74724    4.27   0.0599   0.0568       826.24       853.19   -7.29   -7.33   5465  10185   0.00827  0.0172   -0.0859  0.0232    0.0199  0.0172    -0.047  0.0189   255     0    50     2   0.00127   2.0
    62.66     0.0102    0.00101    0.0244    0.0172 0.4293    0.0227  -34.17    1.98   99.10   0.92  114.96   1.07 -0.00114   2.2E-4      0.192    2.81349    4.97    0.113    0.102       847.87       858.41   -7.32   -7.33   7037  12353   -0.0288  0.0207   -0.0352  0.0209   -0.0232  0.0201    0.0515  0.0219   291     0    22     0   0.00118   2.0
    68.92    0.00195    8.92E-4    0.0232    0.0164 0.3657    0.1434  -34.21   13.94  102.94   6.05  114.85   6.84 -1.61E-4   1.8E-4       1.11    2.88133    6.78    0.665    0.409       859.46       864.18   -7.34   -7.34   9461  14913    -0.163   0.213   -0.0283   0.117   -0.0715   0.138    0.0246   0.116   339     0    43     0   7.95E-4   2.0
