SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.02       16.7        0.1     0.511     0.361 0.0587    0.0470  -53.47   24.46  104.58   0.03  143.49   0.02    -6.74     1.34        0.2    1.00379   -3.06  0.00653  0.00649       19.625       84.766   -3.23   -4.82      1      5   0.00691   0.023  -0.00717  0.0221    0.0387  0.0105    0.0564  0.0131    13     0    10     0   0.00904   2.0
     1.12        16.      0.094     0.479     0.339 0.0638    0.0383  -53.72   18.37  104.59   0.02  143.50   0.02    -7.02     1.12      0.159    1.02800   -3.01  0.00638  0.00634       84.766       84.766   -4.82   -4.82      5      5  -0.00299  0.0189  -0.00442  0.0182    0.0361 0.00966    0.0407 0.00984    13     0    10     0   0.00363   2.0
     1.23       15.3     0.0801     0.408     0.289 0.0685    0.0295  -55.84   13.20  104.59   0.02  143.50   0.02    -7.02    0.859      0.122    1.05279   -2.96  0.00571  0.00568       84.766       84.766   -4.82   -4.82      5      5   -0.0093  0.0144  -0.00329  0.0138     0.026 0.00711    0.0311 0.00716    13     0    10     0   3.08E-4   2.0
     1.35       14.4     0.0665     0.339      0.24 0.0747    0.0229  -57.08    9.41  104.60   0.02  143.50   0.02     -6.8    0.668     0.0983    1.07817    -2.9  0.00501  0.00499       84.766       84.766   -4.82   -4.82      5      5   -0.0124  0.0108  -0.00401  0.0103     0.016 0.00544    0.0245 0.00552    13     0    10     0   8.45E-5   2.0
     1.49       13.6     0.0582     0.297      0.21 0.0828    0.0189  -57.60    7.05  104.62   0.02  143.50   0.01    -6.48    0.545     0.0841    1.10417   -2.83  0.00466  0.00464       115.03       140.81   -5.15   -5.37      7      9   -0.0148 0.00831  -0.00429  0.0079    0.0099 0.00446    0.0193 0.00448    13     0    10     0   7.23E-5   2.0
     1.64       12.7     0.0501     0.256     0.181 0.0918    0.0160  -56.35    5.40  104.63   0.01  143.50   0.01    -5.95    0.385     0.0648    1.13080   -2.76  0.00431  0.00429       140.81       140.81   -5.37   -5.37      9      9   -0.0156 0.00641  -0.00469 0.00609   0.00852 0.00331    0.0146 0.00326    13     0    10     0   0.00422   2.0
     1.80       11.7     0.0273     0.139    0.0984 0.1006    0.0085  -51.37    2.62  104.64   0.01  143.51   0.01     -5.5     0.23     0.0418    1.15806   -2.67  0.00252  0.00252       140.81       140.81   -5.37   -5.37      9      9  -0.00754 0.00313  -0.00593 0.00301   0.00767 0.00161   0.00395 0.00152    13     0    10     0   0.00204   2.0
     1.98       10.9     0.0289     0.147     0.104 0.1124    0.0087  -48.24    2.43  104.64   0.01  143.51   0.01    -5.09     0.19     0.0372    1.18599   -2.59  0.00289  0.00288       140.81       140.81   -5.37   -5.37      9      9  -0.00134   0.004  -0.00641 0.00385   0.00454 0.00347  -0.00414 0.00331    13     0    10     0     0.001   2.0
     2.18        9.9     0.0163     0.083    0.0587 0.1199    0.0048  -49.79    1.24  104.66   0.01  143.51   0.01    -4.71    0.184     0.0391    1.21459   -2.49  0.00179  0.00178       180.87       180.87   -5.64   -5.64     13     13  -0.00146 0.00194  -0.00459 0.00194  -0.00457 0.00116  -0.00188 0.00115    13     0    10     0   4.79E-4   2.0
     2.39       8.91     0.0237     0.126    0.0888 0.1265    0.0068  -47.21    1.63  104.64   0.01  143.50   0.01    -4.35    0.184     0.0423    1.24388   -2.37   0.0029  0.00289       215.97       251.06   -5.84     -6.     17     21   0.00241 0.00335  -0.00236 0.00336  -0.00431 0.00305   0.00171 0.00305    14     0    10     0   9.56E-4   2.0
     2.63       7.92     0.0362     0.205     0.145 0.1349    0.0104  -47.69    2.47  104.64   0.02  143.50   0.02     -3.7    0.163     0.0439    1.27387   -2.25  0.00497  0.00495       251.06       251.06     -6.     -6.     21     21   0.00206 0.00571   0.00191 0.00546  -0.00711 0.00526   0.00383   0.005    16     0    10     0   0.00238   2.0
     2.90       6.98     0.0194     0.113    0.0802 0.1407    0.0063  -46.95    1.39  104.66   0.01  143.51   0.01    -2.97    0.106     0.0356    1.30459   -2.11  0.00303  0.00302       267.25       278.19   -6.07   -6.11     23     25  -0.00379 0.00311  -0.00373 0.00308  -0.00286 0.00295   0.00235 0.00292    17     0    11     0    0.0065   2.0
     3.19       6.19     0.0147    0.0908    0.0642 0.1518    0.0048  -45.34    1.02  104.65   0.01  143.51   0.01    -2.56   0.0718     0.0281    1.33605   -1.98  0.00259  0.00258       267.25       345.05   -6.07   -6.34     23     37   0.00244 0.00248  -0.00402  0.0024  -7.25E-4 0.00199  -0.00568 0.00193    19     0    10     0   0.00133   2.0
     3.50       5.41     0.0152    0.0961     0.068 0.1597    0.0050  -46.02    0.96  104.65   0.01  143.49   0.01    -2.34   0.0585      0.025    1.36826   -1.83  0.00305  0.00304       323.84       345.06   -6.28   -6.34     33     37   0.00283 0.00265  -0.00146 0.00266   3.48E-5 0.00234  -0.00511 0.00236    20     0    10     0   3.57E-4   2.0
     3.86       4.58     0.0122    0.0828    0.0586 0.1571    0.0048  -47.03    0.98  104.64   0.01  143.48   0.01    -1.73   0.0437     0.0253    1.40126   -1.65   0.0029  0.00289       364.89       381.07   -6.41   -6.45     41     45    0.0028 0.00264  -0.00252 0.00254  -5.86E-5 0.00249   0.00371  0.0024    23     0    10     0   2.51E-4   2.0
     4.24       3.91    0.00993    0.0702    0.0496 0.1567    0.0044  -45.80    0.89  104.64   0.01  143.46   0.01    -1.39   0.0344     0.0248    1.43505   -1.48  0.00276  0.00275       364.89       424.36   -6.41   -6.57     41     57   0.00247 0.00233  -0.00379 0.00227  -7.57E-4 0.00227  -0.00214 0.00222    25     0    10     0   8.62E-4   2.0
     4.67       3.32     0.0085    0.0625    0.0442 0.1544    0.0042  -44.84    0.85  104.61   0.01  143.46   0.01    -1.12   0.0264     0.0235    1.46965    -1.3  0.00278  0.00278       431.95       462.44   -6.59   -6.66     59     69    0.0073 0.00151  -0.00553  0.0015  -0.00201 0.00144  -5.82E-4 0.00143    27     0    10     0   1.21E-4   2.0
     5.13       2.78     0.0087    0.0674    0.0477 0.1489    0.0053  -44.51    1.11  104.61   0.01  143.46   0.01   -0.828   0.0225     0.0271    1.50509   -1.11   0.0034  0.00339       462.63       512.38   -6.66   -6.77     69     89   0.00621 0.00257  -0.00536 0.00254  -0.00129 0.00223   0.00637 0.00221    30     0    10     0   3.62E-4   2.0
     5.64       2.36     0.0071    0.0577    0.0408 0.1496    0.0051  -43.83    1.07  104.59   0.02  143.46   0.02    -0.63   0.0189     0.0301    1.54138  -0.932  0.00327  0.00326       503.37       530.31   -6.75   -6.81     85     97   0.00967 0.00233  -0.00207 0.00229  -5.95E-4 0.00206   0.00563 0.00205    33     0    10     0   6.78E-4   2.0
     6.21       1.99    0.00721    0.0612    0.0433 0.1439    0.0067  -42.20    1.43  104.57   0.02  143.42   0.02   -0.447   0.0154     0.0345    1.57855  -0.749  0.00394  0.00392       543.63       576.12   -6.84    -6.9    103    121   0.00866 0.00348   1.67E-4 0.00347  -0.00505 0.00285    0.0102 0.00287    36     0    10     0   2.14E-4   2.0
     6.83       1.72    0.00613    0.0548    0.0388 0.1477    0.0063  -41.07    1.34  104.57   0.02  143.40   0.02   -0.359   0.0126      0.035    1.61662  -0.591  0.00387  0.00385       590.72        615.2   -6.93   -6.97    129    145   0.00682 0.00346  -0.00192 0.00342   -0.0086 0.00295   0.00695 0.00291    40     0    10     0   3.40E-4   2.0
     7.51        1.5    0.00517     0.048    0.0339 0.1629    0.0060  -40.30    1.15  104.54   0.02  143.38   0.03   -0.284   0.0101     0.0354    1.65560  -0.441  0.00375  0.00373       616.55       659.88   -6.97   -7.05    145    177   -0.0013 0.00338  -0.00569  0.0034  -0.00806 0.00314   7.01E-4 0.00314    43     0    10     0   0.00112   2.0
     8.26       1.21     0.0124     0.122    0.0865 0.1000    0.0083  -30.44    2.50  104.26   0.04  143.49   0.04   -0.189   0.0205      0.108    1.69552   -0.21   0.0111    0.011       681.51       712.61   -7.08   -7.13    193    221   -0.0134 0.00379    -0.014 0.00383  -0.00234 0.00321  -0.00937 0.00337    49     0    50     2    0.0774   2.0
     9.09       1.06     0.0115      0.12    0.0848 0.1000    0.0107  -30.44    3.21  104.26   0.05  143.49   0.05    -0.15   0.0169      0.113    1.73641 -0.0609   0.0119   0.0118       724.92       754.17   -7.15   -7.19    231    261   -0.0221 0.00487   -0.0182 0.00467  -0.00166  0.0041  -0.00605 0.00416    54     0    50     2    0.0798   2.0
    10.00      0.922     0.0101     0.111    0.0784 0.1000    0.0098  -30.44    2.97  104.26   0.05  143.49   0.05   -0.123   0.0126      0.102    1.77828  0.0887    0.012   0.0119       776.71       805.45   -7.23   -7.27    283    317   -0.0116 0.00458   -0.0197 0.00484   0.00289 0.00441  -0.00223 0.00437    60     0    50     2    0.0856   2.0
    11.00      0.856    0.00458     0.051    0.0361 0.1814    0.0094  -49.44    1.62  104.34   0.06  143.38   0.06   -0.107   0.0055     0.0511    1.82116   0.169  0.00583  0.00579        800.8       853.07   -7.26   -7.33    309    377   -0.0204   0.005  -0.00485 0.00492   1.92E-4 0.00458   -0.0132 0.00465    62     0    34     0   0.00107   2.0
    12.10      0.723    0.00355     0.042    0.0297 0.1565    0.0083  -48.76    1.65  104.44   0.06  143.39   0.05  -0.0867   0.0042     0.0481    1.86508   0.353  0.00534  0.00531       866.07       912.89   -7.34    -7.4    393    465   -0.0165 0.00419   -0.0133 0.00414  -0.00459 0.00405   0.00394 0.00403    70     0    10     0   2.47E-4   2.0
    13.31      0.594    0.00322    0.0405    0.0286 0.1110    0.0090  -52.50    2.46  104.55   0.06  143.36   0.06  -0.0695   0.0031     0.0443    1.91005   0.566  0.00591  0.00588       931.48       964.54   -7.42   -7.46    493    553  -0.00126 0.00496  -0.00521 0.00495   0.00899 0.00485   0.00359 0.00482    79     0    10     0   2.00E-4   2.0
    14.64      0.491    0.00209    0.0278    0.0196 0.0849    0.0090  -47.59    3.19  104.39   0.07  143.34   0.07  -0.0418   0.0026     0.0627    1.95611   0.771  0.00464  0.00462        996.2       1024.2    -7.5   -7.53    613    673  -0.00215 0.00465   -0.0139 0.00472   0.00409 0.00463  -9.01E-4 0.00462    88     0    10     0   0.00116   2.0
    16.11      0.446    0.00245    0.0337    0.0238 0.1265    0.0117  -32.01    2.82  104.39   0.10  143.16   0.10  -0.0329   0.0022      0.066    2.00328   0.878    0.006  0.00596       1042.2        1081.   -7.54   -7.58    711    805   0.00719 0.00655  -0.00371 0.00657    0.0144 0.00635   0.00959 0.00634    94     0    11     0   0.00169   2.0
    17.72      0.395    0.00239    0.0344    0.0243 0.1326    0.0123  -30.77    2.83  104.64   0.11  143.20   0.12  -0.0276    0.002      0.072    2.05158    1.01   0.0066  0.00656       1098.7       1149.1    -7.6   -7.65    845    981    0.0159 0.00683  -0.00957  0.0068   0.00869 0.00662    0.0106 0.00667   103     0    10     0   3.93E-4   2.0
    19.49      0.335    0.00228    0.0347    0.0245 0.0877    0.0125  -24.60    4.25  104.34   0.12  142.97   0.13  -0.0245   0.0017      0.068    2.10105    1.19   0.0074  0.00735       1189.8       1223.1   -7.69   -7.72   1095   1201    0.0148 0.00662    0.0106 0.00663   0.00512 0.00641    0.0134 0.00652   116     0    10     0   7.10E-4   2.0
    21.44      0.287    0.00227    0.0363    0.0257 0.0856    0.0219  -17.79    7.63  104.44   0.24  142.66   0.25  -0.0127   0.0024      0.185    2.15172    1.36  0.00863  0.00856        1258.        1294.   -7.75   -7.78   1317   1449  -0.00501  0.0118    0.0186  0.0123  -0.00415  0.0112    0.0402  0.0135   128     0    10     0   1.62E-4   2.0
    23.58       0.26     0.0017    0.0291    0.0206 0.0270    0.0186   31.11   19.96  106.48   0.22  141.37   0.22  -0.0109   0.0013      0.118    2.20360    1.46  0.00713  0.00708       1361.8       1373.3   -7.84   -7.84   1703   1749   -0.0288 0.00948   -0.0278 0.00944  -0.00165 0.00885  -0.00376 0.00887   146     0    10     0   8.19E-4   2.0
    25.94      0.251    0.00177    0.0311     0.022 0.0884    0.0115   69.10    3.88  108.26   0.16  140.92   0.15  -0.0155   0.0016      0.103    2.25674     1.5  0.00769  0.00764       1417.5        1460.   -7.88   -7.91   1915   2093    0.0158 0.00592   -0.0267 0.00634    0.0137  0.0057   -0.0103 0.00564   155     0    20     0   0.00155   2.0
    28.53      0.209    0.00179    0.0335    0.0237 0.0341    0.0284   56.83   24.12  108.53   0.41  141.71   0.41 -0.00613   0.0015      0.249    2.31116     1.7  0.00936  0.00928       1544.3       1562.4   -7.97   -7.98   2473   2561    0.0603  0.0202   -0.0304  0.0156   -0.0572  0.0191   -0.0181  0.0136   175     0    15     0   0.00122   2.0
    31.38      0.202     0.0022    0.0423    0.0299 0.1046    0.0164  -16.85    4.70  108.97   0.26  142.45   0.28   -0.011   0.0014      0.131    2.36689    1.74   0.0119   0.0118       1606.4       1666.1   -8.01   -8.05   2775   3093   -0.0283 0.00798    0.0708  0.0117    -0.012 0.00718  -8.00E-4 0.00707   185     0    10     0   7.44E-4   2.0
    34.52      0.178    0.00245    0.0496     0.035 0.1046    0.0295    5.82    8.49  107.58   0.51  142.30   0.56 -0.00609   0.0014      0.235    2.42396    1.88   0.0151   0.0149       1712.6       1779.4   -8.08   -8.13   3343   3745     -0.14  0.0351   -0.0682  0.0201    0.0261  0.0134   0.00624  0.0121   204     0    50     2   0.00576   2.0
    37.97      0.153    0.00172    0.0369    0.0261 0.0601    0.0142    5.82    6.97  103.77   0.27  141.91   0.29 -0.00823   9.6E-4      0.116    2.48241    2.04   0.0123   0.0121       1869.7       1906.3   -8.18    -8.2   4255   4509   -0.0438 0.00807   -0.0447 0.00817    0.0109 0.00623   -0.0182 0.00649   230     0    50     2   0.00602   2.0
    41.77      0.121    0.00162    0.0365    0.0258 0.0601    0.0229  -10.70   11.21  106.04   0.48  142.76   0.50  -0.0045   7.8E-4      0.174    2.54228     2.3   0.0147   0.0145       1992.3       2027.7   -8.25   -8.27   5149   5473   -0.0752  0.0172   0.00143  0.0112  -0.00898   0.011    0.0362  0.0126   253     0    50     2    0.0054   2.0
    45.95     0.0989    0.00122    0.0287    0.0203 0.0601    0.0129  -10.70    6.34  107.25   0.30  141.86   0.31 -0.00543   5.8E-4      0.106    2.60358    2.51   0.0134   0.0133       2109.1       2144.1   -8.31   -8.33   6239   6613    0.0164 0.00683    0.0245 0.00711  -0.00582 0.00654    0.0171 0.00678   279     0    50     2   0.00297   2.0
    50.54     0.0738    0.00105    0.0263    0.0186 0.0184    0.0128  -78.07   20.03  104.54   0.33  141.65   0.32 -0.00455   4.9E-4      0.108    2.66636    2.83   0.0155   0.0153       2245.6       2255.9   -8.38   -8.38   7879   8029   -0.0199 0.00666   -0.0147 0.00652   -0.0165 0.00643   -0.0153 0.00641   314     0    10     0   7.94E-4   2.0
    55.60     0.0504    0.00106    0.0278    0.0197 0.0059    0.0171  -78.07   82.71  103.68   0.48  143.05   0.47 -0.00315   3.9E-4      0.124    2.73066    3.24    0.023   0.0225       2355.2        2358.   -8.43   -8.43   9657   9721  -0.00895 0.00857   0.00931 0.00861  -0.00283 0.00849  -0.00981  0.0086   347     0    35     0   5.64E-4   2.0
    61.16     0.0351    0.00101    0.0279    0.0197 0.0061    0.0367  -75.40  173.34  102.37   1.13  143.48   1.12 -0.00127   3.7E-4      0.293    2.79650    3.64   0.0317   0.0308       2442.3       2444.9   -8.47   -8.47  11683  11761    0.0588  0.0249    0.0386  0.0213   -0.0127  0.0184  -0.00526  0.0181   382     0    35     0   0.00133   2.0
    67.28     0.0309    8.99E-4    0.0256    0.0181 0.0771    0.0242  -165.4    9.33  104.05   0.82  146.63   0.87 -0.00144   1.9E-4      0.132    2.86394    3.77    0.032   0.0311       2489.3       2521.7   -8.49    -8.5  13119  14249  -0.00886  0.0131   -0.0176  0.0132   0.00315   0.013   0.00691  0.0131   405     0    50     2   0.00165   2.0
    74.00     0.0244    8.97E-4    0.0264    0.0187 0.1217    0.0334  -165.4    8.37  104.08   1.26  146.26   1.38 -8.99E-4   1.7E-4      0.194    2.93300    4.03   0.0407   0.0392       2546.4       2590.7   -8.51   -8.53  15119  17193   -0.0279  0.0197   0.00569   0.019   -0.0049  0.0189    0.0151  0.0192   434     0    50     2   0.00203   2.0
    81.40     0.0199    8.36E-4    0.0259    0.0183 0.1046    0.0560   80.44   16.16  103.66   2.51  145.39   2.31 -4.66E-4   2.3E-4      0.486    3.00372    4.26   0.0467   0.0448       2620.8       2657.7   -8.55   -8.56  18655  20841    0.0602  0.0426    0.0345  0.0353    0.0596  0.0422    0.0761  0.0481   482     0    12     0   8.53E-4   2.0
    89.54     0.0132    8.16E-4    0.0266    0.0188 0.1046     INDEF   80.44   INDEF  103.66  INDEF  145.39  INDEF -3.73E-4    INDEF      INDEF    3.07615     4.7   0.0694   0.0652       2683.3       2714.5   -8.57   -8.58  22563  25193    0.0474  0.0508     0.102  0.0887   -0.0736  0.0677     0.089  0.0787   530     0     7     4   0.00283   2.0
