SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.02       2.61     0.0181    0.0925    0.0654 0.0429    0.0534   37.77   37.63  102.89   0.03  100.65   0.03    -1.08    0.237      0.219    1.00379   -1.04  0.00758  0.00753       3.4102       14.254   -1.33   -2.88      1      5    0.0487  0.0229    -0.012  0.0197  -9.35E-4  0.0182   -0.0277  0.0184    13     0    50     2    0.0124   2.0
     1.12        2.5     0.0158    0.0807     0.057 0.0429    0.0419   38.13   29.55  102.89   0.02  100.65   0.02     -1.1    0.191      0.173    1.02800  -0.994   0.0069  0.00685       14.254       14.254   -2.88   -2.88      5      5    0.0284  0.0187  -0.00631  0.0174  -0.00184  0.0167    -0.021  0.0164    13     0    10     0   0.00357   2.0
     1.23       2.37       0.01     0.051    0.0361 0.0400    0.0237   57.67   17.96  102.90   0.02  100.67   0.02    -1.12    0.104     0.0924    1.05279  -0.936   0.0046  0.00458       14.254       14.254   -2.88   -2.88      5      5   0.00475  0.0101    0.0159 0.00983   8.92E-5  0.0101  -0.00442  0.0096    13     0    21     0   0.00254   2.0
     1.35       2.23    0.00758    0.0386    0.0273 0.0400    0.0166   57.49   12.59  102.90   0.01  100.67   0.01     -1.1   0.0713     0.0647    1.07817   -0.87   0.0037  0.00368       14.254       14.254   -2.88   -2.88      5      5   0.00198 0.00759   0.00789 0.00731  -0.00237 0.00754  -0.00272 0.00719    13     0    10     0   0.00109   2.0
     1.49       2.07    0.00578    0.0294    0.0208 0.0333    0.0117   58.02   10.57  102.90   0.01  100.68   0.01    -1.08   0.0516     0.0476    1.10417  -0.792  0.00303  0.00302       22.812       22.812    -3.4    -3.4      9      9   8.86E-4  0.0056  -5.46E-4 0.00538  -0.00377  0.0055   6.94E-5 0.00524    13     0    50     2   0.00398   2.0
     1.64       1.91    0.00468    0.0239    0.0169 0.0333    0.0089   58.02    8.09  102.90   0.01  100.69   0.01    -1.04   0.0421     0.0404    1.13080  -0.705  0.00266  0.00265       22.812       22.812    -3.4    -3.4      9      9  -5.67E-5 0.00405  -0.00431  0.0039  -0.00498 0.00341   0.00454 0.00325    13     0    50     2   0.00359   2.0
     1.80       1.74    0.00493    0.0252    0.0178 0.0333    0.0093   58.02    8.44  102.90   0.01  100.69   0.01   -0.967   0.0407     0.0421    1.15806  -0.604  0.00308  0.00307       22.812       22.812    -3.4    -3.4      9      9  -5.19E-4 0.00412  -0.00532 0.00396  -0.00633 0.00232   0.00814 0.00223    13     0    13     0   0.00135   2.0
     1.98       1.58    0.00364    0.0186    0.0131 0.0427    0.0071   54.80    5.01  102.90   0.01  100.68   0.01   -0.847   0.0389     0.0459    1.18599  -0.497  0.00251   0.0025       22.812       22.812    -3.4    -3.4      9      9   0.00214 0.00319  -0.00308 0.00307  -0.00439 0.00165   0.00698 0.00159    13     0    50     2   0.00179   2.0
     2.18       1.42    0.00512    0.0271    0.0192 0.0504    0.0093   42.78    5.65  102.89   0.01  100.66   0.01     -0.8   0.0413     0.0516    1.21459  -0.379  0.00393  0.00392       28.867       28.867   -3.65   -3.65     13     13    0.0107 0.00337  -4.72E-4 0.00313   0.00651 0.00161   0.00688 0.00151    14     0    30     0   0.00159   2.0
     2.39       1.27    0.00599    0.0328    0.0232 0.0594    0.0105   55.26    5.38  102.90   0.01  100.66   0.01   -0.711   0.0386     0.0543    1.24388  -0.261  0.00513   0.0051       39.364       39.364   -3.99   -3.99     21     21    0.0105 0.00418   0.00387 0.00402    0.0122 0.00228   0.00112 0.00211    15     0    50     2   0.00648   2.0
     2.63       1.12    0.00598    0.0338    0.0239 0.0755    0.0120   61.87    4.77  102.90   0.02  100.66   0.02   -0.575   0.0319     0.0555    1.27387  -0.119  0.00583   0.0058       39.364       39.364   -3.99   -3.99     21     21    0.0059 0.00552   0.00649 0.00549   0.00746  0.0045   0.00878 0.00449    16     0    10     0   8.47E-4   2.0
     2.90      0.982    0.00543    0.0326     0.023 0.0913    0.0116   63.55    3.94  102.90   0.02  100.69   0.02   -0.468   0.0255     0.0544    1.30459  0.0196  0.00602  0.00598       41.343       43.098   -4.04   -4.09     23     25  -0.00554 0.00599  -1.86E-4 0.00574   5.82E-4 0.00542   0.00947 0.00521    18     0    10     0   3.54E-4   2.0
     3.19      0.845    0.00416    0.0256    0.0181 0.0913    0.0110   61.03    3.60  102.88   0.02  100.69   0.02   -0.347   0.0226     0.0652    1.33605   0.183  0.00536  0.00533       46.603       52.793   -4.17   -4.31     29     37   1.12E-4 0.00514   0.00931 0.00519   0.00366   0.005   0.00303 0.00502    19     0    10     0   1.10E-4   2.0
     3.50       0.75    0.00697    0.0452    0.0319 0.1119    0.0194   65.55    5.32  102.86   0.04  100.68   0.04   -0.287   0.0279     0.0974    1.36826   0.313   0.0101     0.01       51.292       52.793   -4.28   -4.31     35     37  -0.00245 0.00938    0.0188 0.00943    0.0162 0.00867   0.00401 0.00841    21     0    10     0   4.03E-5   2.0
     3.86      0.672    0.00693     0.047    0.0332 0.1414    0.0194   66.32    4.35  102.88   0.04  100.66   0.04   -0.245   0.0241      0.098    1.40126   0.431   0.0113   0.0111       55.436        57.83   -4.36   -4.41     41     45  -0.00219  0.0102    0.0177  0.0101     0.021 0.00903    0.0101  0.0086    23     0    10     0   2.63E-4   2.0
     4.24      0.599    0.00597    0.0414    0.0293 0.1758    0.0190   66.74    3.39  102.93   0.05  100.63   0.04   -0.189   0.0199      0.105    1.43505   0.557   0.0109   0.0108       59.226       64.381   -4.43   -4.52     47     57   0.00493  0.0109   0.00193  0.0109    0.0244  0.0086    0.0218 0.00856    24     0    50     2   0.00275   2.0
     4.67      0.529    0.00627    0.0461    0.0326 0.1943    0.0217   65.56    3.66  102.95   0.06  100.62   0.06    -0.15   0.0169      0.113    1.46965   0.691    0.013   0.0128       63.562       69.963   -4.51   -4.61     55     69    0.0215  0.0128  -0.00149  0.0122    0.0296  0.0107    0.0196  0.0101    27     0    50     2   0.00318   2.0
     5.13      0.475     0.0041    0.0312    0.0221 0.2257    0.0176   65.56    2.60  102.95   0.06  100.62   0.05   -0.106   0.0112      0.106    1.50509   0.809  0.00941  0.00933       67.554       78.183   -4.57   -4.73     63     89    0.0293  0.0101   0.00193 0.00939    0.0198 0.00779    0.0229  0.0077    29     0    10     0   6.84E-4   2.0
     5.64      0.433    0.00357    0.0281    0.0199 0.2594    0.0193   66.78    2.52  102.94   0.07  100.60   0.06  -0.0726   0.0096      0.132    1.54138   0.908  0.00899  0.00892       73.848       81.257   -4.67   -4.77     77     97    0.0267  0.0123   0.00378  0.0116    0.0114 0.00971    0.0339  0.0104    31     0    50     2   0.00175   2.0
     6.21      0.406    0.00337    0.0274    0.0194 0.2987    0.0195   69.66    2.27  103.01   0.08  100.61   0.07   -0.058   0.0084      0.145    1.57855    0.98  0.00906  0.00899        77.17       89.704   -4.72   -4.88     85    121   -0.0076  0.0137  -0.00684  0.0134   0.00512  0.0114    0.0399  0.0126    33     0    14     0   0.00145   2.0
     6.83      0.382    0.00375    0.0314    0.0222 0.3367    0.0210   69.66    2.21  102.94   0.10  100.69   0.08  -0.0515   0.0077       0.15    1.61662    1.04   0.0107   0.0106       81.979       97.259   -4.78   -4.97     97    145   -0.0292  0.0154   0.00381  0.0146   0.00622  0.0134    0.0344  0.0142    35     0    10     0   5.91E-5   2.0
     7.51      0.346    0.00363    0.0316    0.0224 0.3325    0.0217   70.24    2.27  102.90   0.11  100.76   0.09  -0.0442   0.0062      0.141    1.65560    1.15   0.0114   0.0113       90.718       106.59   -4.89   -5.07    121    177   -0.0318  0.0155   0.00895  0.0149    0.0174  0.0134    0.0362  0.0142    38     0    10     0   8.26E-6   2.0
     8.26      0.314    0.00286    0.0262    0.0185 0.3377    0.0143   72.57    1.48  102.89   0.08  100.69   0.07  -0.0474   0.0058      0.122    1.69552    1.26  0.00991  0.00982       96.563       117.54   -4.96   -5.18    139    221  -0.00597  0.0106   0.00252  0.0105    0.0289 0.00987    0.0142 0.00933    42     0    10     0   4.93E-4   2.0
     9.09      0.262    0.00371    0.0363    0.0257 0.2799    0.0159   69.88    1.90  103.00   0.09  100.54   0.08  -0.0544   0.0057      0.105    1.73641    1.46   0.0155   0.0153       108.82       125.51   -5.09   -5.25    181    261   0.00523  0.0108   0.00318  0.0108    0.0318  0.0102   0.00275 0.00968    48     0    10     0   0.00161   2.0
    10.00      0.158    0.00474    0.0519    0.0367 0.1000    0.0166   90.00    5.05  103.07   0.09  100.98   0.08  -0.0401   0.0057      0.143    1.77828    2.01   0.0331   0.0321       129.07       134.27   -5.28   -5.32    279    317  -0.00351 0.00844    0.0262 0.00916   -0.0214 0.00843  -0.00842 0.00789    60     0    50     2    0.0301   2.0
    11.00      0.129    0.00234    0.0262    0.0186 0.1668    0.0192   71.01    3.62  102.72   0.12  100.52   0.11  -0.0269   0.0028      0.103    1.82116    2.23   0.0199   0.0195       135.02       141.26   -5.33   -5.38    319    377   0.00929  0.0112     0.016  0.0112   0.00744  0.0111  -0.00694  0.0111    63     0    10     0   3.09E-4   2.0
    12.10     0.0939    0.00184    0.0219    0.0155 0.1253    0.0261   71.01    6.36  102.60   0.18  100.56   0.16  -0.0148   0.0023      0.158    1.86508    2.57   0.0215   0.0211       144.14       149.06    -5.4   -5.43    401    465    0.0142  0.0145   -0.0215  0.0147    0.0107  0.0141   -0.0227  0.0145    71     0    50     2   9.14E-4   2.0
    13.31     0.0859    0.00201    0.0247    0.0174 0.1859    0.0258   72.23    4.39  103.04   0.20  100.44   0.18  -0.0139   0.0021      0.149    1.91005    2.67   0.0258   0.0252       148.96       155.72   -5.43   -5.48    459    553   -0.0026  0.0153   -0.0253  0.0158    0.0146  0.0154    -0.003  0.0153    75     0    10     0   2.81E-4   2.0
    14.64     0.0669    0.00186    0.0239    0.0169 0.1859    0.0362   64.01    6.19  102.94   0.31  100.13   0.28 -0.00821   0.0018      0.221    1.95611    2.94   0.0306   0.0297       156.28       162.55   -5.48   -5.53    553    673   -0.0313  0.0228  -0.00816  0.0218   -0.0457  0.0234   -0.0149  0.0213    83     0    11     0   0.00117   2.0
    16.11     0.0557    0.00174    0.0235    0.0166 0.1859    0.0392   66.97    6.69  103.39   0.37  101.06   0.33 -0.00629   0.0015      0.244    2.00328    3.14   0.0345   0.0334       163.21       169.34   -5.53   -5.57    667    805  -0.00543  0.0238    0.0137  0.0241   -0.0068  0.0238    0.0122   0.024    91     0    50     2    0.0039   2.0
    17.72     0.0458    0.00195    0.0276    0.0195 0.1859    0.0579  -86.24    9.85  103.39   0.61  101.06   0.53 -0.00444   0.0015      0.333    2.05158    3.35   0.0473   0.0453       170.39       177.44   -5.58   -5.62    805    981   -0.0215  0.0358   0.00162  0.0352    0.0439  0.0373   -0.0581  0.0395   100     0    50     2   0.00282   2.0
    19.49     0.0437    0.00162    0.0246    0.0174 0.1095    0.0535  -17.34   14.75  103.89   0.53  102.54   0.57 -0.00395   0.0011      0.276    2.10105     3.4   0.0411   0.0396       181.21       186.34   -5.65   -5.68   1067   1201    0.0315  0.0295    0.0921  0.0381    -0.018  0.0283   -0.0425  0.0303   115     0    50     2   0.00204   2.0
    21.44     0.0395    0.00172    0.0263    0.0186 0.2290    0.0695  -68.55    9.81  104.25   0.92  101.62   0.79 -0.00253   0.0012       0.46    2.15172    3.51   0.0483   0.0463       182.27       195.01   -5.65   -5.73   1113   1449  -0.00128  0.0445    0.0243  0.0461     0.153  0.0819   -0.0416  0.0463   117     0    50     2   0.00315   2.0
    23.58     0.0369    0.00143     0.023    0.0162 0.2259    0.0575  -10.45    8.22  103.67   0.70   98.96   0.85 -0.00227   8.2E-4      0.362    2.20360    3.58    0.043   0.0413        193.3       205.73   -5.72   -5.78   1361   1749   -0.0449  0.0398   -0.0391  0.0392    0.0478  0.0398   -0.0542   0.041   129     0    50     2   0.00407   2.0
    25.94     0.0315    0.00131    0.0221    0.0156 0.2259    0.0337  -10.45    4.83  103.67   0.45   98.96   0.55 -0.00325   7.7E-4      0.236    2.25674    3.75   0.0462   0.0443       202.47        214.6   -5.77   -5.83   1641   2093    -0.013  0.0218  -0.00173  0.0217    0.0135  0.0218  -4.35E-4  0.0216   142     0    50     2   0.00427   2.0
    28.53   -4.89E-4    0.00163    0.0229    0.0162 0.0422     INDEF  -100.4   INDEF  121.35  INDEF  194.84  INDEF -2.30E-4   4.2E-4       1.85    2.31116      0.    INDEF    -7.35       5.4107       5.3827   -1.83   -1.83   1596   1649    -0.079   0.381    0.0447   0.351    -0.466   0.926    -0.135   0.424    98    77    19     4   0.00278   2.0
