SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.02       10.4     0.0778     0.397     0.281 0.0560    0.0480   13.68   26.11  148.09   0.03  115.90   0.03    -5.14     1.04      0.202    1.00379   -2.55  0.00813  0.00807       38.203       59.797   -3.96   -4.44      3      5    0.0295  0.0221    0.0118  0.0206   -0.0491  0.0132    0.0339  0.0107    13     0    10     0   0.00121   2.0
     1.12       9.89     0.0755     0.385     0.272 0.0460    0.0426   15.27   28.06  148.10   0.02  115.90   0.02    -5.17     0.91      0.176    1.02800   -2.49  0.00833  0.00827       59.797       59.797   -4.44   -4.44      5      5    0.0209  0.0194    0.0141  0.0185   -0.0406  0.0129    0.0264  0.0113    13     0    10     0   0.00741   2.0
     1.23        9.3     0.0691     0.352     0.249 0.0420    0.0360   19.24   25.92  148.09   0.02  115.89   0.02     -5.1    0.752      0.147    1.05279   -2.42   0.0081  0.00804       59.797       59.797   -4.44   -4.44      5      5   0.00807  0.0169    0.0112  0.0163    -0.033  0.0137   0.00919  0.0123    13     0    10     0    0.0136   2.0
     1.35       8.61     0.0566     0.289     0.204 0.0252    0.0277   22.51   33.03  148.08   0.02  115.89   0.02    -5.03    0.547      0.109    1.07817   -2.34  0.00716  0.00712       59.797       59.797   -4.44   -4.44      5      5   0.00299  0.0131   0.00256  0.0126    -0.025  0.0109  -0.00166    0.01    13     0    10     0    0.0158   2.0
     1.49       7.91     0.0467     0.238     0.168 0.0163    0.0218   18.30   39.87  148.08   0.02  115.91   0.02    -4.83    0.396     0.0819    1.10417   -2.25  0.00643  0.00639       92.422       92.422   -4.91   -4.91      9      9  -2.87E-4  0.0101   0.00619 0.00968   -0.0167 0.00832   0.00721 0.00785    13     0    36     0    0.0124   2.0
     1.64       7.14     0.0331     0.169     0.119 0.0027    0.0149   46.20  163.46  148.08   0.01  115.92   0.01     -4.6    0.262     0.0569    1.13080   -2.13  0.00504  0.00502       92.422       92.422   -4.91   -4.91      9      9  -0.00521 0.00666  -0.00325  0.0064  -0.00263 0.00581  -0.00979 0.00557    13     0    17     0   0.00847   2.0
     1.80       6.43     0.0157      0.08    0.0565 0.0106    0.0068  -77.51   19.15  148.08   0.01  115.91   0.01    -4.29    0.199     0.0463    1.15806   -2.02  0.00265  0.00265       92.422       92.422   -4.91   -4.91      9      9   -0.0044 0.00253  -0.00438 0.00243   0.00727 0.00108  -5.24E-4 9.83E-4    13     0    17     0   0.00333   2.0
     1.98       5.71     0.0351     0.179     0.126 0.0268    0.0173  -63.42   19.37  148.06   0.02  115.93   0.02     -3.4     0.28     0.0822    1.18599   -1.89  0.00669  0.00665       92.422       92.422   -4.91   -4.91      9      9   0.00571 0.00787  -0.00495 0.00757    0.0229  0.0031   0.00691 0.00242    13     0    10     0   0.00493   2.0
     2.18       5.07     0.0345     0.183     0.129 0.0390    0.0209  -62.51   16.39  148.08   0.02  115.90   0.02    -2.43      0.2     0.0825    1.21459   -1.76  0.00742  0.00737        114.2        114.2   -5.14   -5.14     13     13   -0.0057 0.00982   0.00844 0.00934    0.0229 0.00673   0.00921 0.00612    14     0    10     0   0.00505   2.0
     2.39       4.63     0.0234     0.128    0.0905 0.0717    0.0144  -62.51    6.19  148.07   0.02  115.90   0.02    -2.06    0.111     0.0538    1.24388   -1.66   0.0055  0.00547       142.91       152.05   -5.39   -5.45     19     21  -0.00232 0.00653     0.011  0.0063   0.00396 0.00606   0.00748 0.00579    15     0    10     0   0.00636   2.0
     2.63       4.16    0.00828    0.0469    0.0331 0.0829    0.0057  -60.10    2.06  148.07   0.01  115.91   0.01    -1.67   0.0736      0.044    1.27387   -1.55  0.00216  0.00216       152.05       152.05   -5.45   -5.45     21     21  -0.00112 0.00204   0.00708 0.00205  -0.00469 0.00159  -2.90E-4 0.00156    16     0    10     0   0.00103   2.0
     2.90       3.75    0.00864    0.0518    0.0367 0.0944    0.0054  -59.53    1.77  148.05   0.01  115.94   0.01     -1.6   0.0706      0.044    1.30459   -1.43  0.00251   0.0025       159.59        166.4   -5.51   -5.55     23     25   0.00276  0.0023   0.00576 0.00221   0.00211 0.00216   0.00212 0.00206    18     0    10     0   8.55E-4   2.0
     3.19       3.33     0.0131    0.0805    0.0569 0.1089    0.0098  -60.11    2.74  148.05   0.02  115.97   0.02     -1.2   0.0708     0.0592    1.33605   -1.31  0.00426  0.00424       179.79       203.98   -5.64   -5.77     29     37  -0.00118 0.00482   0.00716 0.00481    0.0139  0.0028    0.0081  0.0027    19     0    10     0   7.62E-4   2.0
     3.50       3.01     0.0113    0.0731    0.0517 0.1348    0.0095  -62.49    2.22  148.02   0.02  115.99   0.02   -0.915    0.053     0.0579    1.36826    -1.2  0.00407  0.00406        198.4       203.98   -5.74   -5.77     35     37   -0.0014 0.00409    0.0139 0.00406    0.0114  0.0029    0.0051 0.00276    21     0    10     0    0.0022   2.0
     3.86       2.74     0.0103    0.0696    0.0492 0.1565    0.0086  -61.67    1.78  147.99   0.02  116.00   0.02     -0.8   0.0451     0.0565    1.40126    -1.1  0.00407  0.00406       215.44       224.89   -5.83   -5.88     41     45  -0.00447 0.00351     0.015 0.00348   4.51E-4  0.0034  -0.00348 0.00329    23     0    10     0   0.00115   2.0
     4.24       2.46     0.0116    0.0822    0.0581 0.1710    0.0109  -59.94    2.06  147.95   0.03  116.03   0.03   -0.638   0.0425     0.0667    1.43505  -0.979  0.00513  0.00511       230.25       252.06   -5.91     -6.     47     57   -0.0102 0.00449    0.0189 0.00448   2.63E-4 0.00432  -0.00465 0.00419    25     0    10     0   6.52E-4   2.0
     4.67       2.22     0.0121    0.0892    0.0631 0.1880    0.0135  -61.35    2.34  147.90   0.04  116.04   0.03   -0.474   0.0377     0.0796    1.46965  -0.867  0.00595  0.00591       253.09       277.18   -6.01   -6.11     57     69   -0.0139 0.00524    0.0274 0.00545  -0.00152 0.00511   6.62E-4 0.00498    27     0    10     0   4.44E-4   2.0
     5.13       2.01     0.0112    0.0856    0.0605 0.1945    0.0142  -58.59    2.34  147.87   0.04  116.06   0.04   -0.377   0.0319     0.0844    1.50509   -0.76  0.00608  0.00604       269.89       313.38   -6.08   -6.24     65     89   -0.0256 0.00462    0.0282 0.00471  -0.00186 0.00368  -0.00873 0.00373    29     0    10     0   2.12E-4   2.0
     5.64       1.83     0.0118    0.0946    0.0669 0.2008    0.0161  -55.39    2.60  147.81   0.05  116.06   0.05   -0.313   0.0293     0.0937    1.54138  -0.657  0.00704  0.00699       296.71        327.1   -6.18   -6.29     79     97   -0.0363 0.00677    0.0222 0.00614  -9.78E-4 0.00466   -0.0188 0.00493    32     0    10     0   5.80E-4   2.0
     6.21       1.67     0.0111     0.093    0.0657 0.2130    0.0159  -53.21    2.45  147.82   0.06  116.08   0.06   -0.263   0.0237     0.0898    1.57855  -0.556  0.00725   0.0072       321.59       364.17   -6.27    -6.4     93    121   -0.0406 0.00749     0.013 0.00654   0.00793 0.00425   -0.0269 0.00478    35     0    10     0   4.91E-4   2.0
     6.83       1.52    0.00905    0.0789    0.0558 0.2204    0.0133  -51.79    1.97  147.87   0.05  116.07   0.05   -0.232   0.0188     0.0811    1.61662  -0.452   0.0065  0.00646        356.4       397.13   -6.38    -6.5    115    145   -0.0327 0.00677   0.00438 0.00619    0.0106 0.00473   -0.0219 0.00495    38     0    10     0   5.86E-5   2.0
     7.51       1.37    0.00713    0.0654    0.0462 0.2239    0.0109  -47.10    1.60  147.89   0.05  115.99   0.05   -0.199   0.0157     0.0789    1.65560  -0.341  0.00567  0.00564       391.07       436.66   -6.48    -6.6    139    177   -0.0171  0.0064  -0.00781  0.0062     0.021 0.00491   -0.0157 0.00472    42     0    10     0   4.45E-4   2.0
     8.26       1.25    0.00856    0.0812    0.0574 0.2468    0.0138  -42.78    1.84  147.86   0.07  115.90   0.07   -0.167   0.0148     0.0886    1.69552  -0.241  0.00747  0.00742       422.42       484.21   -6.56   -6.71    163    221    -0.015 0.00816   -0.0208 0.00823    0.0391 0.00627  -0.00663 0.00524    45     0    10     0   5.49E-4   2.0
     9.09       1.12      0.008    0.0792     0.056 0.2577    0.0150  -39.83    1.94  147.82   0.08  115.87   0.08   -0.128   0.0145      0.113    1.73641  -0.124  0.00778  0.00772       457.63       522.51   -6.65    -6.8    193    261   -0.0128 0.00889   -0.0294 0.00936    0.0481 0.00745  -0.00503 0.00512    49     0    10     0   2.92E-4   2.0
    10.00       1.03    0.00998     0.103    0.0726 0.2824    0.0191  -35.88    2.28  147.80   0.11  115.94   0.12    -0.11   0.0148      0.135    1.77828 -0.0339   0.0105   0.0104       491.89       570.47   -6.73   -6.89    225    317  -0.00155  0.0126   -0.0271   0.013    0.0659  0.0121    0.0152 0.00835    53     0    20     0   1.79E-5   2.0
    11.00      0.952     0.0105     0.112    0.0794 0.3104    0.0226  -33.43    2.50  147.73   0.15  115.85   0.16  -0.0852   0.0151      0.178    1.82116  0.0529   0.0121   0.0119       525.58       616.44    -6.8   -6.97    259    377   0.00305  0.0159   -0.0215  0.0163    0.0818  0.0179    0.0334   0.012    57     0    10     0   9.33E-4   2.0
    12.10      0.905     0.0123     0.135    0.0954 0.3503    0.0271  -29.28    2.71  147.74   0.19  115.70   0.23  -0.0711   0.0156      0.219    1.86508   0.108   0.0149   0.0147       562.88       677.68   -6.88   -7.08    299    465  -0.00699  0.0204   -0.0177  0.0208    0.0956  0.0247     0.069  0.0201    60     0    16     0   0.00499   2.0
    13.31      0.889     0.0137     0.154     0.109 0.4116    0.0286  -26.57    2.57  147.74   0.23  115.70   0.29  -0.0611   0.0153       0.25    1.91005   0.128   0.0169   0.0166       592.56       734.73   -6.93   -7.17    331    553   -0.0113  0.0243  -0.00695  0.0241     0.101  0.0295     0.104  0.0302    63     0    11     0   0.00719   2.0
    14.64      0.834      0.015     0.175     0.124 0.4338    0.0314  -26.57    2.73  147.74   0.28  115.70   0.36   -0.052    0.015      0.289    1.95611   0.197   0.0197   0.0193       631.78       806.26     -7.   -7.27    375    673  -0.00468  0.0278   0.00965  0.0277     0.124  0.0395     0.127  0.0404    68     0    50     2    0.0241   2.0
    16.11      0.836     0.0146     0.173     0.122 0.4953    0.0241  -23.82    1.93  147.79   0.25  115.81   0.34  -0.0542   0.0124      0.229    2.00328   0.195   0.0191   0.0188       662.54       881.05   -7.05   -7.36    409    805    -0.008  0.0242    0.0047  0.0238    0.0937  0.0255     0.131  0.0329    70     0    10     0   0.00634   2.0
    17.72      0.797     0.0134     0.162     0.115 0.5320    0.0202  -23.18    1.55  147.76   0.23  115.55   0.34    -0.05   0.0099      0.198    2.05158   0.246   0.0184   0.0181       709.05       978.83   -7.13   -7.48    465    981   -0.0141  0.0219    -0.013  0.0216     0.082    0.02     0.128   0.028    73     0    10     0   0.00387   2.0
    19.49      0.736     0.0112     0.139    0.0985 0.5525    0.0158  -23.05    1.19  147.85   0.21  115.67   0.31  -0.0459   0.0072      0.157    2.10105   0.333   0.0166   0.0163       762.87       1100.9   -7.21    -7.6    533   1201  -0.00925   0.018  -0.00221  0.0178    0.0688  0.0138     0.116  0.0202    78     0    10     0   5.48E-4   2.0
    21.44      0.662    0.00829     0.108    0.0764 0.5640    0.0124  -22.51    0.93  147.59   0.18  115.02   0.27  -0.0384   0.0065      0.169    2.15172   0.447   0.0137   0.0135       828.83       1235.1    -7.3   -7.73    625   1449   -0.0318   0.015   -0.0112  0.0139    0.0503  0.0112    0.0952  0.0177    85     0    10     0   3.93E-4   2.0
    23.58      0.587    0.00655    0.0894    0.0632 0.5684    0.0114  -22.21    0.85  147.44   0.18  114.82   0.28  -0.0295   0.0061      0.206    2.20360   0.579   0.0122   0.0121       907.42       1379.7   -7.39   -7.85    751   1749   -0.0247  0.0143  -4.10E-4  0.0131    0.0279  0.0131    0.0501  0.0156    93     0    10     0   7.24E-4   2.0
    25.94      0.514    0.00712     0.102    0.0723 0.5611    0.0140  -22.12    1.05  147.68   0.24  115.63   0.37  -0.0241    0.004      0.166    2.25674   0.724   0.0152   0.0149       1007.1       1529.8   -7.51   -7.96    931   2093   -0.0198  0.0163    0.0273  0.0164   0.00242  0.0159  -0.00572  0.0159   103     0    10     0   4.12E-4   2.0
    28.53      0.346    0.00302    0.0553    0.0391 0.1156    0.0105  -28.91    2.75  149.26   0.16  115.05   0.16  -0.0255   0.0021     0.0833    2.31116    1.15  0.00951  0.00943       1592.5       1686.7   -8.01   -8.07   2255   2561     0.032 0.00583   -0.0157 0.00536   -0.0249 0.00523  -7.70E-4 0.00482   168     0    21     0   0.00172   2.0
    31.38      0.301    0.00263      0.05    0.0354 0.1487    0.0090  -47.82    1.87  148.69   0.15  114.65   0.15  -0.0226   0.0019     0.0826    2.36689     1.3  0.00951  0.00943       1715.2       1825.9   -8.09   -8.15   2635   3093    0.0172 0.00522   -0.0107 0.00512   -0.0279 0.00508  -0.00741 0.00459   181     0    12     0   0.00235   2.0
    34.52      0.261    0.00228    0.0447    0.0316 0.1992    0.0080  -49.11    1.29  148.13   0.16  114.50   0.15  -0.0187   0.0017     0.0918    2.42396    1.46  0.00951  0.00942        1817.       1958.9   -8.15   -8.23   2997   3745    0.0282 0.00507   -0.0181 0.00468  -0.00743 0.00437   -0.0038 0.00434   193     0    22     0    0.0022   2.0
    37.97      0.223    0.00278    0.0563    0.0398 0.2503    0.0099  -51.68    1.30  148.11   0.23  114.62   0.21  -0.0158   0.0014     0.0868    2.48241    1.63   0.0137   0.0135       1914.4       2082.7   -8.21    -8.3   3397   4509    0.0445 0.00675   -0.0235  0.0059    0.0101 0.00552   0.00798 0.00551   205     0    16     0   0.00238   2.0
    41.77      0.187    0.00234    0.0489    0.0346 0.2895    0.0085  -53.79    0.99  149.08   0.22  115.34   0.21  -0.0132   9.5E-4     0.0716    2.54228    1.82   0.0137   0.0135       2017.4       2211.3   -8.26   -8.36   3895   5473    0.0304 0.00595   -0.0144 0.00564   0.00741 0.00552    0.0054 0.00552   219     0    13     0   0.00208   2.0
    45.95      0.137    0.00184    0.0401    0.0283 0.3044    0.0120  -59.11    1.34  149.58   0.36  115.64   0.32 -0.00653   7.1E-4      0.108    2.60358    2.16   0.0147   0.0145       2132.8       2330.2   -8.32   -8.42   4615   6613    0.0499 0.00949   -0.0269 0.00833  -0.00842 0.00782   2.59E-4 0.00779   238     0    50     2   0.00334   2.0
    50.54      0.114    0.00156    0.0356    0.0252 0.3044    0.0129  -69.41    1.44  146.19   0.44  116.27   0.36 -0.00468   6.8E-4      0.145    2.66636    2.36   0.0149   0.0147       2254.2       2456.1   -8.38   -8.48   5583   8029    0.0796   0.014    0.0121 0.00801  -0.00673 0.00779   -0.0155 0.00807   262     0    50     2   0.00324   2.0
    55.60      0.104    0.00161    0.0379    0.0268 0.3548    0.0148  -74.35    1.47  147.87   0.60  116.67   0.45 -0.00354   6.2E-4      0.176    2.73066    2.45   0.0169   0.0166       2328.9       2565.9   -8.42   -8.52   6267   9721    0.0747  0.0169   -0.0061  0.0106   -0.0427  0.0122   -0.0574   0.014   276     0    50     2   0.00413   2.0
    61.16     0.0993    0.00158    0.0384    0.0272 0.3922    0.0077  -81.75    0.71  150.93   0.37  116.27   0.26 -0.00579   4.5E-4     0.0781    2.79650    2.51   0.0174   0.0172       2420.5       2665.7   -8.46   -8.56   7131  11761   0.00605 0.00634   0.00694 0.00634   -0.0357 0.00629   -0.0325  0.0062   294     0    10     0   0.00139   2.0
    67.28     0.0637    0.00112    0.0289    0.0204 0.3543    0.0077  -83.32    0.76  148.77   0.38  115.94   0.28 -0.00396   3.6E-4     0.0902    2.86394    2.99   0.0192   0.0189       2581.8       2760.4   -8.53    -8.6   9175  14249   0.00778 0.00574    0.0294  0.0063  -0.00982 0.00573  -0.00608 0.00571   334     0    15     0   0.00137   2.0
    74.00     0.0327    9.64E-4    0.0268    0.0189 0.2988    0.0116  -85.82    1.32  147.01   0.59  116.72   0.45 -0.00223   2.9E-4      0.132    2.93300    3.71   0.0325   0.0315       2712.2       2844.2   -8.58   -8.63  12059  17193    0.0138 0.00807    0.0477  0.0101    0.0026 0.00787   0.00189 0.00789   385     0    13     0   0.00105   2.0
    81.40     0.0218    9.71E-4    0.0283      0.02 0.2988     INDEF  -78.42   INDEF  143.51  INDEF  116.46  INDEF -9.90E-4   2.2E-4      0.224    3.00372    4.15   0.0495   0.0473       2774.8       2938.2   -8.61   -8.67  14599  20841  -0.00621  0.0165    0.0728  0.0232   -0.0648  0.0216    0.0475  0.0192   423     0     6     4   0.00368   2.0
    89.54     0.0138    0.00152    0.0464    0.0328 0.2988     INDEF  -78.42   INDEF  143.51  INDEF  116.46  INDEF -7.92E-4    INDEF      INDEF    3.07615    4.65    0.127    0.114       2825.7       3055.1   -8.63   -8.71  17663  25193    0.0596  0.0561      0.13   0.108    -0.159    0.13    0.0141  0.0309   466     0     1     4     0.037   2.0
