SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.02       7.12     0.0207     0.106    0.0748 0.1115    0.0430  -46.38   12.10  152.10   0.02   86.88   0.02    -1.44     0.25      0.174    1.00379   -2.13  0.00316  0.00316       8.2969       37.445    -2.3   -3.93      1      5   -0.0356  0.0204  -0.00292  0.0187   -0.0113 0.00724   -0.0542  0.0115    13     0    50     2   0.00378   2.0
     1.12       6.97     0.0145    0.0742    0.0525 0.1061    0.0247  -46.38    7.27  152.10   0.01   86.89   0.01    -1.59    0.187      0.118    1.02800   -2.11  0.00227  0.00226       37.445       37.445   -3.93   -3.93      5      5  -0.00465  0.0126  -0.00424  0.0121  -0.00899 0.00564   -0.0337 0.00661    13     0    50     2    0.0124   2.0
     1.23        6.8     0.0136    0.0694    0.0491 0.1061    0.0190  -46.38    5.60  152.09   0.01   86.90   0.01    -1.77    0.171     0.0969    1.05279   -2.08  0.00218  0.00217       37.445       37.445   -3.93   -3.93      5      5   0.00756 0.00953  -0.00254 0.00913  -0.00969 0.00723    -0.017 0.00704    13     0    50     2   0.00817   2.0
     1.35        6.6     0.0141    0.0721     0.051 0.1159    0.0173  -48.28    4.69  152.07   0.01   86.90   0.01    -1.83    0.155      0.085    1.07817   -2.05  0.00233  0.00232       37.445       37.445   -3.93   -3.93      5      5   0.00947 0.00853  -0.00253 0.00817   -0.0103 0.00787  -0.00358 0.00747    13     0    10     0   7.20E-4   2.0
     1.49       6.35     0.0149     0.076    0.0538 0.1176    0.0164  -48.50    4.38  152.07   0.01   86.90   0.01    -1.84    0.144     0.0782    1.10417   -2.01  0.00255  0.00254       50.648       63.195   -4.26    -4.5      7      9    0.0086 0.00816  -0.00187 0.00782  -0.00976 0.00741   0.00477 0.00704    13     0    10     0   2.24E-4   2.0
     1.64       6.08     0.0151    0.0772    0.0546 0.1154    0.0149  -48.69    4.07  152.06   0.01   86.91   0.01    -1.87    0.126     0.0672    1.13080   -1.96  0.00271   0.0027       63.195       63.195    -4.5    -4.5      9      9   0.00735 0.00748   5.15E-4 0.00718   -0.0083 0.00627   0.00936 0.00599    13     0    10     0   1.39E-4   2.0
     1.80       5.77     0.0138    0.0706    0.0499 0.1160    0.0127  -48.82    3.43  152.06   0.01   86.91   0.01    -1.83    0.114     0.0622    1.15806    -1.9  0.00261   0.0026       63.195       63.195    -4.5    -4.5      9      9   0.00929 0.00591   0.00315 0.00565  -0.00657 0.00452   0.00939 0.00434    13     0    10     0   2.45E-4   2.0
     1.98       5.45     0.0147     0.075     0.053 0.1218    0.0124  -49.02    3.21  152.07   0.01   86.92   0.01    -1.79    0.125     0.0697    1.18599   -1.84  0.00293  0.00292       63.195       63.195    -4.5    -4.5      9      9    0.0123 0.00503   0.00576 0.00478  -0.00448 0.00331    0.0102 0.00322    13     0    10     0   8.72E-4   2.0
     2.18       5.14     0.0162    0.0826    0.0584 0.1382    0.0147  -47.13    3.31  152.05   0.02   86.92   0.02     -1.5    0.116     0.0775    1.21459   -1.78  0.00343  0.00342       73.617       83.961   -4.67   -4.81     11     13    0.0123 0.00565    0.0115 0.00561  -0.00252 0.00489   0.00797  0.0049    13     0    10     0   4.10E-4   2.0
     2.39       4.85     0.0157    0.0829    0.0586 0.1542    0.0119  -50.03    2.44  152.06   0.02   86.94   0.02    -1.56   0.0978     0.0626    1.24388   -1.71  0.00351   0.0035       104.13       122.06   -5.04   -5.22     17     21    0.0177 0.00273   0.00895 0.00253  -0.00108 0.00242  -0.00171 0.00239    14     0    10     0   8.61E-4   2.0
     2.63       4.52     0.0144    0.0786    0.0556 0.1758    0.0110  -50.85    1.97  152.06   0.02   86.93   0.02    -1.37   0.0825     0.0603    1.27387   -1.64  0.00345  0.00344       104.13       122.06   -5.04   -5.22     17     21    0.0162 0.00279    0.0101 0.00268   4.07E-4 0.00252   -0.0024 0.00252    15     0    10     0   4.68E-4   2.0
     2.90       4.19     0.0144    0.0841    0.0595 0.1859    0.0102  -52.16    1.80  152.04   0.02   86.93   0.02    -1.28    0.075     0.0587    1.30459   -1.56  0.00374  0.00373       130.62       137.35   -5.29   -5.34     23     25    0.0174 0.00316   0.00858 0.00291   0.00139 0.00197  -0.00794 0.00194    17     0    10     0   1.88E-4   2.0
     3.19       3.84     0.0154    0.0922    0.0652 0.1942    0.0108  -52.47    1.78  152.05   0.02   86.93   0.02    -1.16   0.0691     0.0595    1.33605   -1.46  0.00435  0.00434       130.62       179.31   -5.29   -5.63     23     37    0.0167 0.00448    0.0049 0.00436   0.00476 0.00333  -0.00989 0.00335    18     0    10     0   2.24E-4   2.0
     3.50        3.5     0.0151    0.0954    0.0675 0.2051    0.0112  -53.90    1.78  152.05   0.02   86.93   0.02   -0.964   0.0697     0.0723    1.36826   -1.36  0.00469  0.00467       153.03       179.31   -5.46   -5.63     29     37    0.0159 0.00559   0.00381 0.00535   0.00704 0.00363   -0.0151 0.00367    20     0    10     0   9.90E-4   2.0
     3.86       3.22     0.0167     0.111    0.0786 0.2257    0.0120  -56.64    1.78  152.05   0.03   86.92   0.03   -0.867   0.0633      0.073    1.40126   -1.27  0.00567  0.00564       186.55       202.62   -5.68   -5.77     39     45    0.0119 0.00708    0.0039 0.00677  -0.00244 0.00475   -0.0216 0.00483    22     0    10     0   8.98E-4   2.0
     4.24       2.92     0.0167     0.113    0.0802 0.2416    0.0125  -57.55    1.69  152.03   0.03   86.94   0.03   -0.745   0.0525     0.0704    1.43505   -1.16  0.00623   0.0062       192.55       232.96   -5.71   -5.92     41     57    0.0181 0.00674   0.00468 0.00665  -0.00662 0.00431   -0.0216 0.00456    23     0    10     0   9.13E-4   2.0
     4.67       2.65     0.0126    0.0889    0.0629 0.2623    0.0096  -58.55    1.22  152.05   0.03   86.96   0.03   -0.638   0.0391     0.0613    1.46965   -1.06  0.00515  0.00513        215.1       260.18   -5.83   -6.04     49     69    0.0148 0.00531   0.00586 0.00525  -0.00814 0.00341   -0.0169 0.00353    25     0    10     0   2.18E-4   2.0
     5.13       2.42    0.00976    0.0717    0.0507 0.2868    0.0079  -59.39    0.92  152.05   0.03   86.96   0.02   -0.529    0.032     0.0606    1.50509  -0.958  0.00439  0.00438         245.       298.71   -5.97   -6.19     61     89    0.0116 0.00462   0.00604 0.00458  -0.00418 0.00351   -0.0137  0.0036    27     0    10     0   3.64E-4   2.0
     5.64       2.21    0.00989    0.0753    0.0533 0.3147    0.0078  -59.36    0.86  152.09   0.03   86.98   0.03   -0.465   0.0282     0.0607    1.54138  -0.863  0.00486  0.00484       263.56       312.76   -6.05   -6.24     69     97    0.0117 0.00479   0.00851 0.00477   -0.0016 0.00344   -0.0166 0.00359    29     0    10     0   0.00132   2.0
     6.21       2.01     0.0104    0.0834     0.059 0.3383    0.0085  -59.95    0.90  152.13   0.04   87.00   0.03    -0.39   0.0244     0.0625    1.57855  -0.759  0.00564  0.00561       284.44       350.72   -6.13   -6.36     79    121    0.0145 0.00561    0.0085 0.00545  -0.00817 0.00395    -0.019 0.00402    32     0    10     0   0.00116   2.0
     6.83       1.81     0.0102    0.0843    0.0596 0.3584    0.0094  -60.65    0.93  152.15   0.05   87.02   0.04   -0.305    0.022      0.072    1.61662  -0.646  0.00614  0.00611       314.69       384.47   -6.24   -6.46     95    145    0.0213 0.00614   0.00683 0.00593   -0.0108 0.00435   -0.0201 0.00451    34     0    10     0   9.03E-4   2.0
     7.51       1.64    0.00989    0.0851    0.0601 0.3787    0.0100  -60.38    0.96  152.12   0.05   87.02   0.05   -0.243   0.0195     0.0803    1.65560  -0.539  0.00656  0.00652       338.78       424.15   -6.32   -6.57    109    177    0.0227 0.00711   0.00478  0.0068  -0.00857 0.00409   -0.0309  0.0047    37     0    10     0   0.00134   2.0
     8.26        1.5    0.00955    0.0854    0.0604 0.4008    0.0103  -60.26    0.96  152.03   0.06   87.00   0.05   -0.197   0.0166     0.0842    1.69552  -0.442  0.00693  0.00688       366.82       472.35   -6.41   -6.69    127    221    0.0158 0.00827   0.00418 0.00803  -0.00974 0.00517   -0.0369 0.00592    40     0    10     0   4.43E-4   2.0
     9.09        1.4    0.00789    0.0723    0.0512 0.4298    0.0087  -60.09    0.76  151.95   0.06   87.00   0.05   -0.167   0.0127     0.0758    1.73641  -0.362  0.00616  0.00612       398.81        511.9    -6.5   -6.77    149    261    0.0141 0.00724   0.00403 0.00716   -0.0122  0.0049   -0.0307 0.00537    42     0    10     0   7.51E-4   2.0
    10.00        1.3    0.00701    0.0665     0.047 0.4585    0.0081  -60.09    0.68  151.91   0.07   86.99   0.05   -0.137   0.0113     0.0827    1.77828  -0.282  0.00589  0.00585       425.27       562.41   -6.57   -6.88    169    317   0.00798  0.0073   0.00465 0.00725   -0.0196 0.00529   -0.0275 0.00553    45     0    24     0   0.00297   2.0
    11.00        1.2    0.00729    0.0714    0.0505 0.4816    0.0091  -60.09    0.73  151.81   0.08   86.99   0.07    -0.11   0.0108     0.0979    1.82116  -0.197  0.00662  0.00658        457.9        611.2   -6.65   -6.97    195    377    0.0126  0.0084    0.0117 0.00837   -0.0312 0.00665   -0.0232 0.00637    48     0    10     0   0.00177   2.0
    12.10       1.12    0.00786    0.0802    0.0567 0.5056    0.0112  -60.66    0.89  151.56   0.12   86.92   0.09  -0.0825   0.0106      0.128    1.86508  -0.124  0.00764  0.00759       490.09        675.5   -6.73   -7.07    223    465    0.0333   0.011    0.0162  0.0102   -0.0381 0.00918   -0.0232 0.00827    52     0    14     0   0.00403   2.0
    13.31       1.08    0.00866      0.09    0.0636 0.5404    0.0125  -62.45    0.95  150.92   0.16   86.67   0.11  -0.0686   0.0099      0.144    1.91005 -0.0881  0.00871  0.00864       527.79       734.01   -6.81   -7.16    257    553    0.0599  0.0138  -9.15E-4  0.0108   -0.0399  0.0107   -0.0121 0.00925    54     0    20     0   0.00242   2.0
    14.64       1.06    0.00939       0.1    0.0709 0.5777    0.0131  -63.02    0.97  150.53   0.20   86.49   0.14   -0.059   0.0096      0.163    1.95611 -0.0635  0.00966  0.00957        555.6       803.86   -6.86   -7.26    285    673     0.072  0.0169   -0.0174  0.0122   -0.0382  0.0125    0.0057  0.0108    57     0    21     0   0.00474   2.0
    16.11       1.04     0.0105     0.114    0.0803 0.6126    0.0129  -63.02    0.93  150.01   0.23   86.23   0.16  -0.0551   0.0098      0.178    2.00328 -0.0419    0.011   0.0109       585.32       873.03   -6.92   -7.35    311    805    0.0644   0.018   -0.0366  0.0151   -0.0228  0.0138    0.0213  0.0137    59     0    10     0     0.004   2.0
    17.72         1.     0.0109     0.122    0.0862 0.6391    0.0118  -63.02    0.84  149.57   0.25   86.01   0.17  -0.0532   0.0087      0.164    2.05158 -0.0024   0.0119   0.0118       629.56         955.     -7.   -7.45    353    981     0.042  0.0168   -0.0356   0.016  -0.00541  0.0146    0.0307  0.0154    62     0    10     0   4.58E-4   2.0
    19.49       0.96     0.0105      0.12     0.085 0.6618    0.0097  -62.46    0.69  149.85   0.24   86.19   0.16  -0.0524   0.0073      0.139    2.10105  0.0449   0.0119   0.0118       679.72       1043.7   -7.08   -7.55    403   1201    0.0295   0.015   -0.0141   0.014  -0.00564  0.0135    0.0343  0.0142    66     0    10     0   2.26E-4   2.0
    21.44      0.901     0.0087     0.103    0.0727 0.6784    0.0081  -61.60    0.57  150.47   0.23   86.57   0.15  -0.0446   0.0091      0.205    2.15172   0.114   0.0105   0.0104       734.53       1131.2   -7.17   -7.63    463   1449    0.0207  0.0137    0.0106  0.0127   -0.0137  0.0125    0.0285  0.0134    70     0    10     0   0.00281   2.0
    23.58       0.87    0.00901     0.109     0.077 0.7016    0.0087  -60.92    0.61  151.31   0.29   87.09   0.19  -0.0363   0.0086      0.237    2.20360   0.151   0.0113   0.0112       784.19       1226.8   -7.24   -7.72    515   1749    0.0207  0.0156    0.0278  0.0157   -0.0118  0.0143    0.0293  0.0155    73     0    10     0   0.00355   2.0
    25.94      0.808    0.00809     0.101    0.0715 0.7156    0.0056  -60.49    0.39  151.72   0.21   87.38   0.14  -0.0437   0.0057      0.131    2.25674   0.231   0.0109   0.0108        857.5        1320.   -7.33    -7.8    601   2093    0.0103  0.0101    0.0239    0.01   -0.0086 0.00968    0.0148 0.00966    78     0    10     0   0.00299   2.0
    28.53      0.706     0.0053    0.0695    0.0491 0.7139    0.0041  -59.25    0.29  151.63   0.17   87.37   0.12  -0.0353   0.0037      0.104    2.31116   0.378  0.00818  0.00812       954.66       1418.3   -7.45   -7.88    727   2561   0.00952 0.00757    0.0113 0.00728  -0.00421 0.00737   0.00533 0.00727    86     0    10     0   4.02E-4   2.0
    31.38      0.583    0.00415    0.0578    0.0409 0.7043    0.0030  -58.63    0.21  151.05   0.13   86.90   0.09  -0.0355   0.0029     0.0809    2.36689   0.586  0.00776  0.00771       1080.1       1506.5   -7.58   -7.94    921   3093   -0.0034  0.0054  -0.00515 0.00518   9.51E-4 0.00531  -0.00295 0.00523    97     0    10     0   0.00179   2.0
    34.52      0.442    0.00321     0.048    0.0339 0.6813    0.0031  -57.86    0.22  151.18   0.14   87.07   0.10  -0.0259    0.002     0.0764    2.42396   0.886   0.0079  0.00784       1218.1       1590.9   -7.71     -8.   1195   3745   -0.0163 0.00449   -0.0249 0.00458  -3.20E-4 0.00425  -0.00279 0.00421   112     0    10     0   8.95E-4   2.0
    37.97      0.344    0.00232    0.0369    0.0261 0.6723    0.0034  -57.35    0.24  152.05   0.16   87.54   0.12  -0.0162   0.0015     0.0938    2.48241    1.16  0.00736  0.00731       1329.2       1670.8   -7.81   -8.06   1483   4509  -0.00172 0.00494   -0.0253 0.00531   7.67E-4 0.00487  -0.00246 0.00481   126     0    10     0   4.67E-4   2.0
    41.77      0.286    0.00217     0.036    0.0255 0.6747    0.0032  -56.34    0.23  152.25   0.17   87.69   0.13  -0.0145   0.0013     0.0872    2.54228    1.36  0.00826   0.0082       1424.2       1749.9   -7.88   -8.11   1787   5473    0.0175  0.0048   -0.0225  0.0048   0.00633 0.00444   0.00814  0.0044   138     0    10     0   1.10E-4   2.0
    45.95      0.242    0.00247    0.0426    0.0301 0.6818    0.0052  -55.61    0.37  151.62   0.30   87.26   0.23  -0.0089   0.0011      0.126    2.60358    1.54   0.0111    0.011       1509.6        1821.   -7.95   -8.15   2111   6613    0.0417 0.00938   -0.0193 0.00787    0.0186 0.00787   9.09E-4 0.00743   149     0    50     2   0.00521   2.0
    50.54      0.221    0.00234    0.0415    0.0293 0.7031    0.0047  -55.13    0.33  151.30   0.32   87.06   0.25 -0.00789   9.6E-4      0.121    2.66636    1.64   0.0116   0.0115       1573.8       1891.3   -7.99   -8.19   2387   8029    0.0399  0.0091   -0.0217 0.00783    0.0156 0.00773   0.00163 0.00737   157     0    10     0   6.62E-4   2.0
    55.60      0.168    0.00217    0.0407    0.0288 0.6963    0.0041  -54.56    0.29  151.76   0.30   87.08   0.23 -0.00782   7.0E-4     0.0897    2.73066    1.94   0.0141   0.0139       1680.1       1960.2   -8.06   -8.23   2947   9721   0.00621 0.00699   -0.0254 0.00703  -0.00976 0.00665   -0.0231 0.00678   176     0    10     0   4.68E-4   2.0
    61.16      0.117    0.00199    0.0395    0.0279 0.6863    0.0052  -55.53    0.37  151.76   0.41   87.08   0.31 -0.00527   6.4E-4      0.121    2.79650    2.33   0.0185   0.0182       1784.7       2007.6   -8.13   -8.26   3685  11761   0.00526 0.00809   -0.0489 0.00975    0.0175 0.00805   -0.0169 0.00792   197     0    50     2    0.0046   2.0
    67.28     0.0824    0.00156    0.0327    0.0231 0.6792    0.0063  -54.40    0.44  152.15   0.52   86.48   0.41 -0.00322   4.4E-4      0.137    2.86394    2.71   0.0208   0.0204       1870.8       2051.6   -8.18   -8.28   4559  14249    0.0236  0.0108  -0.00287 0.00989    0.0209  0.0104  -0.00439 0.00992   220     0    50     2   0.00211   2.0
    74.00     0.0725    0.00147    0.0315    0.0222 0.7031    0.0061  -54.40    0.43  151.86   0.60   86.89   0.47 -0.00254   3.7E-4      0.147    2.93300    2.85   0.0222   0.0217       1913.9       2097.5    -8.2    -8.3   5111  17193      0.03  0.0116   -0.0229  0.0108    0.0235  0.0111   0.00105  0.0103   230     0    50     2   0.00418   2.0
    81.40     0.0515    0.00113    0.0255     0.018 0.7031    0.0043  -54.40    0.30  151.86   0.46   86.89   0.36 -0.00252   3.0E-4       0.12    3.00372    3.22   0.0242   0.0237       1981.2       2135.3   -8.24   -8.32   6183  20841  -0.00556 0.00776  -0.00929 0.00747    0.0125 0.00771   0.00783 0.00749   253     0    50     2    0.0049   2.0
    89.54     0.0308    0.00118    0.0279    0.0197 0.7031    0.0081  -54.40    0.57  151.86   0.96   86.89   0.76  -0.0013   3.0E-4      0.228    3.07615    3.78   0.0424   0.0408       2031.7       2165.4   -8.27   -8.34   7487  24696  -0.00538  0.0147  -5.88E-4   0.014    0.0207  0.0151   0.00784  0.0142   279     0    50     2   0.00187   2.0
    98.50     0.0196    0.00114    0.0283      0.02 0.7047    0.0099  -52.78    0.69  152.96   1.28   87.34   1.05 -9.36E-4   2.4E-4      0.258    3.15033    4.27   0.0654   0.0617       2066.2       2190.8   -8.29   -8.35   8987  28470    0.0202  0.0187   -0.0173  0.0177   -0.0239  0.0186   -0.0236  0.0183   305     0    21     0   0.00131   2.0
   108.35      0.013    0.00106    0.0275    0.0195 0.7047    0.0623  -54.78    4.37  158.12   9.03   91.19   7.03 -1.25E-4   1.8E-4       1.41    3.22630    4.72   0.0926   0.0853       2096.2       2206.2    -8.3   -8.36  10891  32236    0.0215   0.117    -0.095   0.172    0.0135   0.113    -0.021   0.114   336     0    50     2   0.00154   2.0
