SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.02       3.24     0.0177    0.0902    0.0638 0.0893    0.0504    9.26   17.50  115.59   0.03   81.25   0.03    -1.08    0.236      0.219    1.00379   -1.28  0.00595  0.00591        10.48       16.848   -2.55   -3.07      3      5    -0.011   0.024   -0.0261  0.0237    0.0332  0.0179   -0.0413   0.018    13     0    10     0   9.43E-5   2.0
     1.12       3.14     0.0155     0.079    0.0558 0.0912    0.0407    9.94   13.84  115.59   0.02   81.22   0.02    -1.06    0.196      0.186    1.02800   -1.24  0.00537  0.00535       16.848       16.848   -3.07   -3.07      5      5  -0.00276  0.0182     -0.03  0.0184    0.0251  0.0145   -0.0266   0.014    13     0    10     0   8.88E-6   2.0
     1.23       3.02     0.0144    0.0733    0.0518 0.0906    0.0336   11.17   11.49  115.59   0.02   81.20   0.02    -1.08     0.17      0.157    1.05279    -1.2  0.00517  0.00515       16.848       16.848   -3.07   -3.07      5      5   0.00408  0.0137   -0.0308   0.014    0.0195  0.0117   -0.0135   0.011    13     0    10     0   6.57E-5   2.0
     1.35       2.89     0.0139    0.0707      0.05 0.0902    0.0294   14.71   10.12  115.60   0.02   81.18   0.02    -1.08    0.156      0.144    1.07817   -1.15  0.00521  0.00519       16.848       16.848   -3.07   -3.07      5      5    0.0152   0.011   -0.0277  0.0111    0.0247 0.00787  -0.00698 0.00678    13     0    10     0   4.53E-5   2.0
     1.49       2.77     0.0163    0.0834    0.0589 0.1000    0.0302   21.27    9.42  115.61   0.02   81.17   0.02    -1.12    0.156      0.139    1.10417    -1.1  0.00644   0.0064       22.727       28.238   -3.39   -3.63      7      9     0.022  0.0125   -0.0204   0.012    0.0323 0.00773   0.00697 0.00608    13     0    10     0   4.95E-4   2.0
     1.64       2.59       0.01     0.051    0.0361 0.0849    0.0178   32.95    6.50  115.61   0.02   81.17   0.02    -1.07      0.1     0.0934    1.13080   -1.03  0.00421  0.00419       28.238       28.238   -3.63   -3.63      9      9    0.0156 0.00728     0.008  0.0069    0.0115 0.00542   0.00997 0.00515    13     0    10     0   0.00193   2.0
     1.80       2.39     0.0155    0.0791    0.0559 0.0685    0.0255   41.26   11.44  115.61   0.02   81.14   0.02    -1.06    0.117       0.11    1.15806  -0.948  0.00706  0.00701       28.238       28.238   -3.63   -3.63      9      9    0.0208 0.00905    0.0201 0.00871  -0.00347 0.00488    0.0217 0.00522    13     0    50     2    0.0129   2.0
     1.98       2.23      0.015    0.0765    0.0541 0.0897    0.0241   44.93    8.32  115.61   0.03   81.14   0.03   -0.935   0.0934     0.0998    1.18599  -0.869  0.00734  0.00729       28.238       28.238   -3.63   -3.63      9      9    0.0221 0.00821    0.0195 0.00784  -0.00969 0.00324    0.0196 0.00354    13     0    50     2    0.0157   2.0
     2.18       2.04     0.0109    0.0554    0.0392 0.0897    0.0172   45.97    5.75  115.59   0.02   81.15   0.02    -0.91   0.0721     0.0791    1.21459  -0.775   0.0058  0.00577       36.463       36.463    -3.9    -3.9     13     13    0.0064 0.00643    0.0162 0.00655   -0.0139 0.00389   0.00905  0.0038    13     0    10     0   0.00303   2.0
     2.39       1.85     0.0091    0.0499    0.0353 0.0948    0.0134   43.64    4.46  115.56   0.02   81.17   0.02    -0.84   0.0571     0.0679    1.24388   -0.67  0.00535  0.00532       44.336       51.371   -4.12   -4.28     17     21   0.00581 0.00689   0.00207 0.00652   -0.0126 0.00554   0.00677 0.00517    15     0    10     0   1.26E-4   2.0
     2.63       1.65    0.00664    0.0375    0.0265 0.0951    0.0112   36.99    3.60  115.57   0.02   81.16   0.02   -0.667   0.0361     0.0541    1.27387  -0.547  0.00436  0.00435       51.371       51.371   -4.28   -4.28     21     21    0.0109 0.00492   0.00291  0.0048  -0.00199  0.0023    0.0151 0.00239    16     0    10     0   4.43E-5   2.0
     2.90       1.48    0.00612    0.0367     0.026 0.0949    0.0106   33.02    3.48  115.57   0.02   81.15   0.02   -0.576   0.0289     0.0501    1.30459  -0.423  0.00451  0.00449       54.549       57.311   -4.34    -4.4     23     25    0.0118 0.00478  -7.34E-4 0.00455    0.0043 0.00372    0.0102 0.00358    18     0    10     0   0.00132   2.0
     3.19       1.31     0.0062    0.0382     0.027 0.0949    0.0118   37.70    3.73  115.60   0.02   81.13   0.02    -0.48   0.0268      0.056    1.33605  -0.291  0.00517  0.00514       59.938       72.396   -4.44   -4.65     27     37    0.0102 0.00555   6.73E-4 0.00553   0.00375 0.00491   0.00937 0.00494    19     0    10     0   4.87E-5   2.0
     3.50       1.15    0.00533    0.0345    0.0244 0.0876    0.0109   34.27    3.74  115.60   0.02   81.15   0.02   -0.401   0.0226     0.0563    1.36826  -0.148  0.00506  0.00503       72.396       72.396   -4.65   -4.65     37     37   0.00777 0.00523  -0.00497 0.00523   -0.0014 0.00412    0.0135  0.0042    21     0    10     0   1.65E-4   2.0
     3.86         1.    0.00618    0.0428    0.0303 0.0787    0.0139   30.09    5.44  115.61   0.03   81.14   0.03   -0.326   0.0205     0.0628    1.40126 -4.9E-5  0.00674  0.00669        78.68       80.694   -4.74   -4.77     43     45   0.00679 0.00727    0.0011 0.00702   0.00318 0.00595    0.0182 0.00586    24     0    10     0   9.43E-5   2.0
     4.24      0.858    0.00421    0.0303    0.0214 0.0523    0.0108   35.03    6.06  115.58   0.02   81.14   0.02   -0.269   0.0149     0.0554    1.43505   0.166  0.00533  0.00531       87.617       91.039   -4.86    -4.9     53     57  -0.00344 0.00539  -1.29E-4 0.00538  -0.00829 0.00493   0.00677 0.00491    26     0    10     0   7.02E-4   2.0
     4.67      0.742    0.00444    0.0338    0.0239 0.0477    0.0128   23.19    7.96  115.57   0.03   81.10   0.03   -0.215   0.0126     0.0587    1.46965   0.324  0.00651  0.00647       98.972       100.42   -4.99     -5.     67     69  -0.00678 0.00627   0.00645 0.00618  -0.00821 0.00597   0.00558 0.00587    29     0    10     0   4.60E-4   2.0
     5.13      0.641    0.00352    0.0282    0.0199 0.0461    0.0123   25.13    7.96  115.60   0.03   81.08   0.03    -0.16   0.0087     0.0546    1.50509   0.483  0.00599  0.00595       105.59       113.27   -5.06   -5.14     77     89  -0.00198 0.00598    0.0108 0.00591  -0.00805 0.00577   0.00352 0.00565    32     0    10     0   1.10E-4   2.0
     5.64      0.559     0.0025    0.0209    0.0148 0.0439    0.0106   14.08    7.18  115.66   0.03   81.11   0.03   -0.119   0.0088     0.0735    1.54138   0.631  0.00487  0.00484       117.77       117.77   -5.18   -5.18     97     97   0.00576 0.00535  -0.00185 0.00529   -0.0025 0.00498    0.0105 0.00499    35     0    10     0   9.68E-5   2.0
     6.21      0.495    0.00387    0.0338    0.0239 0.0439    0.0206   -9.19   13.73  115.76   0.06   81.05   0.07  -0.0867   0.0089      0.102    1.57855   0.765  0.00854  0.00847       127.15       130.07   -5.26   -5.29    115    121  -0.00182  0.0102   -0.0129  0.0103  -7.83E-4  0.0102  -0.00269  0.0102    38     0    10     0   3.37E-4   2.0
     6.83      0.436     0.0035    0.0325     0.023 0.0248    0.0237  -17.18   28.17  115.80   0.08   80.96   0.08  -0.0613   0.0068      0.111    1.61662     0.9  0.00875  0.00868       140.19       140.96   -5.37   -5.37    143    145   -0.0181  0.0118   3.63E-6  0.0115   -0.0181  0.0112    0.0147   0.011    43     0    50     2   0.00462   2.0
     7.51      0.395    0.00318    0.0309    0.0218 0.0248    0.0221  -11.39   26.17  115.71   0.08   80.85   0.09   -0.055   0.0061      0.111    1.65560    1.01  0.00879  0.00872       154.12       154.12   -5.47   -5.47    177    177   -0.0226  0.0108   -0.0106  0.0105  -0.00886  0.0104   0.00845  0.0103    47     0    10     0   3.73E-4   2.0
     8.26      0.361    0.00298    0.0301    0.0213 0.0517    0.0234   22.69   13.42  115.84   0.10   80.71   0.10  -0.0429   0.0055      0.129    1.69552    1.11    0.009  0.00892       164.33       170.23   -5.54   -5.58    205    221   0.00738   0.012   -0.0151   0.012   -0.0147  0.0118   0.00962  0.0116    51     0    10     0   0.00151   2.0
     9.09      0.336    0.00352    0.0376    0.0266 0.0227    0.0241  -47.94   31.16  115.84   0.11   81.48   0.11  -0.0396   0.0054      0.136    1.73641    1.18   0.0114   0.0113        178.3       183.55   -5.63   -5.66    245    261   -0.0106  0.0117     0.025   0.012    -0.032  0.0116  -0.00487  0.0107    57     0    50     2    0.0117   2.0
    10.00      0.301    0.00329    0.0366    0.0259 0.0227    0.0379  -43.98   48.32  116.10   0.19   81.76   0.19  -0.0248   0.0053      0.214    1.77828     1.3   0.0119   0.0118       195.75       201.15   -5.73   -5.76    299    317   -0.0289  0.0189    0.0414  0.0199   -0.0591  0.0204  -0.00721  0.0162    62     0    20     0   9.17E-4   2.0
    11.00      0.291    0.00339    0.0389    0.0275 0.0735    0.0267  -134.0   10.71  116.44   0.15   81.54   0.15  -0.0313   0.0043      0.137    1.82116    1.34   0.0127   0.0126       211.55       218.16   -5.81   -5.85    353    377   -0.0189  0.0138   -0.0227   0.014   -0.0398  0.0137  -0.00722  0.0127    66     0    10     0   0.00124   2.0
    12.10      0.269    0.00314    0.0374    0.0265 0.1141    0.0269   42.94    7.11  116.44   0.17   81.27   0.17   -0.025   0.0034      0.136    1.86508    1.43   0.0128   0.0126       227.61        241.5   -5.89   -5.96    411    465  -0.00181  0.0145    0.0273   0.015  -0.00483  0.0143   -0.0155  0.0146    71     0    50     2   0.00179   2.0
    13.31      0.238    0.00257    0.0323    0.0228 0.1141    0.0305   42.71    8.17  116.52   0.22   80.77   0.22   -0.016   0.0028      0.172    1.91005    1.56   0.0118   0.0117       248.83       261.85   -5.99   -6.05    495    553   -0.0227  0.0172    0.0186   0.017   -0.0247   0.017    0.0133  0.0165    79     0    50     2   0.00359   2.0
    14.64      0.219    0.00278    0.0364    0.0258 0.1141    0.0403   42.71   10.68  115.61   0.31   80.91   0.31  -0.0117   0.0026      0.218    1.95611    1.65   0.0138   0.0137       271.68       288.14   -6.09   -6.15    595    673    0.0489  0.0242  -0.00471  0.0218   -0.0334  0.0225   -0.0197  0.0218    86     0    50     2   0.00586   2.0
    16.11      0.209    0.00269    0.0365    0.0258 0.1628    0.0236   35.26    4.52  115.62   0.20   80.92   0.21  -0.0171   0.0022      0.126    2.00328     1.7   0.0141   0.0139       291.94       313.55   -6.16   -6.24    689    805    0.0212  0.0134   -0.0377   0.014   -0.0146  0.0132  -0.00692  0.0131    92     0    10     0   2.81E-5   2.0
    17.72      0.187    0.00215    0.0306    0.0216 0.1704    0.0214   43.85    3.93  115.04   0.21   81.31   0.21  -0.0136   0.0018      0.133    2.05158    1.82   0.0126   0.0124       318.53       345.32   -6.26   -6.35    823    981    0.0186  0.0127   -0.0182  0.0127   -0.0561  0.0134  -0.00922  0.0111   101     0    11     0   6.73E-4   2.0
    19.49      0.152    0.00259      0.04    0.0283 0.0487    0.0262   10.04   15.77  115.72   0.26   80.94   0.27  -0.0139   0.0018      0.129    2.10105    2.05   0.0187   0.0184       371.19        379.7   -6.42   -6.45   1141   1201    0.0323  0.0134   -0.0397  0.0138  -0.00212  0.0128    0.0094  0.0128   119     0    12     0   0.00125   2.0
    21.44      0.131    0.00217    0.0352    0.0249 0.0350    0.0200  -85.66   16.60  114.34   0.22   81.26   0.21  -0.0141   0.0026      0.183    2.15172     2.2   0.0181   0.0178        406.5       413.71   -6.52   -6.54   1395   1449    0.0383  0.0118   -0.0163    0.01    0.0123 0.00975  -0.00461 0.00954   132     0    10     0   6.20E-4   2.0
    23.58       0.12    0.00206    0.0345    0.0244 0.0967    0.0154  -46.67    4.78  114.92   0.19   81.52   0.19  -0.0147    0.002      0.136    2.20360     2.3   0.0187   0.0184        429.4       447.34   -6.58   -6.63   1583   1749   -0.0147 0.00808    0.0342 0.00913    0.0237 0.00798    0.0228 0.00797   140     0    12     0   0.00166   2.0
    25.94     0.0886    0.00214    0.0383    0.0271 0.0261    0.0352  -136.7   38.96  114.92   0.46   81.52   0.46 -0.00629   0.0012       0.19    2.25674    2.63   0.0266   0.0259       477.59        480.6    -6.7    -6.7   2059   2093   -0.0347  0.0183   -0.0568  0.0203    0.0833  0.0223   0.00625  0.0159   160     0    50     2    0.0074   2.0
    28.53     0.0934    0.00188    0.0341    0.0241 0.1495    0.0135    8.58    2.79  115.89   0.20   81.78   0.22  -0.0119   0.0013      0.107    2.31116    2.57   0.0221   0.0217       490.47       518.14   -6.73   -6.79   2183   2561   -0.0252 0.00807  -0.00289 0.00767   -0.0206 0.00768    -0.014 0.00755   164     0    10     0   1.78E-4   2.0
    31.38     0.0605    0.00137     0.026    0.0184 0.1495    0.0140   21.61    2.90  115.89   0.23   81.78   0.25 -0.00751   0.0012      0.161    2.36689    3.04   0.0248   0.0243       525.36       548.69    -6.8   -6.85   2633   3093    0.0191 0.00849   -0.0194 0.00853   -0.0126 0.00811  -0.00218 0.00789   181     0    50     2   0.00227   2.0
    34.52     0.0342    0.00146    0.0297     0.021 0.0910    0.0293   33.26    9.65  115.65   0.52   82.15   0.54 -0.00375   5.6E-4       0.15    2.42396    3.66   0.0474   0.0454       562.17       571.55   -6.87   -6.89   3409   3745    0.0221  0.0162   -0.0218  0.0162   -0.0152   0.016   0.00382  0.0159   206     0    21     0   9.02E-4   2.0
    37.97     0.0204    0.00132    0.0281    0.0199 0.0910    0.0433   33.26   14.20  116.06   0.85   81.52   0.87 -0.00206   4.6E-4      0.225    2.48241    4.22   0.0726    0.068       580.76       587.33   -6.91   -6.92   4113   4509   -0.0234  0.0237    -0.063  0.0272   -0.0111  0.0232   -0.0271   0.024   226     0    50     2   0.00363   2.0
    41.77     0.0114    0.00132      0.03    0.0212 0.0293    0.1041  -124.8  103.02  114.42   2.21   79.17   2.20 -8.38E-4   2.2E-4       0.26    2.54228    4.86    0.134    0.119       597.89       599.19   -6.94   -6.94   5317   5473    0.0203  0.0535    0.0143  0.0535    0.0407  0.0542   -0.0409  0.0543   258     0    50     2   0.00291   2.0
    45.95     0.0092    0.00132    0.0313    0.0221 0.0293    0.1044   11.95  102.98  110.67   2.40   77.85   2.46 -7.60E-4   3.7E-4      0.491    2.60358    5.09    0.168    0.145       610.01       611.72   -6.96   -6.97   6435   6613   -0.0873  0.0679     0.105   0.074    0.0345  0.0552    0.0575  0.0599   283     0    50     2   8.58E-4   2.0
    50.54    0.00757    0.00125    0.0299    0.0212 0.1723    0.0544   77.57    9.88  111.88   1.62   80.35   1.41 -0.00107   3.5E-4      0.329    2.66636     5.3    0.196    0.166       612.24        620.7   -6.97   -6.98   6643   8029    0.0143   0.033   -0.0151  0.0331      0.06  0.0377   -0.0731  0.0403   287     0    10     0   7.59E-4   2.0
    55.60    0.00557    0.00137    0.0345    0.0244 0.1723    0.1450  -42.59   26.39  114.07   4.43   82.08   4.48 -3.99E-4   3.4E-4       0.85    2.73066    5.64    0.307    0.239       621.01       626.73   -6.98   -6.99   8041   9721    0.0809   0.111     0.121   0.135    0.0158  0.0871     0.198   0.189   316     0    50     2   0.00177   2.0
