SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.04       2.87     0.0183    0.0932    0.0659 0.1151    0.0531   19.93   14.49   77.06   0.03   69.92   0.03   -0.999    0.237      0.237    1.00989   -1.14  0.00694   0.0069       9.9687       15.832    -2.5     -3.      3      5    0.0152  0.0275   0.00919  0.0263   -0.0748   0.022    0.0098  0.0126    13     0    10     0    0.0019   2.0
     1.14       2.75     0.0164    0.0837    0.0592 0.0991    0.0416   23.26   13.07   77.06   0.02   69.92   0.03    -1.06    0.183      0.173    1.03424    -1.1   0.0065  0.00646       15.832       15.832     -3.     -3.      5      5   0.00638  0.0213  -3.47E-4  0.0205   -0.0555  0.0154   -0.0094  0.0116    13     0    10     0   3.20E-4   2.0
     1.26       2.63     0.0133    0.0681    0.0481 0.0940    0.0293   24.35    9.68   77.06   0.02   69.91   0.02    -1.12    0.143      0.128    1.05918   -1.05  0.00553   0.0055       15.832       15.832     -3.     -3.      5      5   2.69E-5   0.015  -0.00132  0.0144   -0.0312  0.0115   -0.0121  0.0104    13     0    10     0   2.38E-5   2.0
     1.38       2.49     0.0121    0.0615    0.0435 0.0933    0.0235   24.38    7.83   77.06   0.02   69.92   0.02    -1.15    0.115        0.1    1.08472  -0.989  0.00528  0.00525       15.832       15.832     -3.     -3.      5      5  -0.00149   0.012  -0.00183  0.0115   -0.0174  0.0103   -0.0108 0.00976    13     0    10     0    0.0013   2.0
     1.52       2.32    0.00931    0.0475    0.0336 0.0897    0.0170   20.94    5.89   77.07   0.01   69.92   0.01    -1.11   0.0807     0.0725    1.11088  -0.916  0.00436  0.00434       20.738       25.367   -3.29   -3.51      7      9  -9.56E-5 0.00842   0.00632 0.00811   -0.0117  0.0076  -0.00341 0.00721    13     0    10     0   2.91E-4   2.0
     1.68       2.15    0.00848    0.0432    0.0306 0.0870    0.0145   18.40    5.15   77.07   0.01   69.93   0.01    -1.09   0.0698     0.0641    1.13767  -0.833  0.00428  0.00427       25.367       25.367   -3.51   -3.51      9      9   0.00162 0.00621    0.0119 0.00602  -0.00601 0.00593  -0.00172 0.00565    13     0    10     0   2.24E-5   2.0
     1.84       1.97     0.0083    0.0423    0.0299 0.0831    0.0136   15.22    5.07   77.08   0.01   69.94   0.01    -1.03   0.0626     0.0605    1.16510  -0.736  0.00459  0.00457       25.367       25.367   -3.51   -3.51      9      9   0.00213 0.00457    0.0156 0.00449  -0.00323 0.00441  -0.00252 0.00421    13     0    10     0   9.65E-4   2.0
     2.03       1.78    0.00751    0.0383    0.0271 0.0776    0.0132   14.04    5.23   77.09   0.01   69.93   0.01   -0.883    0.076     0.0861    1.19319  -0.623   0.0046  0.00458       29.037       32.291   -3.66   -3.77     11     13    0.0047 0.00375    0.0161 0.00385   0.00217 0.00251  -0.00806  0.0025    13     0    10     0   0.00196   2.0
     2.23       1.62    0.00884    0.0468    0.0331 0.1012    0.0157    8.12    4.92   77.08   0.02   69.91   0.02   -0.756   0.0585     0.0774    1.22197  -0.527  0.00593  0.00589       32.291       32.291   -3.77   -3.77     13     13    0.0174  0.0057    0.0104 0.00527  -9.16E-4 0.00529  -0.00531 0.00494    14     0    10     0   9.62E-5   2.0
     2.45       1.46    0.00856    0.0469    0.0332 0.1076    0.0165    8.39    4.78   77.11   0.02   69.91   0.02   -0.624   0.0457     0.0732    1.25143  -0.413  0.00637  0.00634       41.451       44.273   -4.04   -4.12     19     21    0.0216 0.00401    0.0164 0.00375  -0.00514 0.00335  -0.00209  0.0032    15     0    10     0   1.20E-4   2.0
     2.70       1.31     0.0072    0.0408    0.0288 0.1012    0.0151    6.76    4.48   77.12   0.02   69.91   0.02   -0.527   0.0348     0.0661    1.28161   -0.29  0.00601  0.00597       44.273       44.273   -4.12   -4.12     21     21    0.0166 0.00376     0.018  0.0038  -0.00991  0.0023    0.0027 0.00222    16     0    10     0   3.39E-4   2.0
     2.97       1.15    0.00521    0.0313    0.0221 0.0856    0.0111    5.25    3.91   77.10   0.02   69.92   0.02   -0.467   0.0271     0.0582    1.31251  -0.152  0.00493  0.00491       46.584       48.846   -4.17   -4.22     23     25   0.00607 0.00402    0.0144 0.00405  -0.00863 0.00324  -0.00354 0.00317    18     0    10     0   3.39E-4   2.0
     3.26       1.03    0.00498    0.0315    0.0223 0.1106    0.0119    1.47    3.38   77.10   0.02   69.90   0.02   -0.358    0.025     0.0701    1.34416 -0.0343  0.00526  0.00523       55.348       61.013   -4.36   -4.46     31     37   0.00289 0.00606   0.00899 0.00587  -0.00905  0.0055  -0.00582 0.00527    20     0    10     0   3.16E-4   2.0
     3.59      0.933    0.00578    0.0375    0.0265 0.1341    0.0149   -0.94    3.42   77.09   0.03   69.90   0.03   -0.296   0.0231     0.0781    1.37658  0.0753  0.00675  0.00671       57.282       61.013    -4.4   -4.46     33     37    0.0143 0.00697    0.0113 0.00693   -0.0128 0.00625   0.00173 0.00616    21     0    10     0   5.76E-5   2.0
     3.95      0.827    0.00495    0.0335    0.0237 0.1337    0.0150   -5.03    3.44   77.08   0.03   69.88   0.03   -0.226   0.0177     0.0785    1.40977   0.206  0.00651  0.00647       64.386       67.532   -4.52   -4.57     41     45    0.0201 0.00688   0.00676 0.00674   -0.0129 0.00595   0.00657  0.0059    23     0    10     0   7.14E-5   2.0
     4.34      0.748    0.00442    0.0313    0.0221 0.1492    0.0142  -10.26    2.93   77.07   0.03   69.89   0.04   -0.189    0.016     0.0845    1.44377   0.315  0.00644   0.0064       72.288       79.093   -4.65   -4.75     51     61    0.0142  0.0074   -0.0014 0.00734   -0.0204 0.00603   0.00493 0.00583    25     0    10     0   2.45E-4   2.0
     4.78      0.679    0.00464    0.0347    0.0245 0.1697    0.0151  -14.55    2.87   77.10   0.04   69.95   0.04   -0.161   0.0154     0.0954    1.47858   0.421  0.00744  0.00739       76.469       84.264   -4.71   -4.81     57     69   0.00231 0.00895   0.00144 0.00872    -0.032 0.00694    0.0026 0.00607    28     0    10     0   7.44E-5   2.0
     5.26       0.61    0.00445    0.0344    0.0244 0.1829    0.0153  -20.89    2.67   77.12   0.04   69.99   0.05   -0.136   0.0148      0.109    1.51423   0.536  0.00794  0.00788        86.85       95.292   -4.85   -4.95     73     89  -0.00413 0.00905   0.00488 0.00898   -0.0316 0.00676    0.0169 0.00607    30     0    10     0   1.40E-4   2.0
     5.78      0.555    0.00537     0.043    0.0304 0.2128    0.0198  -24.06    2.99   77.11   0.06   70.00   0.07   -0.112   0.0161      0.144    1.55075   0.638   0.0106   0.0105       91.608       101.23    -4.9   -5.01     81    101   0.00412  0.0117    0.0164   0.012   -0.0294 0.00895    0.0366  0.0095    32     0    10     0   3.10E-4   2.0
     6.36      0.508    0.00686    0.0574    0.0406 0.2464    0.0276  -25.85    3.73   77.17   0.10   70.06   0.11  -0.0868   0.0163      0.188    1.58814   0.735   0.0148   0.0146       98.794       113.33   -4.99   -5.14     95    129    0.0126  0.0166    0.0398  0.0178   -0.0341  0.0128    0.0581  0.0155    35     0    50     2    0.0071   2.0
     7.00      0.477    0.00691    0.0594     0.042 0.2914    0.0282  -28.37    3.31   77.13   0.11   69.99   0.13   -0.073   0.0146      0.199    1.62644   0.804   0.0158   0.0156       105.85       119.76   -5.06    -5.2    109    145    0.0183  0.0186    0.0374  0.0195    -0.027  0.0127    0.0774  0.0192    37     0    50     2   0.00601   2.0
     7.70      0.448    0.00691     0.061    0.0431 0.3399    0.0297  -28.37    3.07   77.13   0.13   69.99   0.16   -0.059   0.0127      0.215    1.66566   0.871   0.0169   0.0166       113.39       133.67   -5.14   -5.32    125    185    0.0127  0.0207    0.0473  0.0228   -0.0157  0.0143    0.0893  0.0237    39     0    10     0   0.00171   2.0
     8.47       0.42    0.00663    0.0608     0.043 0.3745    0.0270  -29.05    2.62   77.20   0.14   70.01   0.16  -0.0531   0.0107      0.202    1.70582   0.941   0.0173    0.017       118.33       145.22   -5.18   -5.41    137    221   2.50E-4  0.0198     0.051  0.0221  -0.00203  0.0124    0.0951  0.0228    42     0    50     2   0.00343   2.0
     9.31      0.396    0.00571    0.0536    0.0379 0.4135    0.0222  -30.59    1.99   77.26   0.13   70.11   0.16  -0.0475   0.0082      0.172    1.74696    1.01   0.0158   0.0156       127.63       162.34   -5.26   -5.53    159    277   0.00145  0.0166    0.0549  0.0191   0.00474 0.00998    0.0848  0.0177    44     0    10     0   1.70E-4   2.0
    10.25      0.365    0.00506     0.049    0.0347 0.4407    0.0208  -31.64    1.78   77.28   0.14   70.15   0.17  -0.0388   0.0061      0.157    1.78908    1.09   0.0151   0.0149       137.65       178.38   -5.35   -5.63    185    333   0.00544  0.0171    0.0457  0.0184    0.0072  0.0106    0.0883  0.0174    47     0    10     0   3.90E-4   2.0
    11.27      0.336    0.00387    0.0391    0.0276 0.4647    0.0139  -31.49    1.16   77.19   0.10   70.02   0.13  -0.0382   0.0045      0.117    1.83222    1.18   0.0126   0.0124       147.49       196.34   -5.42   -5.73    213    401   0.00659   0.013    0.0107  0.0128    0.0102 0.00937    0.0606  0.0116    51     0    10     0   8.66E-4   2.0
    12.40       0.29    0.00258    0.0273    0.0193 0.4489    0.0130  -29.85    1.10   77.12   0.10   69.77   0.13  -0.0255   0.0035      0.136    1.87640    1.34   0.0097  0.00961       164.94       217.33   -5.54   -5.84    269    489  -0.00187  0.0114   -0.0187  0.0117   0.00488  0.0113   -0.0104  0.0115    56     0    10     0   3.51E-4   2.0
    13.64      0.252      0.003     0.034     0.024 0.4184    0.0213  -24.09    1.89   77.22   0.17   69.57   0.23  -0.0174   0.0036      0.206    1.92165     1.5    0.013   0.0129       184.21       238.33   -5.66   -5.94    341    593     0.021  0.0185  -0.00433   0.018     0.029  0.0154    -0.081  0.0219    64     0    21     0   0.00144   2.0
    15.00      0.188    0.00268    0.0349    0.0247 0.1854    0.0147  -12.88    2.52   77.40   0.11   69.66   0.13  -0.0285   0.0025     0.0864    1.96799    1.82   0.0156   0.0154       236.68       257.85   -5.94   -6.03    577    709    0.0312 0.00838    0.0216 0.00813  -0.00361 0.00759   -0.0207 0.00777    85     0    20     0   7.63E-6   2.0
    16.50      0.128    0.00236     0.033    0.0234 0.1069    0.0236  -11.64    6.71   77.07   0.20   69.47   0.21  -0.0156    0.002      0.127    2.01545    2.23   0.0202   0.0198       266.42        277.9   -6.06   -6.11    767    861  -0.00122  0.0124    0.0426  0.0135      0.01  0.0121   -0.0257  0.0125    98     0    10     0   2.78E-4   2.0
    18.15     0.0972    0.00203    0.0303    0.0214 0.0206    0.0441  -108.1   61.37   77.91   0.41   69.36   0.40 -0.00696   0.0017       0.24    2.06404    2.53   0.0229   0.0224       294.29       296.59   -6.17   -6.18   1015   1041   -0.0634  0.0261    0.0225   0.022    0.0479  0.0236    0.0221  0.0214   112     0    50     2   0.00479   2.0
    19.97     0.0927    0.00201    0.0309    0.0219 0.1136    0.0275   59.82    7.37   78.47   0.30   69.02   0.29 -0.00932   0.0013      0.144    2.11382    2.58   0.0238   0.0233       304.04       314.73   -6.21   -6.24   1117   1245    0.0507  0.0161   -0.0296   0.015     0.048  0.0152   -0.0169  0.0138   118     0    16     0   0.00128   2.0
    21.96     0.0819     0.0019    0.0301    0.0213 0.1652    0.0222   55.03    4.18   78.70   0.27   69.14   0.26 -0.00938   0.0018      0.197    2.16479    2.72   0.0255   0.0249       316.86       334.19   -6.25   -6.31   1261   1513    0.0085  0.0129   -0.0288  0.0141     0.049  0.0154   -0.0165  0.0125   125     0    13     0   0.00106   2.0
    24.16     0.0669     0.0018    0.0299    0.0212 0.1595    0.0292   41.18    5.67   79.15   0.38   69.13   0.39 -0.00617   0.0018      0.288    2.21699    2.94   0.0296   0.0288       336.64       352.43   -6.32   -6.37   1539   1829  -0.00894  0.0171    0.0301  0.0191   -0.0108  0.0165   -0.0549  0.0227   138     0    17     0   9.35E-4   2.0
    26.57     0.0492    0.00156    0.0271    0.0192 0.1735    0.0545   41.18    9.86   79.15   0.79   69.13   0.81 -0.00252   9.0E-4      0.356    2.27045    3.27    0.035   0.0339       353.82        368.2   -6.37   -6.42   1833   2225   0.00201  0.0323    -0.066    0.04   0.00915  0.0318   -0.0762  0.0417   151     0    50     2   0.00329   2.0
    29.23     0.0528    0.00157    0.0276    0.0195 0.2792    0.0219   35.10    2.63   79.28   0.37   69.21   0.40 -0.00506   0.0012      0.245    2.32520    3.19   0.0329   0.0319       358.98       383.41   -6.39   -6.46   1935   2701   -0.0127  0.0153   -0.0171  0.0156   -0.0153  0.0154   0.00851  0.0152   154     0    11     0   9.86E-4   2.0
    32.15     0.0364    0.00157    0.0289    0.0204 0.2933    0.0307   37.24    3.54   77.83   0.58   70.19   0.62 -0.00321   9.9E-4      0.308    2.38127     3.6    0.048    0.046       375.21       395.49   -6.44   -6.49   2301   3249   -0.0111  0.0218    0.0229  0.0227  -0.00268  0.0215    0.0249  0.0228   168     0    40     0   0.00133   2.0
    35.37     0.0225    0.00145    0.0278    0.0197 0.2933    0.0658   45.72    7.55   77.54   1.42   70.47   1.41 -0.00126   9.0E-4      0.713    2.43869    4.12   0.0724   0.0678       390.12       406.35   -6.48   -6.52   2781   3937   -0.0294  0.0507   0.00232  0.0465    0.0664  0.0659    -0.008  0.0465   184     0    50     2   7.28E-4   2.0
