SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.02       4.16     0.0227     0.116    0.0818 0.0654    0.0449    1.20   21.02  117.45   0.02   87.18   0.02    -1.58    0.299      0.189    1.00379   -1.55  0.00593   0.0059       13.586       21.984   -2.83   -3.36      3      5    0.0329  0.0202    0.0133  0.0187   0.00768   0.017   -0.0268  0.0169    13     0    50     2   0.00614   2.0
     1.12       4.02     0.0201     0.102    0.0724 0.0764    0.0353    1.20   14.24  117.45   0.02   87.17   0.02     -1.6    0.242      0.151    1.02800   -1.51  0.00544  0.00541       21.984       21.984   -3.36   -3.36      5      5    0.0219  0.0166   0.00406  0.0157   0.00463  0.0152   -0.0179  0.0147    13     0    10     0   0.00522   2.0
     1.23       3.85     0.0166    0.0848    0.0599 0.0911    0.0262   -2.25    8.94  117.45   0.02   87.15   0.02     -1.6    0.177      0.111    1.05279   -1.46   0.0047  0.00468       21.984       21.984   -3.36   -3.36      5      5    0.0151  0.0125  -0.00412  0.0119    0.0026  0.0114   -0.0149   0.011    13     0    10     0   7.18E-4   2.0
     1.35       3.67     0.0139    0.0706    0.0499 0.1000    0.0201   -4.84    6.27  117.44   0.01   87.14   0.02    -1.56    0.138      0.088    1.07817   -1.41  0.00411  0.00409       21.984       21.984   -3.36   -3.36      5      5   0.00999  0.0095  -0.00826 0.00913  -0.00113 0.00827   -0.0142 0.00798    13     0    10     0   7.12E-5   2.0
     1.49       3.47     0.0128    0.0652    0.0461 0.1072    0.0170   -6.90    4.97  117.44   0.01   87.13   0.01    -1.54    0.121     0.0784    1.10417   -1.35  0.00401  0.00399       29.184       35.883   -3.66   -3.89      7      9   0.00671 0.00793  -0.00989 0.00765  -0.00622 0.00633   -0.0136 0.00611    13     0    10     0   3.80E-4   2.0
     1.64       3.25     0.0127    0.0649    0.0459 0.1105    0.0157   -8.32    4.45  117.43   0.01   87.12   0.01    -1.51    0.111     0.0739    1.13080   -1.28  0.00426  0.00424       35.883       35.883   -3.89   -3.89      9      9   0.00428 0.00747  -0.00912 0.00721  -0.00817 0.00559   -0.0134 0.00539    13     0    10     0   0.00139   2.0
     1.80       2.97     0.0109    0.0558    0.0395 0.0825    0.0136  -15.43    5.11  117.43   0.01   87.12   0.01    -1.39   0.0905     0.0648    1.15806   -1.18    0.004  0.00399       35.883       35.883   -3.89   -3.89      9      9   0.00739 0.00634  -0.00421 0.00608    0.0018 0.00389    -0.015 0.00383    13     0    12     0   0.00205   2.0
     1.98       2.65    0.00536    0.0273    0.0193 0.0233    0.0072  -27.52    9.23  117.44   0.01   87.10   0.01    -1.26   0.0758     0.0602    1.18599   -1.06   0.0022  0.00219       35.883       35.883   -3.89   -3.89      9      9   5.99E-4 0.00319  -0.00346 0.00308   0.00634 0.00177  -0.00518 0.00168    13     0    29     0   9.30E-4   2.0
     2.18       2.39    0.00978    0.0518    0.0366 0.0189    0.0134  -37.19   21.13  117.44   0.01   87.10   0.01     -1.1   0.0754     0.0686    1.21459  -0.947  0.00445  0.00443       46.281       46.281   -4.16   -4.16     13     13   0.00365 0.00438   -0.0144 0.00432   0.00183 0.00191   -0.0123 0.00201    14     0    18     0   0.00274   2.0
     2.39       2.16     0.0121     0.066    0.0467 0.0210    0.0164  -37.14   22.82  117.46   0.02   87.12   0.02   -0.995   0.0692     0.0695    1.24388  -0.834  0.00609  0.00605       64.592       64.592   -4.53   -4.53     21     21  -0.00328 0.00541   -0.0186 0.00552   0.00787 0.00395   -0.0101 0.00395    15     0    50     2   0.00653   2.0
     2.63       1.92     0.0112    0.0653    0.0461 0.0210    0.0156  -45.77   22.27  117.48   0.02   87.10   0.02   -0.859   0.0553     0.0645    1.27387  -0.708  0.00635  0.00631       64.592       64.592   -4.53   -4.53     21     21   -0.0156  0.0059  -0.00979  0.0056    0.0074 0.00424   -0.0125  0.0041    17     0    10     0   7.83E-4   2.0
     2.90       1.73     0.0096    0.0576    0.0407 0.0417    0.0134  -52.79    9.49  117.48   0.02   87.10   0.02   -0.763   0.0443     0.0581    1.30459  -0.597  0.00604    0.006       68.127       71.334   -4.58   -4.63     23     25   -0.0145 0.00543   0.00245 0.00531  -0.00409 0.00401   -0.0131 0.00404    18     0    10     0   5.29E-4   2.0
     3.19       1.54    0.00525    0.0332    0.0235 0.0677    0.0077  -61.74    3.47  117.48   0.01   87.10   0.01   -0.629   0.0275     0.0438    1.33605   -0.47   0.0037  0.00369       80.902       89.551   -4.77   -4.88     31     37  -0.00979 0.00287   0.00596 0.00275   3.60E-4 0.00279  -0.00225 0.00268    20     0    10     0   3.06E-4   2.0
     3.50       1.35    0.00663     0.044    0.0311 0.0751    0.0105  -58.23    4.30  117.50   0.02   87.09   0.02   -0.511   0.0294     0.0576    1.36826  -0.326  0.00535  0.00532       89.551       89.551   -4.88   -4.88     37     37   -0.0132 0.00467   0.00259 0.00444   0.00748  0.0042   0.00394 0.00402    22     0    50     2   0.00541   2.0
     3.86       1.19    0.00633     0.043    0.0304 0.0868    0.0117  -62.15    4.01  117.48   0.02   87.05   0.02   -0.403   0.0299     0.0742    1.40126  -0.185  0.00581  0.00578       94.842       99.424   -4.94   -4.99     41     45  -0.00983 0.00518    0.0104 0.00521   0.00118   0.005   0.00496 0.00504    23     0    10     0   0.00105   2.0
     4.24       1.07    0.00529    0.0374    0.0264 0.1165    0.0103  -73.78    2.69  117.45   0.02   87.03   0.02   -0.331    0.024     0.0723    1.43505  -0.069   0.0054  0.00538       104.01       111.69   -5.04   -5.12     49     57   0.00267 0.00512   0.00977 0.00517  -0.00189 0.00464   0.00994  0.0047    25     0    10     0   9.52E-4   2.0
     4.67      0.962    0.00603    0.0443    0.0314 0.1551    0.0122  -79.95    2.45  117.46   0.03   87.02   0.03   -0.275     0.02     0.0727    1.46965  0.0424  0.00683  0.00679       110.06       122.27    -5.1   -5.22     55     69    0.0116  0.0064   0.00716 0.00634   0.00387 0.00572    0.0129 0.00576    27     0    10     0    0.0018   2.0
     5.13      0.856    0.00645    0.0491    0.0347 0.1819    0.0147  -81.77    2.55  117.44   0.04   87.01   0.04   -0.214   0.0198     0.0927    1.50509   0.169  0.00822  0.00816       122.97        137.6   -5.22   -5.35     69     89    0.0104 0.00839  -0.00434 0.00836  -5.60E-4 0.00702    0.0229 0.00736    29     0    10     0   3.01E-4   2.0
     5.64      0.774     0.0063    0.0504    0.0357 0.2113    0.0156  -79.80    2.42  117.30   0.05   86.97   0.05   -0.169   0.0174      0.103    1.54138   0.279  0.00888  0.00881       131.05       143.23   -5.29   -5.39     79     97   0.00151 0.00907    -0.019  0.0091  -0.00203 0.00666    0.0324 0.00733    32     0    10     0   7.71E-5   2.0
     6.21      0.705    0.00598    0.0493    0.0349 0.2445    0.0150  -78.29    2.04  117.17   0.06   86.94   0.05   -0.145   0.0142     0.0982    1.57855    0.38  0.00925  0.00918       140.02       157.43   -5.37   -5.49     91    121   6.72E-4 0.00896    -0.021 0.00911  -0.00341  0.0062    0.0356 0.00706    34     0    10     0   3.17E-4   2.0
     6.83      0.642    0.00571    0.0485    0.0343 0.2798    0.0152  -78.29    1.82  117.22   0.07   86.99   0.05   -0.119   0.0125      0.105    1.61662   0.482  0.00971  0.00962       146.76       169.87   -5.42   -5.58    101    145   0.00745  0.0102  -0.00296  0.0102  -0.00149 0.00612    0.0465 0.00786    36     0    10     0   3.74E-4   2.0
     7.51      0.581    0.00534    0.0471    0.0333 0.3082    0.0142  -78.99    1.58  117.31   0.07   87.04   0.06   -0.103   0.0105      0.102    1.65560    0.59     0.01  0.00993       162.69       184.79   -5.53   -5.67    127    177   0.00437 0.00997   0.00609 0.00994  -0.00371 0.00591    0.0478 0.00764    39     0    10     0   2.27E-4   2.0
     8.26      0.515    0.00563    0.0516    0.0365 0.3265    0.0166  -79.61    1.76  117.26   0.10   87.08   0.07   -0.082   0.0096      0.117    1.69552   0.721   0.0119   0.0118       171.37       201.98   -5.58   -5.76    143    221  -7.76E-4   0.012  -0.00348  0.0121   0.00353 0.00881    0.0512  0.0107    42     0    10     0   1.01E-4   2.0
     9.09      0.465    0.00521    0.0494    0.0349 0.3544    0.0172  -79.45    1.70  117.27   0.11   87.11   0.08  -0.0635   0.0087      0.136    1.73641   0.831   0.0122   0.0121       180.44         216.   -5.64   -5.84    161    261  -0.00493  0.0129  -0.00989   0.013    0.0107  0.0102    0.0514  0.0123    45     0    10     0   0.00187   2.0
    10.00      0.426    0.00552    0.0547    0.0386 0.3837    0.0188  -78.42    1.79  117.44   0.14   87.12   0.10  -0.0526   0.0087      0.165    1.77828   0.927   0.0142    0.014       195.42       232.79   -5.73   -5.92    195    317   0.00158  0.0152   0.00463   0.015    0.0148  0.0115    0.0665  0.0157    49     0    50     2   0.00301   2.0
    11.00      0.397     0.0063    0.0642    0.0454 0.4213    0.0256  -79.26    2.28  117.44   0.23   87.12   0.16  -0.0374   0.0085      0.226    1.82116      1.   0.0174   0.0171       206.15        250.1   -5.79     -6.    221    377   0.00244  0.0222   0.00376  0.0219    0.0264  0.0171     0.102  0.0281    52     0    10     0   0.00287   2.0
    12.10      0.356    0.00688    0.0735    0.0519 0.4213    0.0351  -79.26    3.12  117.44   0.35   87.12   0.24  -0.0247   0.0086      0.347    1.86508    1.12   0.0212   0.0208       223.39       271.74   -5.87   -6.09    267    465    0.0142  0.0307    0.0104  0.0302    0.0371  0.0243     0.157  0.0583    57     0    50     2    0.0278   2.0
    13.31      0.366    0.00687    0.0734    0.0519 0.5029    0.0256  -79.26    2.03  117.44   0.32   87.12   0.20  -0.0286   0.0072       0.25    1.91005    1.09   0.0206   0.0202       227.78       291.56   -5.89   -6.16    275    553   0.00171  0.0259  -0.00452  0.0257    0.0284  0.0186     0.138  0.0386    57     0    50     2   0.00885   2.0
    14.64      0.353    0.00631    0.0691    0.0489 0.5447    0.0190  -79.26    1.46  117.76   0.28   87.18   0.17  -0.0293   0.0057      0.196    1.95611    1.13   0.0196   0.0192       238.19        313.7   -5.94   -6.24    303    673   -0.0047  0.0211    0.0235  0.0212    0.0225  0.0152     0.111   0.026    60     0    10     0   0.00198   2.0
    16.11      0.318    0.00591    0.0668    0.0472 0.5565    0.0159  -78.08    1.19  117.42   0.27   87.11   0.15  -0.0293   0.0045      0.155    2.00328    1.24   0.0203     0.02       256.68       334.95   -6.02   -6.31    357    805   -0.0383  0.0184   2.64E-4  0.0172    0.0173  0.0142    0.0774  0.0185    64     0    10     0   4.83E-4   2.0
    17.72      0.255    0.00422    0.0517    0.0365 0.5148    0.0119  -77.75    0.94  117.33   0.20   87.12   0.12  -0.0275   0.0034      0.123    2.05158    1.48   0.0181   0.0178       291.04       355.68   -6.16   -6.38    479    981   -0.0573  0.0126   0.00788  0.0104    0.0219 0.00997    0.0261  0.0101    75     0    10     0   2.00E-4   2.0
    19.49      0.172    0.00263    0.0349    0.0247 0.4584    0.0084  -75.64    0.71  117.15   0.14   87.08   0.09  -0.0247    0.002     0.0821    2.10105    1.91   0.0168   0.0165       326.97       374.72   -6.29   -6.43    645   1201   -0.0191  0.0074    0.0207 0.00737  -0.00757 0.00718   0.00107 0.00714    88     0    10     0   2.09E-4   2.0
    21.44      0.111     0.0024    0.0339     0.024 0.4250    0.0116  -74.09    1.02  117.44   0.20   87.00   0.14  -0.0158   0.0028      0.179    2.15172    2.39   0.0237   0.0232       352.75       389.04   -6.37   -6.47    831   1449   -0.0117 0.00964    0.0352  0.0113   0.00159 0.00891   -0.0291  0.0103   100     0    12     0   0.00104   2.0
    23.58     0.0811    0.00218    0.0323    0.0228 0.4250    0.0244  -73.18    2.14  117.03   0.46   87.10   0.33 -0.00617   0.0014      0.222    2.20360    2.73   0.0296   0.0288       368.75       403.44   -6.42   -6.51   1003   1749   -0.0105  0.0214    0.0063  0.0213   8.10E-4  0.0212  -0.00449  0.0213   110     0    50     2   0.00174   2.0
    25.94      0.083    0.00202    0.0302    0.0214 0.4910    0.0194  -70.32    1.55  115.78   0.45   86.72   0.30 -0.00566   0.0013      0.237    2.25674     2.7   0.0268   0.0261       375.12       420.27   -6.44   -6.56   1079   2093   -0.0602  0.0229   -0.0406  0.0202   1.38E-4  0.0177    0.0191  0.0184   112     0    50     2   0.00409   2.0
    28.53     0.0739    0.00267    0.0412    0.0292 0.5194    0.0187  -70.32    1.45  115.78   0.50   86.72   0.33 -0.00662    INDEF      INDEF    2.31116    2.83     0.04   0.0386        386.8       443.54   -6.47   -6.62   1235   2561   -0.0263  0.0281   -0.0646  0.0549    0.0303  0.0301     0.041  0.0374   119     0    50     2   0.00624   2.0
