SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.02       3.06    0.00608     0.031    0.0219 0.1428    0.0231  -36.74    5.15   67.48   0.01   60.01   0.01    -0.76   0.0934      0.123    1.00379   -1.21  0.00216  0.00216       3.5508       15.684   -1.38   -2.99      1      5  -0.00261  0.0124   0.00388  0.0119     0.016 0.00981    0.0189 0.00946    13     0    10     0   6.78E-5   2.0
     1.12         3.    0.00989    0.0504    0.0357 0.1559    0.0313  -31.26    6.45   67.48   0.02   60.02   0.02   -0.815    0.126      0.154    1.02800   -1.19  0.00359  0.00358       9.6016       15.684   -2.46   -2.99      3      5  -0.00405   0.017    0.0066  0.0164   0.00488  0.0154    0.0221  0.0151    13     0    10     0   5.54E-5   2.0
     1.23        2.9     0.0103    0.0524    0.0371 0.1497    0.0282  -30.38    6.03   67.48   0.02   60.01   0.02   -0.862    0.115      0.133    1.05279   -1.16  0.00385  0.00384       15.684       15.684   -2.99   -2.99      5      5  -0.00742   0.015   0.00648  0.0145  -0.00656  0.0139    0.0161  0.0134    13     0    10     0   5.31E-5   2.0
     1.35       2.79    0.00875    0.0446    0.0315 0.1399    0.0217  -31.96    4.94   67.48   0.02   60.01   0.02   -0.876   0.0881      0.101    1.07817   -1.11  0.00341   0.0034       15.684       15.684   -2.99   -2.99      5      5   -0.0105  0.0111   0.00552  0.0106   -0.0104 0.00956    0.0137 0.00917    13     0    10     0   1.77E-5   2.0
     1.49       2.66    0.00774    0.0395    0.0279 0.1311    0.0178  -34.13    4.30   67.48   0.01   60.01   0.01   -0.868   0.0734     0.0846    1.10417   -1.06  0.00316  0.00315       21.172       26.367   -3.31   -3.55      7      9   -0.0129  0.0083   0.00675 0.00793   -0.0111 0.00573    0.0144 0.00553    13     0    10     0   2.70E-5   2.0
     1.64       2.53    0.00782    0.0399    0.0282 0.1201    0.0167  -35.96    4.39   67.48   0.01   60.01   0.02   -0.858   0.0704      0.082    1.13080   -1.01  0.00336  0.00335       26.367       26.367   -3.55   -3.55      9      9   -0.0134 0.00749   0.00636 0.00714  -0.00869 0.00406    0.0167 0.00405    13     0    10     0   5.57E-5   2.0
     1.80       2.39    0.00903     0.046    0.0325 0.1212    0.0178  -38.48    4.62   67.49   0.02   60.01   0.02   -0.847   0.0723     0.0854    1.15806  -0.947  0.00411  0.00409       26.367       26.367   -3.55   -3.55      9      9   -0.0197 0.00719   6.29E-4 0.00672  -0.00313 0.00431    0.0163 0.00433    13     0    10     0   4.20E-4   2.0
     1.98       2.25    0.00733    0.0374    0.0264 0.1305    0.0132  -44.18    3.21   67.51   0.01   60.02   0.01   -0.828   0.0582     0.0703    1.18599  -0.882  0.00354  0.00353       26.297       26.297   -3.55   -3.55      9      9   -0.0107 0.00603  -0.00506 0.00576   0.00285 0.00459    0.0115 0.00445    13     0    10     0   0.00212   2.0
     2.18       2.08     0.0061    0.0311     0.022 0.1228    0.0110  -49.32    2.77   67.51   0.01   60.00   0.01   -0.768   0.0495     0.0645    1.21459  -0.795  0.00319  0.00318        34.75        34.75   -3.85   -3.85     13     13  -0.00526 0.00542   5.64E-4 0.00539    0.0114 0.00176    0.0117 0.00176    13     0    10     0   7.20E-5   2.0
     2.39       1.92    0.00744    0.0394    0.0278 0.1246    0.0130  -46.84    3.19   67.53   0.02   60.01   0.02   -0.711   0.0526     0.0739    1.24388  -0.708  0.00422   0.0042       42.832        50.23   -4.08   -4.25     17     21  -0.00947 0.00582  -0.00621 0.00581    0.0141 0.00315   0.00835 0.00304    14     0    10     0   4.89E-4   2.0
     2.63       1.76    0.00701    0.0396     0.028 0.1285    0.0119  -40.41    2.95   67.56   0.02   60.01   0.02   -0.631   0.0338     0.0537    1.27387  -0.613  0.00434  0.00432        50.23        50.23   -4.25   -4.25     21     21  -0.00733 0.00569   -0.0089 0.00547    0.0127 0.00423   0.00573   0.004    16     0    10     0   1.99E-4   2.0
     2.90        1.6    0.00443    0.0258    0.0183 0.1357    0.0076  -40.44    1.74   67.59   0.01   60.03   0.01   -0.562    0.027     0.0481    1.30459  -0.511  0.00301    0.003       53.625       56.398   -4.32   -4.38     23     25  -0.00548 0.00316  -0.00829 0.00316   0.00353   0.003   7.61E-4 0.00298    17     0    10     0   1.49E-4   2.0
     3.19       1.44    0.00518    0.0319    0.0226 0.1396    0.0092  -41.85    2.07   67.63   0.02   60.06   0.02   -0.484   0.0264     0.0546    1.33605  -0.399   0.0039  0.00389       53.625       72.752   -4.32   -4.65     23     37  -0.00638 0.00436   -0.0084 0.00426  -6.51E-4  0.0042  -0.00446 0.00409    19     0    10     0   1.45E-4   2.0
     3.50       1.29    0.00651    0.0422    0.0298 0.1460    0.0121  -42.71    2.66   67.65   0.02   60.08   0.02   -0.407   0.0241     0.0592    1.36826   -0.28  0.00547  0.00545       67.803       72.752   -4.58   -4.65     33     37   8.79E-4 0.00686  -0.00381 0.00663   0.00225 0.00626   -0.0113 0.00607    21     0    10     0   1.43E-4   2.0
     3.86       1.17    0.00516    0.0342    0.0242 0.1599    0.0099  -44.65    1.93   67.66   0.02   60.06   0.02   -0.356    0.018     0.0505    1.40126  -0.167  0.00482   0.0048       77.586       81.601   -4.72   -4.78     41     45  -0.00531 0.00535  -0.00428 0.00538   0.00587 0.00468  -0.00974 0.00473    22     0    10     0   1.23E-4   2.0
     4.24       1.05     0.0029    0.0201    0.0142 0.1819    0.0059  -44.16    1.03   67.65   0.01   60.04   0.01   -0.293   0.0132      0.045    1.43505 -0.0504  0.00301    0.003       77.586       92.914   -4.72   -4.92     41     57  -0.00824 0.00276  -0.00505 0.00274   0.00535 0.00248  -6.99E-4 0.00247    24     0    10     0   8.62E-5   2.0
     4.67      0.943    0.00391    0.0282    0.0199 0.2032    0.0082  -44.16    1.29   67.63   0.02   60.01   0.02   -0.251   0.0124     0.0495    1.46965  0.0637  0.00451  0.00449       95.445        103.2   -4.95   -5.03     59     69  -0.00612 0.00466  -0.00419 0.00467   0.00387 0.00453   0.00358 0.00454    26     0    10     0   6.29E-4   2.0
     5.13      0.846    0.00415    0.0316    0.0224 0.2256    0.0090  -42.63    1.32   67.61   0.03   60.01   0.03   -0.211    0.011     0.0523    1.50509   0.181  0.00534  0.00531       102.27       117.26   -5.02   -5.17     67     89  -0.00584  0.0056  -0.00109 0.00545   0.00399 0.00554  -3.06E-4 0.00539    29     0    10     0   4.95E-4   2.0
     5.64       0.75    0.00363    0.0285    0.0202 0.2404    0.0090  -41.71    1.24   67.58   0.03   60.02   0.03   -0.163   0.0102     0.0623    1.54138   0.312  0.00526  0.00523        106.8       122.55   -5.07   -5.22     73     97  -0.00421 0.00573   3.60E-4 0.00567   0.00394 0.00566   0.00247 0.00561    31     0    10     0   5.93E-4   2.0
     6.21      0.681    0.00323    0.0262    0.0186 0.2687    0.0084  -40.49    1.04   67.55   0.03   60.04   0.03   -0.136   0.0091     0.0665    1.57855   0.417  0.00516  0.00514       119.61       136.26   -5.19   -5.34     91    121  -8.30E-4 0.00553  -0.00251 0.00555   0.00596 0.00523   0.00802 0.00527    33     0    10     0   0.00111   2.0
     6.83      0.609    0.00398    0.0338    0.0239 0.2880    0.0113  -39.90    1.33   67.55   0.05   60.11   0.05    -0.11    0.008      0.073    1.61662   0.539  0.00712  0.00707       127.25       148.76   -5.26   -5.43    103    145   0.00621 0.00767   0.00203 0.00764  -0.00349 0.00742    0.0103 0.00744    36     0    10     0   3.20E-4   2.0
     7.51      0.544    0.00351     0.031    0.0219 0.3044    0.0111  -39.63    1.24   67.53   0.05   60.07   0.05  -0.0873   0.0068     0.0778    1.65560   0.661  0.00703  0.00698       138.78       163.07   -5.36   -5.53    123    177    0.0171 0.00727   0.00701 0.00716  -0.00395 0.00706   0.00511 0.00708    39     0    10     0   2.10E-4   2.0
     8.26      0.481    0.00358    0.0332    0.0235 0.3026    0.0129  -37.63    1.46   67.55   0.06   59.89   0.07   -0.069   0.0057     0.0829    1.69552   0.794  0.00811  0.00805       153.07       180.36   -5.46   -5.64    151    221    0.0172 0.00867   0.00937 0.00858   0.00132 0.00848  -0.00695  0.0085    43     0    10     0   4.30E-4   2.0
     9.09      0.433     0.0032    0.0311     0.022 0.3179    0.0119  -36.01    1.30   67.65   0.06   59.89   0.07  -0.0594   0.0049     0.0832    1.73641   0.909  0.00807  0.00801       166.83       193.91   -5.56   -5.72    181    261    0.0132 0.00841    -0.006 0.00829    0.0197 0.00778   -0.0108 0.00762    47     0    10     0   1.32E-4   2.0
    10.00      0.393    0.00316    0.0316    0.0223 0.3442    0.0129  -34.12    1.31   67.73   0.08   60.06   0.09  -0.0472   0.0044     0.0927    1.77828    1.02  0.00877   0.0087         175.         211.   -5.61   -5.81    201    317    0.0292   0.009  -0.00754 0.00864    0.0258 0.00793   -0.0103 0.00766    50     0    20     0   1.58E-4   2.0
    11.00      0.354    0.00291    0.0305    0.0216 0.3573    0.0135  -30.11    1.35   67.62   0.09   60.01   0.10  -0.0365   0.0047      0.128    1.82116    1.13  0.00896  0.00889         192.       227.15   -5.71   -5.89    247    377   0.00563  0.0101   -0.0208  0.0103    0.0326 0.00975   -0.0109 0.00887    55     0    10     0   7.65E-4   2.0
    12.10      0.327    0.00306    0.0332    0.0235 0.3842    0.0127  -26.55    1.20   67.77   0.09   60.42   0.11  -0.0355   0.0037      0.105    1.86508    1.21   0.0102   0.0101       205.13       248.59   -5.78   -5.99    285    465    0.0274 0.00995   0.00828 0.00949    0.0326 0.00912   6.53E-4 0.00841    59     0    10     0   0.00117   2.0
    13.31      0.284    0.00306    0.0346    0.0245 0.3879    0.0198  -25.53    1.84   67.91   0.16   60.57   0.20  -0.0206   0.0038      0.183    1.91005    1.36   0.0117   0.0116        223.4       267.37   -5.87   -6.07    345    553    0.0321  0.0165   0.00844  0.0156    0.0255  0.0157   0.00955  0.0152    64     0    10     0   0.00121   2.0
    14.64       0.28    0.00325    0.0376    0.0266 0.4466    0.0152  -25.12    1.30   67.80   0.14   60.39   0.18  -0.0232   0.0032      0.139    1.95611    1.38   0.0127   0.0125       229.44       290.36    -5.9   -6.16    367    673    0.0307  0.0139   0.00518  0.0132    0.0318  0.0127    0.0329  0.0127    67     0    10     0   3.87E-4   2.0
    16.11      0.255    0.00292    0.0351    0.0248 0.4671    0.0139  -24.74    1.15   67.81   0.14   60.72   0.19  -0.0199   0.0025      0.125    2.00328    1.48   0.0125   0.0124       247.91       313.24   -5.99   -6.24    435    805    0.0284  0.0129    0.0223  0.0126    0.0314  0.0109    0.0493  0.0119    72     0    10     0   3.69E-4   2.0
    17.72      0.228    0.00277    0.0346    0.0245 0.4797    0.0134  -22.68    1.09   67.64   0.15   60.33   0.21  -0.0173   0.0022      0.126    2.05158    1.61   0.0133   0.0131       266.12       340.31   -6.06   -6.33    509    981  -0.00768   0.013   0.00332  0.0129    0.0275  0.0118     0.048  0.0128    78     0    10     0   1.31E-4   2.0
    19.49      0.207    0.00238    0.0309    0.0218 0.4995    0.0112  -22.92    0.90   67.47   0.14   59.80   0.20  -0.0155   0.0019      0.125    2.10105    1.71   0.0126   0.0124        284.7       367.25   -6.14   -6.41    595   1201    -0.007  0.0113   0.00982  0.0113  -0.00166  0.0108    0.0296  0.0114    84     0    10     0   3.76E-4   2.0
    21.44      0.179     0.0021    0.0289    0.0204 0.4696    0.0170  -29.36    1.40   68.09   0.24   60.03   0.30 -0.00862   0.0027       0.31    2.15172    1.87   0.0128   0.0127       318.99       392.07   -6.26   -6.48    771   1449    0.0205   0.017    0.0262  0.0177    0.0142  0.0158    0.0359  0.0189    95     0    50     2   0.00323   2.0
    23.58      0.145    0.00214    0.0315    0.0222 0.4402    0.0131  -33.88    1.12   67.74   0.20   59.89   0.24  -0.0111   0.0022      0.197    2.20360     2.1   0.0162    0.016       352.26       416.31   -6.37   -6.55    977   1749    0.0287  0.0127  -0.00828  0.0114   -0.0497  0.0141   0.00618  0.0103   108     0    13     0   5.08E-4   2.0
    25.94      0.112      0.002    0.0311     0.022 0.4178    0.0109  -37.11    0.97   67.45   0.19   59.78   0.21  -0.0117   0.0016      0.135    2.25674    2.38   0.0196   0.0193       384.45       445.04   -6.46   -6.62   1227   2093    0.0191 0.00873    0.0428  0.0102   -0.0296 0.00875    0.0123 0.00801   121     0    10     0   5.27E-4   2.0
    28.53     0.0804     0.0017    0.0278    0.0196 0.4178    0.0142  -41.64    1.25   67.82   0.27   60.19   0.29 -0.00684   8.9E-4       0.13    2.31116    2.74   0.0233   0.0228       409.57       476.01   -6.53   -6.69   1487   2561    0.0291  0.0124    0.0203  0.0121   0.00997  0.0118   0.00956  0.0119   133     0    50     2   0.00315   2.0
    31.38     0.0541    0.00145    0.0251    0.0178 0.3851    0.0196  -41.64    1.83   67.05   0.40   59.33   0.42 -0.00403   6.6E-4      0.164    2.36689    3.17   0.0294   0.0286       437.16       497.47    -6.6   -6.74   1909   3093  -0.00108  0.0159   0.00475   0.016   -0.0057  0.0158    0.0218  0.0163   151     0    50     2   0.00345   2.0
    34.52     0.0284    0.00141    0.0281    0.0199 0.1404    0.0490  -41.64   10.72   66.12   0.91   60.15   0.92 -0.00203   5.2E-4      0.259    2.42396    3.87   0.0552   0.0525       503.67       515.53   -6.76   -6.78   3209   3745   -0.0191  0.0287  -0.00282  0.0284   -0.0819  0.0348   0.00712  0.0278   200     0    50     2   0.00303   2.0
    37.97     0.0263    0.00119    0.0243    0.0172 0.2165    0.0310  -49.17    4.60   64.65   0.68   58.88   0.66 -0.00224   4.4E-4      0.198    2.48241    3.95   0.0501   0.0478       513.63       529.23   -6.78   -6.81   3551   4509   -0.0456  0.0213  -8.75E-4  0.0195   -0.0375  0.0205    0.0272  0.0199   209     0    50     2   0.00217   2.0
    41.77     0.0232    0.00111    0.0234    0.0166 0.2763    0.0231  -52.33    2.79   65.41   0.59   59.77   0.56 -0.00237   4.0E-4      0.167    2.54228    4.09   0.0535    0.051       523.13         543.    -6.8   -6.84   3955   5473     -0.03  0.0165    0.0193  0.0161   0.00302  0.0156    0.0312  0.0165   221     0    50     2   0.00172   2.0
    45.95     0.0152    0.00107    0.0235    0.0167 0.2763    0.0310  -52.33    3.75   67.38   0.88   61.29   0.83 -0.00154   3.2E-4      0.207    2.60358    4.54    0.079   0.0736       539.59       555.48   -6.83   -6.86   4809   6613  -0.00147  0.0212    0.0405  0.0229   -0.0291  0.0218    0.0376  0.0225   243     0    50     2   0.00137   2.0
    50.54    0.00908    9.87E-4    0.0232    0.0164 0.2251    0.0524  -54.68    7.53   66.68   1.57   61.10   1.47 -8.18E-4   2.8E-4      0.346    2.66636    5.11    0.125    0.112       553.62       563.63   -6.86   -6.88   6219   8029   -0.0366  0.0358   -0.0396  0.0363   -0.0516  0.0378   -0.0094  0.0337   277     0    50     2   0.00143   2.0
    55.60    0.00858    0.00104    0.0257    0.0182 0.2251    0.0661  -40.62    9.49   65.94   2.08   62.49   2.14 -6.24E-4   2.5E-4      0.408    2.73066    5.17    0.141    0.124       563.55       572.68   -6.88   -6.89   7523   9721    0.0371  0.0448   -0.0734  0.0519    0.0275  0.0436  -0.00885  0.0425   305     0    11     0   0.00107   2.0
    61.16    0.00377    9.17E-4    0.0232    0.0164 0.0851    0.0816   64.27   28.73   55.91   2.79   65.37   2.48 -4.92E-4    INDEF      INDEF    2.79650    6.06    0.302    0.236       579.11       582.58   -6.91   -6.91  10601  11563   -0.0267  0.0487    0.0309  0.0491   -0.0187  0.0455  -0.00395  0.0433   319    47    17     0   8.82E-4   2.0
