SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.04       4.83     0.0162    0.0828    0.0586 0.0573    0.0460   16.86   24.46  156.59   0.02  162.36   0.03    -1.09     0.21      0.192    1.00989   -1.71  0.00366  0.00365       15.273       24.914   -2.96   -3.49      3      5  -0.00752  0.0214   -0.0216  0.0209    0.0386   0.016   -0.0298  0.0147    13     0    10     0    0.0012   2.0
     1.14       4.72     0.0129     0.066    0.0467 0.0623    0.0334   15.26   16.38  156.59   0.02  162.33   0.02    -1.09    0.158      0.145    1.03424   -1.68  0.00298  0.00298       24.914       24.914   -3.49   -3.49      5      5  -0.00191  0.0147   -0.0229  0.0145    0.0257  0.0114   -0.0169  0.0105    13     0    10     0   6.50E-4   2.0
     1.26        4.6     0.0115    0.0589    0.0416 0.0666    0.0265   15.04   12.21  156.60   0.02  162.31   0.02     -1.1     0.13      0.118    1.05918   -1.66  0.00273  0.00272       24.914       24.914   -3.49   -3.49      5      5   0.00228  0.0105   -0.0239  0.0105    0.0163 0.00928  -0.00447 0.00867    13     0    10     0   4.77E-4   2.0
     1.38       4.47     0.0107    0.0547    0.0387 0.0790    0.0215   16.83    8.40  156.60   0.02  162.29   0.02    -1.13    0.104     0.0919    1.08472   -1.63  0.00261   0.0026       24.914       24.914   -3.49   -3.49      5      5   0.00585 0.00835   -0.0201 0.00822   0.00897 0.00792   5.85E-4 0.00752    13     0    10     0   5.36E-4   2.0
     1.52       4.34     0.0103    0.0525    0.0371 0.0939    0.0178   23.80    5.91  156.61   0.01  162.28   0.01    -1.17   0.0876     0.0748    1.11088   -1.59  0.00258  0.00257       34.047       42.656   -3.83   -4.07      7      9   0.00334 0.00859  -0.00876 0.00828   0.00362 0.00821  -0.00712 0.00784    13     0    10     0   6.58E-4   2.0
     1.68       4.16     0.0082    0.0418    0.0296 0.0888    0.0131   25.67    4.56  156.61   0.01  162.27   0.01    -1.16   0.0725     0.0623    1.13767   -1.55  0.00214  0.00214       42.656       42.656   -4.07   -4.07      9      9  -6.58E-4 0.00631  -0.00632 0.00608   0.00302 0.00523   -0.0103 0.00503    13     0    10     0   2.51E-4   2.0
     1.84       3.97    0.00945    0.0482    0.0341 0.0877    0.0136   27.94    4.80  156.61   0.01  162.26   0.01    -1.18   0.0736     0.0627    1.16510    -1.5  0.00259  0.00259       42.656       42.656   -4.07   -4.07      9      9  -0.00439 0.00659  -0.00479 0.00633   0.00196 0.00525   -0.0119 0.00506    13     0    10     0   7.47E-5   2.0
     2.03       3.75    0.00805     0.041     0.029 0.0885    0.0108   27.00    3.76  156.60   0.01  162.24   0.01    -1.15   0.0649     0.0566    1.19319   -1.43  0.00233  0.00233       42.656        57.41   -4.07    -4.4      9     13  -0.00394 0.00519  -0.00374   0.005   0.00187 0.00465  -0.00676 0.00447    13     0    10     0    0.0012   2.0
     2.23       3.51     0.0105    0.0554    0.0392 0.0746    0.0123   23.40    5.10  156.60   0.01  162.22   0.01    -1.17   0.0649     0.0556    1.22197   -1.36  0.00324  0.00323        57.41        57.41    -4.4    -4.4     13     13   0.00156 0.00613   0.00369 0.00586  -0.00761  0.0057  -0.00188 0.00539    14     0    50     2   0.00557   2.0
     2.45       3.25    0.00775    0.0425      0.03 0.0746    0.0089   23.40    3.58  156.58   0.01  162.20   0.01    -1.09   0.0453     0.0415    1.25143   -1.28  0.00259  0.00259       84.551       84.551   -4.82   -4.82     21     21   5.26E-4  0.0044   0.00167 0.00435  -0.00332 0.00428   0.00124 0.00423    15     0    22     0    0.0025   2.0
     2.70       2.99    0.00777    0.0453     0.032 0.0746    0.0087   22.03    3.62  156.58   0.01  162.19   0.01   -0.981   0.0464     0.0473    1.28161   -1.19  0.00283  0.00282       84.551       84.551   -4.82   -4.82     21     21   0.00424  0.0037   0.00852 0.00355  -0.00266 0.00362  -0.00116 0.00344    17     0    10     0   4.51E-4   2.0
     2.97       2.71    0.00713    0.0428    0.0302 0.0734    0.0088   18.70    3.57  156.57   0.01  162.17   0.01   -0.819   0.0396     0.0484    1.31251   -1.08  0.00286  0.00285       90.242       95.449   -4.89   -4.95     23     25   0.00417  0.0035   0.00962 0.00352  -0.00407 0.00331  -0.00157  0.0033    18     0    10     0   2.58E-4   2.0
     3.26       2.47    0.00768    0.0485    0.0343 0.0745    0.0094   16.88    3.80  156.54   0.02  162.19   0.02   -0.733   0.0326     0.0445    1.34416  -0.982  0.00338  0.00337       115.75       125.15   -5.16   -5.24     33     37  -7.91E-4 0.00432   0.00876 0.00427   -0.0117 0.00328   0.00158 0.00319    20     0    10     0   7.22E-4   2.0
     3.59       2.24    0.00651    0.0432    0.0306 0.0842    0.0079   13.92    2.87  156.53   0.01  162.20   0.02   -0.653    0.023     0.0352    1.37658  -0.877  0.00316  0.00315       125.15       125.15   -5.24   -5.24     37     37   9.61E-4 0.00369   0.00829 0.00362   -0.0114 0.00246   0.00386 0.00237    22     0    10     0   9.36E-4   2.0
     3.95       2.02    0.00381    0.0264    0.0187 0.0938    0.0051   11.51    1.67  156.51   0.01  162.19   0.01   -0.526   0.0152      0.029    1.40977  -0.763  0.00205  0.00204       141.96       141.96   -5.38   -5.38     45     45   1.71E-4  0.0026   0.00384 0.00256  -7.89E-4 0.00252    0.0028 0.00248    24     0    10     0   2.12E-4   2.0
     4.34        1.8    0.00421    0.0303    0.0215 0.0849    0.0062   11.21    2.18  156.52   0.01  162.19   0.01   -0.442   0.0163     0.0368    1.44377  -0.639  0.00254  0.00253       153.51       171.43   -5.47   -5.59     51     61  -0.00573 0.00294   0.00308 0.00294   0.00455 0.00248   0.00594  0.0025    26     0    10     0   1.95E-4   2.0
     4.78       1.62      0.005    0.0381    0.0269 0.0923    0.0081   10.58    2.67  156.56   0.02  162.18   0.02   -0.357   0.0145     0.0407    1.47858  -0.524  0.00336  0.00335       181.44       184.64   -5.65   -5.67     67     69  -0.00875 0.00396  -0.00291 0.00389    0.0059 0.00365   0.00488 0.00359    29     0    10     0   2.84E-4   2.0
     5.26       1.45    0.00364    0.0291    0.0206 0.0909    0.0073    6.37    2.46  156.59   0.02  162.20   0.02   -0.259   0.0122      0.047    1.51423  -0.402  0.00273  0.00273       199.41       213.31   -5.75   -5.82     79     89  -0.00493 0.00374  -0.00474 0.00368  -0.00537 0.00361  -3.29E-4 0.00354    32     0    10     0   3.48E-4   2.0
     5.78       1.31    0.00456    0.0382     0.027 0.0909    0.0107    1.14    3.57  156.60   0.03  162.17   0.03   -0.201   0.0114     0.0567    1.55075  -0.294  0.00378  0.00377       218.95        229.2   -5.85    -5.9     93    101   0.00433 0.00528   -0.0121 0.00526   -0.0166 0.00423   0.00814 0.00411    35     0    10     0   6.50E-4   2.0
     6.36        1.2    0.00411    0.0358    0.0253 0.1010    0.0105    2.50    3.17  156.64   0.03  162.17   0.04   -0.164   0.0106     0.0642    1.58814    -0.2  0.00371   0.0037       246.77       262.66   -5.98   -6.05    115    129     0.013  0.0053  -0.00403 0.00522   -0.0104 0.00484    0.0069  0.0048    38     0    10     0   4.51E-4   2.0
     7.00       1.11    0.00494    0.0447    0.0316 0.1234    0.0137    5.41    3.39  156.67   0.05  162.24   0.05   -0.135   0.0096     0.0715    1.62644  -0.116  0.00483  0.00481       269.38       280.25   -6.08   -6.12    135    145    0.0169 0.00705   0.00891 0.00699  -0.00455 0.00677   0.00848 0.00681    41     0    10     0   2.31E-4   2.0
     7.70       1.04    0.00392    0.0372    0.0263 0.1496    0.0114    7.43    2.39  156.76   0.05  162.25   0.05   -0.112   0.0076      0.068    1.66566 -0.0386  0.00412   0.0041       293.44       320.83   -6.17   -6.27    157    185   3.50E-4 0.00661   9.05E-4 0.00654   0.00793 0.00651  -0.00187 0.00642    45     0    10     0   7.26E-4   2.0
     8.47      0.969    0.00393    0.0385    0.0272 0.1794    0.0122    7.43    2.14  156.79   0.05  162.21   0.06  -0.0924   0.0075     0.0809    1.70582  0.0345  0.00441   0.0044       317.56       353.74   -6.25   -6.37    181    221   1.00E-3 0.00725   -0.0015 0.00726    0.0163 0.00696  -7.02E-4 0.00684    48     0    10     0   1.67E-4   2.0
     9.31      0.911    0.00439    0.0448    0.0317 0.2165    0.0145    6.75    2.18  156.79   0.07  162.15   0.08  -0.0745   0.0065     0.0878    1.74696   0.101  0.00524  0.00522       353.34       400.91   -6.37   -6.51    219    277  -0.00386 0.00916  -2.82E-4 0.00907    0.0169 0.00841    0.0212 0.00842    52     0    10     0   6.36E-4   2.0
    10.25      0.853    0.00372    0.0394    0.0279 0.2389    0.0126    8.81    1.74  156.85   0.07  161.98   0.08   -0.064   0.0051     0.0795    1.78908   0.172  0.00475  0.00473       381.05       444.54   -6.45   -6.62    251    333   -0.0145 0.00795   0.00768 0.00787     0.012 0.00698    0.0245 0.00717    56     0    10     0   3.73E-4   2.0
    11.27      0.791    0.00348    0.0384    0.0272 0.2449    0.0121   10.55    1.62  156.78   0.07  162.08   0.09  -0.0561   0.0047     0.0837    1.83222   0.254  0.00479  0.00477       425.64       492.92   -6.57   -6.73    305    401   -0.0205 0.00731    0.0168 0.00726    0.0168  0.0065    0.0175 0.00654    61     0    10     0   6.10E-5   2.0
    12.40      0.751    0.00371    0.0426    0.0301 0.2811    0.0117    7.58    1.41  156.79   0.08  162.02   0.10  -0.0534    0.004     0.0755    1.87640   0.311  0.00537  0.00535       453.17       550.03   -6.64   -6.85    341    489   -0.0313 0.00722    0.0138 0.00686     0.015 0.00625     0.018 0.00626    66     0    10     0   8.34E-4   2.0
    13.64      0.695    0.00337    0.0401    0.0284 0.3004    0.0096    6.60    1.09  156.84   0.07  161.79   0.09  -0.0519   0.0037     0.0718    1.92165   0.395  0.00527  0.00524       502.52       610.41   -6.75   -6.96    409    593    -0.019 0.00657   5.97E-4 0.00642   0.00622 0.00603    0.0173 0.00615    71     0    10     0   5.57E-5   2.0
    15.00      0.632    0.00344     0.043    0.0304 0.3057    0.0103    6.48    1.15  157.02   0.08  162.10   0.11  -0.0447   0.0034     0.0761    1.96799   0.499  0.00593   0.0059       554.31        671.4   -6.86   -7.07    487    709   -0.0153 0.00724  -0.00319 0.00713  -0.00367 0.00658    0.0239 0.00681    78     0    20     0   1.05E-4   2.0
    16.50       0.57    0.00299     0.039    0.0276 0.3107    0.0095    4.15    1.04  157.28   0.08  162.45   0.11  -0.0381   0.0027     0.0703    2.01545    0.61  0.00571  0.00568        619.9       746.11   -6.98   -7.18    597    861   -0.0131 0.00672  -0.00248 0.00667   0.00634 0.00614    0.0226 0.00635    85     0    10     0   1.88E-4   2.0
    18.15      0.506    0.00334    0.0458    0.0324 0.3082    0.0123    5.03    1.37  157.41   0.12  162.11   0.16  -0.0296   0.0024     0.0823    2.06404    0.74  0.00719  0.00714       684.42       826.99   -7.09   -7.29    717   1041   -0.0249 0.00871   0.00529 0.00847   -0.0195 0.00825    0.0134 0.00817    94     0    10     0   9.64E-4   2.0
    19.97      0.428    0.00338    0.0504    0.0357 0.1995    0.0159    3.72    2.52  158.79   0.16  162.41   0.19  -0.0247   0.0025      0.103    2.11382   0.922  0.00863  0.00856       812.55       910.57   -7.27    -7.4    995   1245    0.0538 0.00989   -0.0128 0.00835    0.0152 0.00739    0.0371 0.00823   111     0    16     0   0.00217   2.0
    21.96      0.367    0.00303    0.0485    0.0343 0.1264    0.0152  -11.12    3.65  158.72   0.17  163.45   0.19  -0.0229   0.0031      0.137    2.16479    1.09  0.00902  0.00894       941.35       1006.4   -7.43   -7.51   1321   1513   -0.0312  0.0077   -0.0557 0.00998    0.0064 0.00643   0.00467 0.00645   128     0    10     0   5.31E-4   2.0
    24.16      0.327    0.00347    0.0583    0.0412 0.1264    0.0179  -24.87    4.32  157.49   0.22  163.69   0.24  -0.0189   0.0031      0.163    2.21699    1.21   0.0116   0.0115       1038.4       1103.4   -7.54   -7.61   1603   1829   -0.0235 0.00979     0.049  0.0121   -0.0207 0.00941   -0.0116 0.00903   141     0    50     2     0.012   2.0
    26.57       0.32    0.00275    0.0471    0.0333 0.2169    0.0132  -32.25    1.96  156.80   0.19  162.29   0.21  -0.0176   0.0022      0.127    2.27045    1.24  0.00938   0.0093       1083.8       1210.5   -7.59   -7.71   1737   2225     0.029 0.00877  -0.00752 0.00808   -0.0304   0.008    0.0339 0.00827   146     0    24     0    0.0022   2.0
    29.23      0.303    0.00267    0.0469    0.0331 0.2802    0.0111  -28.42    1.33  156.36   0.18  161.16   0.21  -0.0169   0.0022      0.133    2.32520     1.3  0.00962  0.00953       1146.4       1327.4   -7.65   -7.81   1933   2701   0.00622 0.00748   -0.0231 0.00807   0.00821 0.00667    0.0418 0.00863   154     0    11     0   0.00189   2.0
    32.15      0.274    0.00273    0.0495     0.035 0.3167    0.0154  -20.93    1.66  156.49   0.27  160.66   0.34  -0.0108   0.0019      0.172    2.38127     1.4   0.0109   0.0108       1229.4       1446.1   -7.72    -7.9   2223   3249  -0.00909  0.0113  -3.19E-4  0.0112     0.048  0.0129    0.0435  0.0125   164     0    50     2   0.00258   2.0
    35.37      0.254    0.00287    0.0538    0.0381 0.3539    0.0123  -14.49    1.23  156.85   0.24  160.56   0.32   -0.012   0.0017      0.144    2.43869    1.49   0.0123   0.0122       1314.5       1583.3    -7.8     -8.   2537   3937  -0.00828 0.00926    0.0335  0.0104    0.0635  0.0113    0.0535  0.0102   176     0    12     0   0.00251   2.0
    38.91      0.221    0.00249    0.0487    0.0344 0.3617    0.0158   -6.62    1.55  156.73   0.33  159.69   0.46 -0.00728   0.0013      0.175    2.49749    1.64   0.0123   0.0122        1432.        1734.   -7.89    -8.1   3033   4741   -0.0703  0.0165    0.0317  0.0124      0.06  0.0138    0.0663  0.0146   192     0    50     2   0.00436   2.0
    42.80      0.215    0.00241    0.0481     0.034 0.4180    0.0136   -2.85    1.20  156.83   0.31  161.37   0.47 -0.00682   0.0012      0.182    2.55772    1.67   0.0122   0.0121       1501.9       1913.9   -7.94    -8.2   3343   5753   -0.0417  0.0132    0.0458  0.0137    0.0756  0.0161    0.0573  0.0134   200     0    24     0   0.00213   2.0
    47.08      0.199    0.00253    0.0523     0.037 0.4491    0.0130    1.79    1.10  156.61   0.34  161.14   0.53  -0.0064   0.0011      0.165    2.61939    1.76   0.0139   0.0137       1605.2       2113.3   -8.01   -8.31   3827   6969   -0.0403  0.0133    0.0186  0.0119    0.0734  0.0152    0.0654  0.0142   214     0    10     0    0.0013   2.0
    51.78      0.251     0.0133     0.273     0.193 0.5369    0.0237   12.15    1.81  160.44   0.73  151.44   1.23   -0.014   0.0027      0.192    2.68256     1.5    0.059    0.056       1840.8       2540.4   -8.16   -8.51   3895   8413    -0.127  0.0345   -0.0514  0.0261    0.0553  0.0261    0.0255  0.0244   212     0    24     0    0.0126   2.0
    56.96      0.189    0.00539      0.12    0.0846 0.4964    0.0160   16.82    1.28  158.25   0.55  158.36   0.83 -0.00834   0.0012      0.148    2.74724    1.81   0.0315   0.0306       2108.1       2801.2   -8.31   -8.62   5139  10185    -0.065  0.0182   -0.0298   0.016    0.0327  0.0158    0.0479  0.0166   246     0    23     0   0.00503   2.0
    62.66      0.113    0.00197    0.0521    0.0368 0.2046    0.0150   36.20    2.34  154.52   0.52  161.82   0.54 -0.00469   5.6E-4      0.119    2.81349    2.37   0.0192   0.0188       2790.4       3037.3   -8.61   -8.71   9813  12353   -0.0377 0.00997   -0.0396  0.0101   -0.0189 0.00908    0.0169 0.00905   349     0    50     2   0.00605   2.0
    68.92     0.0771    0.00165    0.0472    0.0334 0.0913    0.0205   71.82    6.70  159.00   0.76  162.23   0.72   -0.003   4.6E-4      0.153    2.88133    2.78   0.0234   0.0229       3155.7       3252.8   -8.75   -8.78  13571  14913   2.75E-5  0.0111   -0.0226  0.0117   -0.0353   0.012   -0.0507  0.0133   411     0    50     2   0.00346   2.0
    75.82     0.0674    0.00127    0.0379    0.0268 0.1169    0.0153  -18.18    3.99  161.44   0.60  161.42   0.64  -0.0027   2.9E-4      0.108    2.95081    2.93   0.0206   0.0202       3323.7       3445.2    -8.8   -8.84  15931  18065    -0.048 0.00982   0.00607 0.00838    -0.064  0.0103   -0.0258 0.00817   446     0    50     2   0.00423   2.0
    83.40     0.0539    0.00183    0.0573    0.0406 0.1169    0.0205  -18.18    5.32  159.91   0.87  156.77   0.94 -0.00268   3.3E-4      0.122    3.02197    3.17   0.0376   0.0363       3521.9       3622.6   -8.87    -8.9  19301  21853   -0.0519  0.0129  -0.00602  0.0114  -0.00319  0.0111   -0.0455  0.0124   490     0    50     2    0.0057   2.0
    91.74     0.0354    0.00105    0.0343    0.0242 0.1491    0.0258  -30.76    5.36  158.26   1.25  156.36   1.33 -0.00107   1.5E-4      0.142    3.09484    3.63   0.0328   0.0318       3653.9       3769.6   -8.91   -8.94  22487  26429   -0.0391   0.016    0.0238  0.0154   -0.0415   0.016    0.0142   0.015   529     0    13     0   0.00164   2.0
   100.91     0.0271    9.71E-4    0.0331    0.0234 0.1491    0.0291  -40.87    6.03  164.62   1.58  156.76   1.61 -7.99E-4   2.5E-4      0.313    3.16947    3.92   0.0397   0.0383       3799.2       3905.8   -8.95   -8.98  27227  31981   0.00224   0.017   -0.0372  0.0206    0.0135  0.0175   0.00754  0.0172   582     0    50     2   0.00134   2.0
   111.00     0.0188    9.88E-4    0.0361    0.0255 0.0789    0.0137   -4.07    5.17  164.14   0.77  141.52   0.82 -0.00169    INDEF      INDEF    3.24589    4.31   0.0585   0.0555       4905.2       4957.4   -9.23   -9.24  35649  38669   -0.0288  0.0241    0.0113  0.0117    0.0227  0.0196   -0.0198  0.0174   667     0    10     0   0.00149   2.0
