SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.02       4.66      0.014    0.0712    0.0504 0.0896    0.0371  -28.60   12.85   86.38   0.02   44.14   0.02    -1.14    0.209      0.183    1.00379   -1.67  0.00326  0.00325       5.3906       24.227   -1.83   -3.46      1      5   0.00695  0.0188   0.00282   0.018   -0.0051  0.0176    0.0199  0.0171    13     0    50     2   0.00865   2.0
     1.12       4.54     0.0153     0.078    0.0552 0.0896    0.0346  -28.60   11.99   86.37   0.02   44.12   0.02    -1.23      0.2      0.163    1.02800   -1.64  0.00366  0.00365       24.227       24.227   -3.46   -3.46      5      5  -0.00908  0.0173   0.00714  0.0166  -0.00469  0.0167    0.0132   0.016    13     0    10     0   7.11E-4   2.0
     1.23       4.41     0.0155    0.0791    0.0559 0.0932    0.0305  -30.06   10.16   86.37   0.02   44.10   0.02    -1.28    0.183      0.143    1.05279   -1.61  0.00382  0.00381       24.227       24.227   -3.46   -3.46      5      5   -0.0144  0.0136     0.019  0.0132  -0.00535  0.0128    0.0123  0.0123    13     0    10     0   0.00158   2.0
     1.35       4.25     0.0142    0.0726    0.0513 0.0845    0.0252  -35.95    9.21   86.35   0.02   44.09   0.02    -1.31    0.157       0.12    1.07817   -1.57  0.00364  0.00363       24.227       24.227   -3.46   -3.46      5      5   -0.0141  0.0103    0.0189 0.00998  -0.00234 0.00842    0.0169 0.00828    13     0    10     0   5.36E-4   2.0
     1.49       4.06     0.0153     0.078    0.0552 0.0659    0.0249  -55.23   11.55   86.34   0.02   44.08   0.02    -1.31    0.152      0.116    1.10417   -1.52   0.0041  0.00408        32.75       40.937   -3.79   -4.03      7      9    0.0257  0.0085    0.0151 0.00785   0.00466 0.00771  -0.00467 0.00736    13     0    50     2   0.00723   2.0
     1.64       3.86     0.0153    0.0781    0.0552 0.0659    0.0226  -58.82   10.52   86.33   0.02   44.07   0.02    -1.32    0.138      0.105    1.13080   -1.47  0.00431   0.0043       40.937       40.937   -4.03   -4.03      9      9    0.0258  0.0066    0.0153 0.00601    0.0127   0.004  -0.00693 0.00367    13     0    10     0   2.17E-4   2.0
     1.80       3.65     0.0138    0.0702    0.0496 0.0714    0.0185  -63.51    7.95   86.32   0.02   44.05   0.02    -1.31    0.108     0.0821    1.15806    -1.4  0.00411  0.00409       40.937       40.937   -4.03   -4.03      9      9    0.0168 0.00605    0.0147 0.00579    0.0115 0.00355  -0.00909 0.00334    13     0    10     0   9.06E-5   2.0
     1.98       3.43    0.00805     0.041     0.029 0.0900    0.0105  -67.49    3.61   86.31   0.01   44.04   0.01    -1.21   0.0691     0.0573    1.18599   -1.34  0.00255  0.00254       40.937       40.937   -4.03   -4.03      9      9    0.0109 0.00339   0.00736 0.00324   0.00615 0.00174  -0.00618 0.00166    13     0    10     0   3.51E-4   2.0
     2.18       3.22    0.00671    0.0342    0.0242 0.1040    0.0079  -71.42    2.31   86.32   0.01   44.04   0.01     -1.2   0.0498     0.0414    1.21459   -1.27  0.00227  0.00226       47.863       54.203    -4.2   -4.34     11     13   0.00769 0.00269  -0.00515 0.00269   -0.0025 0.00213  -0.00446 0.00214    13     0    10     0   0.00145   2.0
     2.39       2.98    0.00814    0.0446    0.0315 0.1141    0.0088  -70.93    2.47   86.31   0.01   44.04   0.01    -1.12   0.0554     0.0494    1.24388   -1.18  0.00298  0.00297       72.645       78.242   -4.65   -4.73     19     21   0.00818 0.00406  -0.00325  0.0038  -0.00561 0.00256   -0.0087 0.00242    15     0    10     0   8.72E-4   2.0
     2.63       2.72    0.00727    0.0411    0.0291 0.1211    0.0079  -67.95    2.07   86.30   0.01   44.02   0.01   -0.994   0.0406     0.0408    1.27387   -1.09  0.00291   0.0029       78.242       78.242   -4.73   -4.73     21     21   0.00833 0.00363   0.00101 0.00349  -0.00382 0.00281  -0.00713 0.00271    16     0    10     0   1.15E-4   2.0
     2.90       2.47    0.00628    0.0366    0.0259 0.1293    0.0071  -68.33    1.69   86.28   0.01   44.01   0.01   -0.864   0.0395     0.0458    1.30459  -0.983  0.00276  0.00275       78.242       87.543   -4.73   -4.86     21     25   0.00994 0.00247   0.00456 0.00243  -0.00242 0.00227  -0.00209 0.00227    17     0    10     0   3.35E-4   2.0
     3.19       2.26    0.00685    0.0422    0.0299 0.1477    0.0074  -69.67    1.59   86.29   0.01   44.00   0.01   -0.785   0.0443     0.0564    1.33605  -0.884   0.0033  0.00329        92.41       112.38   -4.91   -5.13     27     37   0.00722 0.00313   0.00827 0.00305  -0.00254 0.00286   0.00404 0.00277    19     0    10     0   5.72E-4   2.0
     3.50       2.03    0.00843    0.0533    0.0377 0.1640    0.0103  -71.76    1.96   86.33   0.02   43.98   0.02   -0.621   0.0351     0.0566    1.36826  -0.769  0.00451   0.0045       100.86       112.38   -5.01   -5.13     31     37   0.00682 0.00462    0.0127 0.00467    0.0075 0.00418   0.00308 0.00418    20     0    10     0   9.33E-4   2.0
     3.86       1.84    0.00781    0.0518    0.0367 0.1833    0.0100  -71.57    1.74   86.34   0.02   43.96   0.02   -0.518   0.0325     0.0628    1.40126  -0.663  0.00462   0.0046       112.46       126.16   -5.13   -5.25     37     45    0.0154 0.00383    0.0122 0.00376   0.00394 0.00351   0.00348 0.00348    22     0    10     0   1.34E-4   2.0
     4.24       1.69    0.00758    0.0525    0.0371 0.2133    0.0093  -72.03    1.43   86.36   0.02   43.97   0.02   -0.466   0.0282     0.0604    1.43505  -0.571  0.00487  0.00485       130.24       143.89   -5.29    -5.4     47     57    0.0168  0.0037    0.0117 0.00355   -0.0034 0.00343   0.00278 0.00335    24     0    10     0   8.36E-5   2.0
     4.67       1.54    0.00756    0.0545    0.0385 0.2418    0.0092  -72.55    1.27   86.36   0.03   43.97   0.02   -0.407   0.0253     0.0622    1.46965  -0.468  0.00534  0.00532       139.78       159.95   -5.36   -5.51     53     69    0.0193   0.004   0.00989 0.00378  -0.00353 0.00367   0.00375 0.00358    26     0    10     0   7.33E-4   2.0
     5.13        1.4     0.0069    0.0516    0.0365 0.2691    0.0082  -73.39    1.04   86.40   0.03   43.96   0.02    -0.36   0.0197     0.0548    1.50509  -0.362  0.00538  0.00535       145.55       181.98   -5.41   -5.65     57     89    0.0151 0.00425    0.0102 0.00411  -0.00513 0.00392   0.00487 0.00383    28     0    10     0   0.00177   2.0
     5.64       1.25     0.0059    0.0457    0.0323 0.2934    0.0079  -74.74    0.93   86.45   0.03   43.95   0.02   -0.281   0.0163      0.058    1.54138  -0.242  0.00514  0.00512       168.82       189.73   -5.57    -5.7     75     97   0.00942 0.00413    0.0163 0.00414  -0.00284 0.00383     0.007 0.00379    30     0    10     0   8.94E-4   2.0
     6.21       1.12    0.00618    0.0494    0.0349 0.3133    0.0086  -74.96    0.95   86.52   0.04   43.95   0.03   -0.238   0.0153     0.0641    1.57855  -0.121  0.00602  0.00598       178.29       210.49   -5.63   -5.81     83    121   0.00583  0.0047    0.0203 0.00486  -0.00769 0.00404    0.0106 0.00407    32     0    10     0   1.43E-5   2.0
     6.83       1.01    0.00643    0.0538    0.0381 0.3376    0.0091  -74.53    0.96   86.59   0.04   43.97   0.03   -0.203    0.014      0.069    1.61662 -0.0069  0.00696  0.00692       193.22       228.42   -5.72    -5.9     97    145   0.00379  0.0054     0.023 0.00554  -0.00674 0.00468    0.0135 0.00469    35     0    10     0   1.37E-4   2.0
     7.51      0.904    0.00581    0.0499    0.0353 0.3647    0.0093  -74.05    0.91   86.59   0.05   43.97   0.04   -0.157   0.0133     0.0847    1.65560   0.109  0.00699  0.00695        206.5        249.4   -5.79   -5.99    111    177   0.00393 0.00606    0.0218 0.00633   0.00256 0.00524    0.0175 0.00546    37     0    10     0   6.90E-4   2.0
     8.26      0.835    0.00555    0.0496    0.0351 0.4007    0.0084  -72.97    0.78   86.56   0.05   43.94   0.04    -0.14   0.0118      0.084    1.69552   0.195  0.00724  0.00719       222.06       274.03   -5.87   -6.09    129    221  -0.00178 0.00618    0.0196 0.00629   0.00761 0.00468    0.0232 0.00498    40     0    13     0    0.0013   2.0
     9.09      0.766    0.00542    0.0497    0.0351 0.4339    0.0077  -72.35    0.67   86.48   0.06   43.89   0.04   -0.128   0.0103     0.0802    1.73641    0.29  0.00772  0.00766       234.95       292.73   -5.93   -6.17    145    261   -0.0116 0.00632    0.0108 0.00628   0.00887 0.00435    0.0268 0.00481    42     0    10     0   8.91E-4   2.0
    10.00      0.693    0.00611     0.058     0.041 0.4636    0.0094  -72.19    0.79   86.59   0.08   43.91   0.06   -0.101   0.0095     0.0935    1.77828   0.398  0.00962  0.00954       251.56       316.19     -6.   -6.25    167    317   -0.0182 0.00807    0.0166 0.00796   0.00665 0.00567    0.0347 0.00649    45     0    25     0   0.00206   2.0
    11.00      0.606    0.00725    0.0718    0.0508 0.4760    0.0157  -72.19    1.30   86.59   0.15   43.91   0.10  -0.0599   0.0105      0.175    1.82116   0.544   0.0131   0.0129       274.61       338.53    -6.1   -6.32    203    377   -0.0288  0.0151    0.0188  0.0144    0.0194  0.0114     0.058  0.0148    49     0    50     2      0.02   2.0
    12.10       0.59    0.00675    0.0682    0.0482 0.5241    0.0123  -70.86    0.96   86.59   0.14   43.91   0.09  -0.0619   0.0079      0.127    1.86508   0.572   0.0125   0.0123       285.85       366.65   -6.14   -6.41    221    465   -0.0213  0.0129   0.00933  0.0124    0.0167 0.00942    0.0565  0.0116    51     0    50     2   0.00601   2.0
    13.31      0.546    0.00564    0.0586    0.0415 0.5526    0.0111  -70.41    0.85   86.71   0.15   43.95   0.10  -0.0488   0.0065      0.133    1.91005   0.658   0.0113   0.0112       302.92       391.07    -6.2   -6.48    251    553   -0.0179  0.0126   0.00597  0.0121    0.0118 0.00949    0.0554  0.0118    54     0    10     0   7.12E-4   2.0
    14.64      0.501    0.00572    0.0611    0.0432 0.5733    0.0114  -70.39    0.84   86.75   0.18   43.98   0.11  -0.0418   0.0058      0.139    1.95611   0.751   0.0125   0.0123       320.98       420.45   -6.27   -6.56    285    673   -0.0139  0.0135  -0.00952  0.0132  -0.00494  0.0106    0.0583  0.0134    57     0    10     0   3.15E-4   2.0
    16.11      0.457    0.00592    0.0654    0.0462 0.5906    0.0111  -70.39    0.81   86.71   0.20   43.93   0.12  -0.0387    0.005       0.13    2.00328   0.849   0.0141    0.014       344.49       448.71   -6.34   -6.63    333    805   -0.0158  0.0133   -0.0271  0.0134   -0.0127  0.0105    0.0588  0.0129    61     0    10     0   3.05E-4   2.0
    17.72      0.416    0.00544    0.0625    0.0442 0.6087    0.0121  -70.06    0.89   86.50   0.25   43.83   0.15  -0.0279   0.0043      0.155    2.05158   0.953   0.0143   0.0141       365.77       481.73   -6.41   -6.71    381    981  -0.00913  0.0154   -0.0343  0.0159   -0.0288  0.0125    0.0711   0.016    66     0    10     0   0.00166   2.0
    19.49      0.386    0.00501    0.0592    0.0419 0.6282    0.0108  -70.06    0.77   86.42   0.25   43.80   0.15  -0.0249   0.0036      0.145    2.10105    1.03   0.0142    0.014       390.82        518.8   -6.48   -6.79    443   1201  -0.00476  0.0147   -0.0235  0.0147   -0.0312  0.0122    0.0683  0.0149    70     0    10     0   0.00237   2.0
    21.44      0.365    0.00437    0.0532    0.0376 0.6534    0.0074  -70.15    0.53   86.55   0.20   43.90   0.12  -0.0266   0.0046      0.173    2.15172    1.09   0.0131   0.0129       413.52        551.8   -6.54   -6.85    501   1449  -7.23E-4  0.0111  -0.00939  0.0109   -0.0231  0.0091     0.057  0.0127    74     0    10     0   5.15E-4   2.0
    23.58      0.321    0.00393    0.0494    0.0349 0.6635    0.0083  -70.43    0.58   86.21   0.26   43.84   0.14  -0.0189   0.0032      0.167    2.20360    1.23   0.0134   0.0132       442.28       588.65   -6.61   -6.92    583   1749   0.00514  0.0124   -0.0264  0.0128   -0.0322  0.0114    0.0519  0.0132    79     0    10     0   9.36E-4   2.0
    25.94      0.289    0.00325    0.0423    0.0299 0.6780    0.0053  -71.04    0.37   85.59   0.19   43.69   0.10  -0.0212   0.0026      0.123    2.25674    1.35   0.0123   0.0121       473.27       623.56   -6.69   -6.99    683   2093    0.0146 0.00835   -0.0197 0.00821   -0.0188 0.00752    0.0274 0.00782    85     0    10     0   0.00142   2.0
    28.53      0.254    0.00256    0.0347    0.0245 0.6852    0.0060  -72.01    0.42   85.40   0.24   43.73   0.13   -0.013   0.0022      0.168    2.31116    1.49    0.011   0.0109       507.15       668.12   -6.76   -7.06    809   2561    0.0104  0.0101    -0.011 0.00972   0.00296 0.00961    0.0176 0.00993    92     0    10     0   0.00109   2.0
    31.38      0.227    0.00329    0.0465    0.0329 0.6908    0.0053  -73.42    0.37   85.01   0.24   43.93   0.12  -0.0168   0.0023      0.138    2.36689    1.61   0.0158   0.0156       542.75       733.21   -6.84   -7.16    957   3093  -8.81E-4 0.00904    0.0113 0.00882   0.00648 0.00893   7.69E-4 0.00876   100     0    10     0   9.07E-4   2.0
    34.52      0.193    0.00292    0.0429    0.0303 0.7012    0.0044  -73.35    0.31   85.31   0.23   44.13   0.11  -0.0156   0.0021      0.133    2.42396    1.79   0.0165   0.0163       575.52       969.69    -6.9   -7.47   1113   3745   0.00165 0.00779    0.0148 0.00768    0.0052 0.00763  -0.00949 0.00756   108     0    10     0   3.78E-4   2.0
    37.97      0.158    0.00271    0.0414    0.0293 0.7053    0.0062  -73.35    0.43   84.41   0.36   44.17   0.18 -0.00923   0.0013       0.14    2.48241      2.   0.0188   0.0185        614.6       1686.1   -6.97   -8.07   1337   4509   0.00537  0.0108    0.0323  0.0113    0.0228  0.0108   -0.0134  0.0104   117     0    11     0   0.00176   2.0
    41.77      0.123    0.00214    0.0344    0.0243 0.7053    0.0059  -72.13    0.41   85.37   0.37   45.04   0.19 -0.00696   0.0011      0.163    2.54228    2.28   0.0191   0.0188       652.89       2475.9   -7.04   -8.48   1615   5473  -0.00799  0.0108   0.00661  0.0103     0.013  0.0107   0.00325  0.0103   129     0    50     2   0.00185   2.0
    45.95     0.0979    0.00205    0.0343    0.0242 0.7114    0.0058  -70.68    0.41   86.63   0.41   45.80   0.21 -0.00601   9.2E-4      0.154    2.60358    2.52    0.023   0.0225       686.71       2592.8   -7.09   -8.53   1911   6534   0.00494  0.0107     0.015  0.0105   0.00709  0.0106   5.90E-4  0.0103   140     0    11     0    0.0017   2.0
    50.54      0.069    0.00257    0.0467     0.033 0.6813     INDEF  -67.89   INDEF   89.44  INDEF   47.78  INDEF -0.00354   0.0012      0.327    2.66636     2.9   0.0412   0.0397       735.64       2615.6   -7.17   -8.54   2553   7544   -0.0141  0.0176     -0.12  0.0426   -0.0516  0.0233   -0.0379    0.02   165     0     9     4    0.0104   2.0
    55.60      0.056    0.00364    0.0693     0.049 0.6813     INDEF  -67.89   INDEF   89.44  INDEF   47.78  INDEF -0.00283    INDEF      INDEF    2.73066    3.13    0.073   0.0684        767.1       2633.4   -7.21   -8.55   3099   8608    0.0268  0.0384    -0.131   0.109   -0.0751   0.067    -0.114   0.096   181     0     1     4    0.0108   2.0
