SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
pixel                                                            degrees degrees   pixel  pixel   pixel  pixel                              pixel**1/4                                                                                                                                                                                             pixel

     5.50       4.25    0.00864    0.0691    0.0489 0.1361    0.0035   71.01    0.79  202.76   0.01  147.27   0.01    -1.17   0.0198     0.0169    1.53141   -1.57  0.00221   0.0022       725.37       787.49   -7.15   -7.24     81     97   3.14E-4 0.00172   0.00501 0.00173    0.0035 0.00159   3.52E-4  0.0016    32     0    14     0   0.00264   2.0
     6.05       3.58     0.0052    0.0441    0.0312 0.1273    0.0024   68.58    0.59  202.76   0.01  147.25   0.01    -0.93    0.018     0.0193    1.56834   -1.38  0.00158  0.00158       795.77       841.61   -7.25   -7.31     99    113  -8.04E-4 0.00135  -5.57E-5 0.00133   3.24E-4 0.00131   0.00175 0.00129    36     0    10     0   6.93E-5   2.0
     6.66       2.99    0.00646     0.057    0.0403 0.1202    0.0035   65.73    0.89  202.76   0.01  147.20   0.01   -0.724   0.0135     0.0187    1.60615   -1.19  0.00235  0.00234       868.18       912.55   -7.35    -7.4    121    137  -0.00491 0.00162   0.00429 0.00162   6.89E-4 0.00148   0.00376 0.00149    39     0    10     0   5.20E-4   2.0
     7.32       2.49    0.00552    0.0512    0.0362 0.1129    0.0037   63.68    1.00  202.76   0.01  147.21   0.01   -0.535   0.0101     0.0188    1.64488   -0.99  0.00241  0.00241       954.54       1007.9   -7.45   -7.51    153    177  -0.00249   0.002   7.09E-4 0.00201   0.00133 0.00198   4.48E-4   0.002    43     0    10     0   2.84E-5   2.0
     8.05       2.09    0.00463    0.0454    0.0321 0.1107    0.0038   63.76    1.04  202.76   0.02  147.24   0.02   -0.399   0.0087     0.0219    1.68455  -0.802   0.0024   0.0024        1017.       1047.9   -7.52   -7.55    181    197  -0.00277 0.00174  -0.00727 0.00173   4.44E-4 0.00168   0.00277 0.00167    48     0    10     0   1.27E-4   2.0
     8.86       1.77    0.00503    0.0517    0.0366 0.1095    0.0050   64.93    1.39  202.77   0.02  147.24   0.02   -0.298   0.0085     0.0284    1.72517  -0.621  0.00309  0.00308       1089.9       1126.6   -7.59   -7.63    219    241   0.00432 0.00261  -0.00464 0.00258    0.0066 0.00216   0.00789 0.00214    53     0    10     0   8.70E-5   2.0
     9.74       1.53    0.00525    0.0561    0.0397 0.1201    0.0064   65.94    1.60  202.73   0.03  147.29   0.03    -0.22   0.0083      0.038    1.76677  -0.459  0.00374  0.00373       1165.2       1203.9   -7.67    -7.7    265    293    0.0102 0.00326  -8.22E-4 0.00325   0.00595 0.00283      0.01 0.00287    57     0    10     0   5.63E-4   2.0
    10.72       1.34    0.00495    0.0552     0.039 0.1422    0.0076   67.62    1.64  202.60   0.05  147.39   0.04   -0.153   0.0061       0.04    1.80937  -0.318  0.00402    0.004       1229.6       1286.1   -7.72   -7.77    311    357   0.00289 0.00426   0.00528 0.00428  -0.00304 0.00374    0.0154  0.0038    62     0    10     0   0.00269   2.0
    11.79        1.2    0.00336    0.0392    0.0277 0.1619    0.0068   69.95    1.32  202.76   0.05  147.42   0.04   -0.102   0.0046     0.0454    1.85300  -0.197  0.00305  0.00304        1310.       1376.9   -7.79   -7.85    375    437  -0.00581 0.00366    0.0124 0.00367  -0.00479  0.0036   9.68E-4 0.00358    68     0    10     0   0.00158   2.0
    12.97       1.11     0.0034     0.041     0.029 0.1974    0.0080   71.70    1.29  202.72   0.06  147.52   0.05  -0.0763   0.0047     0.0621    1.89769  -0.113  0.00333  0.00332       1366.8       1460.1   -7.84   -7.91    425    517   -0.0124  0.0042    0.0186 0.00428   0.00375 0.00402   0.00716 0.00403    73     0    10     0   0.00154   2.0
