SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     0.99       7.81     0.0255      0.13    0.0919 0.1285    0.0473  -89.95   11.66  208.45   0.03  159.60   0.02    -1.61    0.331      0.205    0.99729   -2.23  0.00355  0.00354       8.5625       8.5625   -2.33   -2.33      1      1    0.0166  0.0243    0.0158  0.0234  -0.00892 0.00862   -0.0682  0.0161    13     0    50     2    0.0127   2.0
     1.09        7.7      0.025     0.127      0.09 0.1597    0.0412   89.03    8.31  208.47   0.03  159.59   0.02    -1.59      0.3      0.188    1.02134   -2.22  0.00352  0.00351       24.195       39.336   -3.46   -3.99      3      5   -0.0115  0.0215   -0.0208  0.0209   -0.0144  0.0133   -0.0504  0.0156    13     0    50     2    0.0102   2.0
     1.20       7.55     0.0212     0.108    0.0763 0.1722    0.0312   88.93    5.87  208.47   0.02  159.60   0.02     -1.6    0.235      0.147    1.04597   -2.19  0.00305  0.00304       24.195       39.336   -3.46   -3.99      3      5  -0.00609  0.0166   -0.0152  0.0161  -0.00898  0.0119   -0.0349  0.0124    13     0    10     0   1.44E-4   2.0
     1.32       7.38     0.0187    0.0952    0.0673 0.1903    0.0248   86.88    4.27  208.47   0.02  159.60   0.02    -1.58    0.197      0.125    1.07119   -2.17  0.00275  0.00274       39.336       39.336   -3.99   -3.99      5      5  -0.00955  0.0137  -0.00804  0.0132  -0.00888  0.0125   -0.0158   0.012    13     0    10     0   5.40E-5   2.0
     1.45       7.19      0.015    0.0765    0.0541 0.1978    0.0175   85.64    2.91  208.48   0.02  159.61   0.01    -1.62    0.151     0.0932    1.09702   -2.14  0.00227  0.00226       39.336       66.914   -3.99   -4.56      5      9  -0.00613  0.0098  -0.00512 0.00941  -0.00396 0.00973  -0.00201 0.00928    13     0    10     0   5.04E-4   2.0
     1.59       6.95     0.0129    0.0657    0.0465 0.1952    0.0132   84.45    2.22  208.49   0.01  159.62   0.01    -1.69    0.115     0.0682    1.12348   -2.11  0.00202  0.00201       53.445       66.914   -4.32   -4.56      7      9  -0.00373 0.00742  -0.00336 0.00713  -2.59E-5 0.00711   0.00676  0.0068    13     0    10     0   2.69E-4   2.0
     1.75       6.66    0.00992    0.0506    0.0358 0.1803    0.0093   83.36    1.69  208.50   0.01  159.63   0.01    -1.69   0.0803     0.0474    1.15057   -2.06  0.00162  0.00162       66.914       66.914   -4.56   -4.56      9      9   9.28E-4 0.00527  -1.22E-4 0.00507   0.00246 0.00415   0.00973 0.00399    13     0    10     0   1.67E-4   2.0
     1.93       6.35    0.00853    0.0435    0.0307 0.1696    0.0075   82.37    1.44  208.50   0.01  159.64   0.01    -1.66    0.066     0.0397    1.17831   -2.01  0.00146  0.00146       66.859       66.859   -4.56   -4.56      9      9   0.00428 0.00391   0.00251 0.00375   0.00164  0.0024   0.00928 0.00232    13     0    10     0   1.45E-4   2.0
     2.12       6.02    0.00821    0.0419    0.0296 0.1656    0.0066   82.08    1.28  208.51   0.01  159.63   0.01    -1.67   0.0845     0.0507    1.20673   -1.95  0.00148  0.00148       79.328       90.422   -4.75   -4.89     11     13   9.15E-4 0.00332   0.00454 0.00325   0.00142 0.00245   0.00682 0.00242    13     0    10     0   9.43E-4   2.0
     2.33       5.62      0.011    0.0579     0.041 0.1460    0.0083   80.18    1.82  208.48   0.01  159.65   0.01    -1.61   0.0684     0.0424    1.23583   -1.87  0.00212  0.00211       91.109       134.15    -4.9   -5.32     13     21   0.00457 0.00398   0.00574 0.00383   9.44E-4 0.00382   0.00358 0.00365    14     0    10     0   4.93E-4   2.0
     2.57       5.25      0.011    0.0601    0.0425 0.1477    0.0081   79.60    1.71  208.49   0.01  159.65   0.01     -1.5   0.0701     0.0468    1.26563    -1.8  0.00227  0.00227         124.       134.15   -5.23   -5.32     19     21   0.00552 0.00322   0.00866 0.00321   0.00265 0.00295    0.0035 0.00293    15     0    10     0   2.30E-4   2.0
     2.82       4.86     0.0136    0.0791    0.0559 0.1457    0.0088   79.10    1.94  208.51   0.01  159.64   0.01     -1.5   0.0654     0.0437    1.29614   -1.72  0.00304  0.00303       134.05       134.05   -5.32   -5.32     21     21  -0.00127 0.00354    0.0124 0.00344   0.00309 0.00333   0.00336 0.00318    17     0    10     0   1.98E-4   2.0
     3.10       4.44    0.00982    0.0589    0.0417 0.1475    0.0067   78.74    1.40  208.50   0.01  159.67   0.01    -1.31   0.0549      0.042    1.32740   -1.62   0.0024   0.0024       152.77       169.27   -5.46   -5.57     25     29   0.00132 0.00186    0.0121 0.00192  -6.00E-4 0.00183   0.00104 0.00183    18     0    10     0   1.97E-4   2.0
     3.42         4.     0.0112     0.071    0.0502 0.1331    0.0073   76.36    1.69  208.51   0.01  159.67   0.01    -1.24   0.0438     0.0353    1.35941   -1.51  0.00305  0.00304       178.12       201.16   -5.63   -5.76     31     37   0.00129 0.00266     0.012 0.00268   0.00279 0.00255   0.00132 0.00254    20     0    10     0   2.23E-4   2.0
     3.76       3.59    0.00963    0.0639    0.0452 0.1357    0.0065   76.50    1.48  208.50   0.01  159.66   0.01    -1.07   0.0353     0.0331    1.39219   -1.39  0.00292  0.00291       208.33        228.3    -5.8    -5.9     39     45  -0.00221 0.00187    0.0131 0.00191  -0.00161 0.00183   6.11E-5 0.00182    22     0    10     0   3.38E-5   2.0
     4.13       3.18    0.00906    0.0628    0.0444 0.1333    0.0064   77.02    1.46  208.50   0.01  159.66   0.01   -0.928   0.0302     0.0326    1.42576   -1.26   0.0031  0.00309       241.84       263.97   -5.96   -6.05     49     57  -0.00132 0.00288   0.00899 0.00291  -0.00363 0.00277   9.62E-5 0.00278    24     0    10     0   0.00111   2.0
     4.55       2.63     0.0245     0.184      0.13 0.0558    0.0060  -90.00    3.18  208.53   0.01  159.62   0.01   -0.766   0.0724     0.0945    1.46014   -1.05   0.0102   0.0101        285.8       295.41   -6.14   -6.18     65     69    0.0101  0.0024  -0.00324  0.0022  -0.00599 0.00193  -8.61E-4 0.00182    28     0    50     2     0.131   2.0
     5.00       2.28     0.0219     0.173     0.122 0.0558    0.0056  -90.00    3.02  208.53   0.01  159.62   0.01    -0.66   0.0583     0.0884    1.49535  -0.894   0.0105   0.0104       300.21        321.4   -6.19   -6.27     71     81   0.00782 0.00259   0.00178 0.00246  -0.00705  0.0022   5.46E-4 0.00207    31     0    50     2     0.131   2.0
     5.50       1.95     0.0192     0.158     0.112 0.0558    0.0062  -90.00    3.33  208.53   0.02  159.62   0.02   -0.533   0.0466     0.0874    1.53141  -0.725   0.0107   0.0106       346.78         354.   -6.35   -6.37     93     97    0.0107 0.00269    0.0034 0.00251  -0.00659 0.00229   0.00134 0.00219    34     0    50     2     0.132   2.0
     6.05       1.66      0.017     0.146     0.103 0.0558    0.0071  -90.00    3.76  208.53   0.02  159.62   0.02   -0.406   0.0357      0.088    1.56834  -0.548   0.0112   0.0111       371.51       381.12   -6.42   -6.45    107    113    0.0122 0.00319   7.29E-4   0.003  -0.00178 0.00275   0.00683 0.00281    37     0    50     2     0.123   2.0
     6.66       1.41     0.0133     0.121    0.0853 0.0558    0.0062  -90.00    3.31  208.53   0.02  159.62   0.02    -0.32   0.0249     0.0777    1.60615  -0.373   0.0103   0.0102       411.54       416.98   -6.54   -6.55    133    137    0.0105 0.00268  -0.00603 0.00258  -0.00176 0.00228   0.00687 0.00232    41     0    50     2     0.108   2.0
     7.32        1.2    0.00925    0.0877     0.062 0.0558    0.0073   54.29    3.91  208.53   0.03  159.62   0.03   -0.269   0.0156     0.0579    1.64488  -0.194  0.00843  0.00836       447.34       465.32   -6.63   -6.67    161    177    0.0101 0.00332   0.00791 0.00328      0.01 0.00287  -0.00399  0.0028    45     0    50     2    0.0575   2.0
     8.05      0.999    0.00665    0.0658    0.0465 0.0558    0.0056   54.29    2.96  208.53   0.02  159.62   0.02   -0.189   0.0106     0.0558    1.68455 0.00117  0.00725   0.0072       477.79       485.51    -6.7   -6.72    189    197   0.00494 0.00272   0.00513 0.00273   0.00168 0.00268  -0.00188 0.00269    49     0    50     2    0.0447   2.0
     8.86      0.846    0.00531    0.0552     0.039 0.0558    0.0062   54.29    3.28  208.53   0.03  159.62   0.03   -0.136   0.0082     0.0603    1.72517   0.181  0.00683  0.00679       517.36       525.29   -6.78    -6.8    231    241  -0.00293  0.0032   0.00107  0.0032  -0.00641 0.00262    0.0117 0.00269    54     0    50     2    0.0357   2.0
     9.74      0.761    0.00363    0.0391    0.0277 0.1085    0.0094   65.43    2.63  208.51   0.05  159.69   0.05   -0.104   0.0047     0.0451    1.76677   0.297   0.0052  0.00517       544.68       564.86   -6.84   -6.88    265    293  -0.00696 0.00501  -0.00721 0.00498   -0.0196 0.00432   0.00205 0.00421    58     0    10     0   6.93E-4   2.0
    10.72      0.663    0.00228    0.0256    0.0181 0.1153    0.0083   67.40    2.19  208.62   0.05  159.69   0.05  -0.0662   0.0032     0.0488    1.80937   0.445  0.00374  0.00372       583.28       606.96   -6.91   -6.96    319    357   -0.0114 0.00436  -0.00493 0.00435   -0.0186 0.00369  -0.00301 0.00359    63     0    10     0   4.71E-4   2.0
    11.79       0.61    0.00212    0.0247    0.0175 0.1513    0.0083   70.18    1.70  208.54   0.06  159.75   0.05  -0.0535   0.0029     0.0545    1.85300   0.536  0.00378  0.00377       619.66       653.77   -6.98   -7.04    377    437  -0.00797 0.00473  -0.00221 0.00472   -0.0109 0.00454   0.00256 0.00451    68     0    11     0   8.90E-4   2.0
    12.97      0.549    0.00267    0.0327    0.0231 0.1513    0.0266   70.74    5.47  208.63   0.20  160.00   0.18  -0.0185   0.0029      0.159    1.89769   0.651  0.00529  0.00526       658.89       696.85   -7.05   -7.11    445    517   -0.0309  0.0158   0.00906  0.0151    0.0274  0.0147   -0.0355  0.0151    75     0    50     2   0.00594   2.0
    14.27      0.538     0.0026    0.0327    0.0231 0.2050    0.0221   70.74    3.44  208.20   0.19  160.49   0.17   -0.019   0.0024      0.125    1.94345   0.673  0.00526  0.00524       689.18       760.96    -7.1    -7.2    501    641   -0.0182  0.0137   0.00281  0.0136    0.0559  0.0137   -0.0109   0.012    79     0    22     0   0.00155   2.0
    15.69      0.522    0.00231      0.03    0.0212 0.2607    0.0298   70.84    3.78  208.20   0.30  160.49   0.25  -0.0104   0.0022      0.209    1.99031   0.705  0.00482  0.00479       727.23       826.46   -7.15   -7.29    573    777   -0.0558  0.0222   -0.0108  0.0191    0.0712  0.0226   -0.0172  0.0175    84     0    50     2    0.0048   2.0
    17.26      0.514    0.00262    0.0349    0.0247 0.3034    0.0288   76.32    3.22  207.78   0.34  160.31   0.27  -0.0105   0.0023      0.218    2.03830   0.723  0.00554  0.00552       769.87       898.23   -7.22   -7.38    655    941    0.0271  0.0207   -0.0359  0.0215    0.0649  0.0232    0.0179   0.019    89     0    50     2   0.00352   2.0
    18.99      0.508    0.00271     0.037    0.0261 0.3649    0.0155   78.56    1.50  208.13   0.22  160.31   0.16  -0.0169   0.0022      0.131    2.08745   0.735   0.0058  0.00577       804.78       966.01   -7.26   -7.46    723   1125     0.022  0.0119   -0.0224   0.012    0.0311  0.0117    0.0195  0.0113    93     0    10     0   6.82E-4   2.0
    20.89      0.468    0.00276      0.04    0.0283 0.3382    0.0063   74.87    0.65  208.49   0.09  159.84   0.07  -0.0396   0.0038     0.0954    2.13779   0.824  0.00641  0.00637        897.4       1039.5   -7.38   -7.54    911   1369    0.0143 0.00472   0.00115 0.00454    0.0228 0.00436    0.0101 0.00392   105     0    10     0   0.00196   2.0
    22.97      0.355    0.00292    0.0449    0.0317 0.3079    0.0063   71.86    0.70  208.54   0.10  159.62   0.08  -0.0399   0.0024     0.0597    2.18934    1.13  0.00898   0.0089       994.64       1101.3   -7.49    -7.6   1147   1649   -0.0205 0.00427    0.0035 0.00412     0.015 0.00357     0.018 0.00365   118     0    10     0   2.04E-4   2.0
    25.27      0.257    0.00213    0.0343    0.0242 0.3069    0.0051   70.67    0.57  208.43   0.09  159.47   0.07  -0.0326   0.0015      0.045    2.24213    1.48  0.00903  0.00895       1069.1       1160.2   -7.57   -7.66   1395   2009   -0.0196 0.00331   0.00539 0.00322   0.00529 0.00288    0.0149 0.00297   130     0    10     0   5.65E-5   2.0
    27.80      0.173    0.00145    0.0247    0.0174 0.3041    0.0053   70.58    0.59  207.95   0.10  159.56   0.08  -0.0197   0.0011     0.0535    2.29620    1.91  0.00918   0.0091       1130.7       1207.6   -7.63    -7.7   1685   2425   -0.0159 0.00363   3.62E-4 0.00353   0.00111 0.00348    0.0061 0.00351   144     0    10     0   1.76E-4   2.0
    30.58      0.123    0.00129    0.0229    0.0162 0.3146    0.0080   70.58    0.87  207.95   0.17  159.56   0.13 -0.00916   0.0011      0.115    2.35157    2.28   0.0115   0.0114       1178.8       1251.7   -7.68   -7.74   2015   2941   -0.0149 0.00591   0.00361 0.00568   -0.0028 0.00565  -0.00231 0.00567   157     0    50     2   0.00692   2.0
    33.64     0.0902    0.00144    0.0267    0.0189 0.3174    0.0177   70.58    1.91  207.95   0.41  159.56   0.33 -0.00418   9.2E-4      0.221    2.40827    2.61   0.0174   0.0172       1222.2       1301.2   -7.72   -7.79   2425   3569   -0.0103   0.013   -0.0111  0.0131    0.0256  0.0134    0.0474  0.0161   172     0    50     2   0.00993   2.0
    37.00     0.0831    0.00126    0.0239    0.0169 0.3729    0.0247   70.58    2.37  206.38   0.68  159.57   0.52 -0.00243   7.3E-4        0.3    2.46635     2.7   0.0165   0.0163       1248.1       1353.1   -7.74   -7.83   2701   4293  -2.60E-4  0.0197    0.0062  0.0198    0.0277  0.0212    0.0293  0.0214   181     0    50     2   0.00189   2.0
    40.70     0.0713    0.00118    0.0236    0.0167 0.3729    0.0200   70.58    1.92  206.38   0.60  159.57   0.46 -0.00249   4.1E-4      0.166    2.52582    2.87   0.0181   0.0178       1291.3       1408.7   -7.78   -7.87   3265   5193   -0.0174  0.0156   -0.0601  0.0183   -0.0458  0.0168    -0.014  0.0152   199     0    50     2    0.0046   2.0
    44.77     0.0631    0.00109    0.0229    0.0162 0.3729    0.0263   66.06    2.53  208.17   0.86  159.19   0.68 -0.00164   5.8E-4      0.354    2.58673      3.   0.0189   0.0186       1336.7       1471.6   -7.82   -7.92   3947   6293   0.00829  0.0202   -0.0979    0.04   -0.0844  0.0353   -0.0468  0.0251   219     0    21     0   9.51E-4   2.0
    49.25     0.0434    8.05E-4    0.0195    0.0138 0.0907    0.0210   59.92    6.93  211.15   0.55  157.08   0.53   -0.002   3.9E-4      0.194    2.64910    3.41   0.0203   0.0199       1504.4       1532.3   -7.94   -7.96   6931   7637  -0.00175  0.0115   0.00257  0.0115  -0.00107  0.0115   0.00873  0.0116   294     0    50     2   0.00167   2.0
    54.17     0.0427    8.20E-4    0.0202    0.0143 0.1872    0.0211   68.47    3.56  209.44   0.67  156.60   0.60 -0.00166   2.2E-4      0.133    2.71298    3.42   0.0211   0.0207       1528.2        1587.   -7.96     -8.   7495   9233    0.0379  0.0137   -0.0069  0.0128  -0.00972  0.0127    0.0224   0.013   305     0    22     0   5.82E-4   2.0
    59.59     0.0344    8.27E-4    0.0214    0.0152 0.1872    0.0158   58.39    2.67  207.90   0.54  159.67   0.51 -0.00203   2.9E-4      0.141    2.77840    3.66   0.0265   0.0258       1588.7       1640.5     -8.   -8.04   9071  11165    0.0208    0.01  -2.23E-6 0.00963   -0.0151 0.00965    0.0325  0.0105   336     0    10     0   8.48E-4   2.0
    65.55     0.0247    7.43E-4    0.0202    0.0143 0.1922    0.0191   58.39    3.15  209.29   0.73  158.82   0.67 -0.00136   2.6E-4      0.192    2.84540    4.02   0.0332   0.0322       1640.3        1686.   -8.04   -8.07  10899  13509   0.00488  0.0118  -0.00148  0.0118    0.0143   0.012   -0.0169  0.0122   368     0    11     0   9.22E-4   2.0
    72.10     0.0154    6.47E-4    0.0184     0.013 0.1922    0.0392   58.39    6.48  205.75   1.64  159.31   1.53 -5.24E-4   2.3E-4      0.433    2.91401    4.53   0.0467   0.0448        1684.       1721.2   -8.07   -8.09  13201  16321    -0.007  0.0244    0.0183  0.0255    0.0268  0.0268  -0.00952  0.0246   405     0    50     2   4.79E-4   2.0
    79.32     0.0136    7.22E-4    0.0212     0.015 0.2468    0.0274   74.37    3.64  208.63   1.38  160.65   1.15 -7.09E-4   1.3E-4      0.179    2.98428    4.66    0.059    0.056       1708.2       1752.5   -8.08   -8.11  14889  19789     0.025  0.0186    0.0302  0.0189   -0.0024   0.018   -0.0248  0.0186   429     0    40     0   7.21E-4   2.0
    87.25    0.00857    6.22E-4    0.0199    0.0141 0.1165    0.0370   88.25    9.66  202.43   1.80  157.20   1.64 -4.82E-4   9.9E-5      0.206    3.05624    5.17   0.0818   0.0761       1762.7       1778.9   -8.12   -8.13  21129  23929     0.041  0.0221   -0.0848   0.027   -0.0176  0.0207   0.00122  0.0205   513     0    10     0   8.48E-4   2.0
    95.97     0.0052    6.16E-4      0.02    0.0141 0.2331    0.1964  -123.5   27.41  210.44  11.32  159.84  10.46 -7.10E-5   9.0E-5       1.26    3.12994    5.71    0.137    0.122        1772.       1803.1   -8.12   -8.14  22191  28913  -0.00171   0.128    0.0663   0.153   -0.0548   0.145    -0.116   0.195   524     0    17     0   8.19E-4   2.0
