SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.07       3.41     0.0146    0.0744    0.0526 0.1371    0.0510   75.73   11.83  208.24   0.03  115.25   0.03   -0.789    0.185      0.235    1.01647   -1.33  0.00466  0.00464       11.141       17.973   -2.62   -3.14      3      5     0.032  0.0188   -0.0562  0.0212    0.0104  0.0171  -0.00173  0.0162    13     0    10     0    0.0012   2.0
     1.17       3.32      0.013    0.0665     0.047 0.1325    0.0408   75.03    9.78  208.22   0.03  115.24   0.02   -0.803    0.155      0.193    1.04098    -1.3  0.00427  0.00425       17.973       17.973   -3.14   -3.14      5      5    0.0341  0.0153   -0.0388  0.0152    0.0119  0.0134    -0.004  0.0126    13     0    10     0   0.00296   2.0
     1.29       3.22     0.0129    0.0657    0.0464 0.1173    0.0341   77.30    9.14  208.21   0.02  115.25   0.02   -0.881    0.136      0.154    1.06608   -1.27  0.00435  0.00433       17.973       17.973   -3.14   -3.14      5      5    0.0312  0.0129   -0.0263  0.0122   0.00971  0.0118  -4.57E-4  0.0111    13     0    10     0   1.22E-4   2.0
     1.42       3.09     0.0111    0.0568    0.0402 0.0910    0.0267   77.01    9.12  208.21   0.02  115.24   0.02   -0.909    0.108      0.119    1.09179   -1.22  0.00392  0.00391       17.973       30.191   -3.14    -3.7      5      9    0.0219 0.00899   -0.0238 0.00874   0.00699  0.0084   7.87E-4 0.00797    13     0    10     0   1.41E-4   2.0
     1.56       2.94    0.00966    0.0492    0.0348 0.0680    0.0218   75.83    9.82  208.21   0.02  115.24   0.02     -0.9   0.0918      0.102    1.11812   -1.17  0.00357  0.00356       30.191       30.191    -3.7    -3.7      9      9    0.0165 0.00538   -0.0239 0.00548   0.00148 0.00505  -0.00234 0.00482    13     0    50     2   0.00283   2.0
     1.72       2.79       0.01    0.0512    0.0362 0.0456    0.0210   75.83   13.94  208.21   0.02  115.24   0.02   -0.906   0.0887     0.0979    1.14508   -1.11  0.00392  0.00391       30.191       30.191    -3.7    -3.7      9      9    0.0131 0.00405   -0.0255 0.00446  -0.00339 0.00337  -0.00494 0.00323    13     0    10     0   0.00247   2.0
     1.89       2.61     0.0107    0.0544    0.0385 0.0247    0.0200   75.94   24.23  208.22   0.02  115.24   0.02   -0.936   0.0756     0.0807    1.17269   -1.04  0.00445  0.00443       30.191       30.191    -3.7    -3.7      9      9    0.0108  0.0041   -0.0237  0.0043  -0.00399 0.00327  -0.00622 0.00314    13     0    50     2   0.00426   2.0
     2.08       2.44    0.00894    0.0456    0.0322 0.0247    0.0163   75.94   19.21  208.23   0.02  115.24   0.02   -0.886   0.0713     0.0804    1.20097  -0.967  0.00399  0.00398       40.199       40.199   -4.01   -4.01     13     13   0.00777 0.00377   -0.0189 0.00399  -0.00246 0.00157   -0.0104 0.00176    13     0    50     2    0.0042   2.0
     2.29       2.25    0.00972    0.0532    0.0376 0.0196    0.0167   49.64   25.94  208.25   0.02  115.23   0.02   -0.814   0.0583     0.0716    1.22993  -0.881   0.0047  0.00468       58.654       58.654   -4.42   -4.42     21     21   -0.0153 0.00567   -0.0135 0.00534   -0.0101 0.00419   0.00775  0.0039    15     0    10     0   8.67E-4   2.0
     2.52       2.08       0.01    0.0567    0.0401 0.0222    0.0159   31.44   21.26  208.25   0.02  115.21   0.02   -0.798   0.0519     0.0651    1.25959  -0.793  0.00526  0.00523       58.654       58.654   -4.42   -4.42     21     21   -0.0162 0.00562    0.0097 0.00542   0.00197 0.00508   0.00743 0.00496    16     0    27     0   0.00317   2.0
     2.77       1.87    0.00724    0.0434    0.0307 0.0222    0.0116   14.61   15.78  208.25   0.02  115.20   0.02   -0.701   0.0376     0.0536    1.28996  -0.679  0.00421   0.0042       58.654       58.654   -4.42   -4.42     21     21  -0.00662 0.00413    0.0135 0.00399   0.00849 0.00351  -9.73E-4  0.0033    18     0    10     0   5.39E-4   2.0
     3.05       1.69    0.00689    0.0425      0.03 0.0362    0.0111    6.51    9.06  208.25   0.02  115.20   0.02   -0.626   0.0346     0.0553    1.32106  -0.567  0.00445  0.00443       69.303       72.568    -4.6   -4.65     27     29  -0.00289 0.00311    0.0175 0.00322   0.00403 0.00256  -0.00577 0.00254    19     0    10     0   2.17E-4   2.0
     3.35       1.51    0.00739    0.0479    0.0338 0.0465    0.0119    4.45    7.70  208.27   0.02  115.22   0.02    -0.55   0.0288     0.0523    1.35292  -0.446  0.00533  0.00531       85.037       85.037   -4.82   -4.82     37     37  -0.00217 0.00322     0.021 0.00333   0.00138 0.00298  -0.00492 0.00292    21     0    10     0   0.00202   2.0
     3.69       1.35    0.00527    0.0358    0.0253 0.0670    0.0092    2.62    4.17  208.29   0.02  115.21   0.02   -0.449   0.0202     0.0451    1.38554  -0.322  0.00426  0.00425       87.723       95.484   -4.86   -4.95     39     45  -0.00374 0.00311    0.0155 0.00309   2.91E-4  0.0027  -0.00662 0.00263    23     0    10     0   2.49E-4   2.0
     4.05       1.19    0.00508    0.0359    0.0254 0.0807    0.0097    2.36    3.66  208.28   0.02  115.21   0.02   -0.365   0.0177     0.0485    1.41896  -0.192  0.00463  0.00461       97.893       99.953   -4.98     -5.     47     49    -0.016 0.00264    0.0132 0.00254  -0.00165 0.00204  -0.00656 0.00201    25     0    10     0   4.65E-4   2.0
     4.46       1.06    0.00455    0.0335    0.0237 0.0953    0.0101    4.45    3.22  208.30   0.02  115.22   0.02   -0.281   0.0141     0.0501    1.45317 -0.0611  0.00468  0.00466       106.65       112.89   -5.07   -5.13     55     61   -0.0141 0.00282    0.0176 0.00283  -4.51E-4 0.00266  -0.00286 0.00263    27     0    10     0   7.15E-5   2.0
     4.91      0.942    0.00412    0.0314    0.0222 0.1102    0.0103    4.19    2.84  208.31   0.03  115.21   0.03   -0.221   0.0123     0.0555    1.48821  0.0649  0.00476  0.00474       118.85       120.71   -5.19    -5.2     67     69   3.28E-5 0.00424    0.0185 0.00437   0.00101 0.00423  -9.77E-4 0.00424    29     0    10     0   6.68E-4   2.0
     5.40      0.845    0.00384    0.0308    0.0217 0.1263    0.0104    1.24    2.55  208.28   0.03  115.24   0.03   -0.181   0.0107     0.0593    1.52410   0.182  0.00495  0.00493       129.53       143.76   -5.28   -5.39     79     97   0.00785 0.00507    0.0132 0.00505  -3.54E-5 0.00503   0.00183 0.00498    32     0    10     0   3.61E-4   2.0
     5.94      0.758    0.00367    0.0307    0.0217 0.1398    0.0107   -3.86    2.40  208.26   0.03  115.29   0.04   -0.149   0.0084     0.0563    1.56085   0.301  0.00527  0.00525       140.86       152.02   -5.37   -5.45     93    109   0.00571 0.00602    0.0027 0.00593  -0.00111 0.00595   0.00449 0.00588    35     0    10     0   4.79E-5   2.0
     6.53      0.679    0.00313    0.0273    0.0193 0.1576    0.0116   -3.54    2.31  208.25   0.04  115.32   0.04   -0.104   0.0083     0.0799    1.59849   0.421  0.00502    0.005       156.58       170.21   -5.49   -5.58    115    137  -0.00138 0.00674   0.00248 0.00666   0.00441 0.00653    0.0089 0.00648    38     0    10     0   0.00131   2.0
     7.18      0.628    0.00372    0.0337    0.0238 0.1914    0.0151    2.05    2.55  208.26   0.06  115.18   0.07  -0.0819   0.0069     0.0845    1.63703   0.505  0.00645  0.00641       168.12       184.21   -5.56   -5.66    133    161   -0.0181 0.00887  -0.00365 0.00863   0.00706 0.00818    0.0177 0.00819    41     0    10     0   5.75E-5   2.0
     7.90      0.573    0.00306    0.0287    0.0203 0.2011    0.0147    3.30    2.33  208.28   0.06  115.22   0.07  -0.0623   0.0055     0.0887    1.67651   0.605  0.00581  0.00577       181.33       201.39   -5.65   -5.76    155    193   -0.0124 0.00862    0.0125 0.00866   0.00114 0.00782    0.0222  0.0081    44     0    10     0   1.12E-4   2.0
     8.69      0.523    0.00262    0.0259    0.0183 0.1896    0.0145   -3.85    2.44  208.32   0.07  115.17   0.08  -0.0495   0.0051      0.102    1.71694   0.704  0.00545  0.00542       201.03        225.3   -5.76   -5.88    191    241  -0.00979  0.0086   0.00993  0.0086   -0.0119 0.00845  -0.00101 0.00836    49     0    10     0   4.10E-4   2.0
     9.56       0.47    0.00332    0.0352    0.0249 0.1359    0.0597  -17.29   13.59  208.35   0.30  115.38   0.32  -0.0133   0.0028      0.211    1.75834    0.82  0.00771  0.00765       231.37       249.18   -5.91   -5.99    253    293   -0.0847   0.035    0.0813  0.0345   -0.0362  0.0305   -0.0107  0.0295    56     0    50     2    0.0131   2.0
    10.51      0.482    0.00313    0.0331    0.0234 0.2729    0.0400  -17.29    4.91  208.09   0.23  114.55   0.28  -0.0152   0.0044       0.29    1.80074   0.793  0.00707  0.00703        231.5       274.47   -5.91    -6.1    253    349   0.00703  0.0269    -0.032  0.0283   -0.0892  0.0346    0.0458  0.0265    56     0    50     2   0.00579   2.0
    11.57      0.472    0.00331    0.0363    0.0257 0.3001    0.0291  -19.81    3.29  208.09   0.18  114.55   0.23   -0.019    0.004      0.212    1.84416   0.816  0.00765   0.0076       253.36       304.78   -6.01   -6.21    299    421   3.80E-4  0.0204   0.00455  0.0205   -0.0653  0.0217    0.0594   0.021    60     0    50     2    0.0116   2.0
    12.72      0.467    0.00334    0.0372    0.0263 0.3729    0.0296  -19.81    2.83  208.09   0.21  114.55   0.28  -0.0161   0.0036      0.225    1.88863   0.828  0.00781  0.00775       262.06       338.32   -6.05   -6.32    317    505  -0.00294  0.0233  -0.00331  0.0234   -0.0431  0.0225    0.0763  0.0267    62     0    50     2   0.00269   2.0
    14.00      0.457    0.00315    0.0359    0.0254 0.4235    0.0152  -18.24    1.33  208.20   0.12  114.88   0.17  -0.0246   0.0033      0.135    1.93417   0.849   0.0075  0.00745       280.68       378.42   -6.12   -6.44    357    609  -0.00921   0.013    0.0139  0.0131   -0.0203  0.0115    0.0467  0.0129    65     0    10     0   5.84E-4   2.0
    15.39      0.398    0.00297    0.0371    0.0262 0.3354    0.0105  -17.17    1.09  208.54   0.09  114.70   0.11  -0.0351   0.0035     0.0986    1.98081      1.  0.00814  0.00808       339.16       424.93   -6.33   -6.57    493    749   -0.0132 0.00771   -0.0113 0.00766    0.0297 0.00722   -0.0133 0.00672    78     0    10     0   0.00169   2.0
    16.93      0.309    0.00359    0.0492    0.0348 0.2044    0.0146   -1.22    2.27  208.29   0.13  115.05   0.15  -0.0334   0.0031     0.0936    2.02858    1.28   0.0127   0.0125        418.4       464.34   -6.55   -6.67    715    885    0.0206 0.00762   -0.0455 0.00855  -0.00659 0.00672   -0.0288 0.00725    94     0    10     0   0.00131   2.0
    18.63      0.237    0.00232    0.0341    0.0241 0.1439    0.0133    2.20    2.86  208.10   0.13  115.88   0.14   -0.023   0.0019     0.0831    2.07749    1.56   0.0107   0.0106       476.71        512.1    -6.7   -6.77    929   1093   -0.0184 0.00636   -0.0435 0.00716   -0.0128 0.00591   -0.0171 0.00599   108     0    50     2   0.00203   2.0
    20.49      0.187    0.00218    0.0347    0.0246 0.0215    0.0382   35.34   51.21  209.02   0.39  116.75   0.40 -0.00756   0.0018      0.242    2.12759    1.82   0.0127   0.0126        551.6       554.97   -6.85   -6.86   1295   1313    0.0553  0.0228   -0.0253  0.0195    0.0427  0.0206   -0.0334  0.0196   127     0    50     2   0.00692   2.0
    22.54      0.383     0.0316     0.433     0.306 0.5247    0.0460   35.34    3.56  204.95   0.76  119.42   0.90  -0.0409   0.0152      0.371    2.17889    1.04   0.0935   0.0861       412.71       616.79   -6.54   -6.98    755   1597     0.108  0.0605      0.15  0.0714    0.0521  0.0479    0.0755   0.052    94     0    10     0    0.0183   2.0
    24.79      0.198    0.00729     0.117    0.0828 0.3007    0.0272   38.33    3.09  205.27   0.40  118.66   0.43  -0.0211    0.004      0.192    2.23143    1.76   0.0407   0.0392        581.7       678.13   -6.91   -7.08   1349   1933    0.0472  0.0204    0.0559  0.0212   0.00803  0.0177    0.0516  0.0203   129     0    50     2    0.0191   2.0
    27.27       0.15    0.00703     0.124    0.0878 0.1602    0.0441   48.92    8.56  207.86   0.67  117.56   0.65  -0.0138   0.0029      0.208    2.28524    2.06    0.052   0.0497        686.3       737.87   -7.09   -7.17   1961   2337    0.0119  0.0252    0.0845  0.0307   -0.0392  0.0257    0.0622  0.0277   156     0    50     2    0.0186   2.0
    30.00      0.126    0.00567     0.105    0.0741 0.1602    0.0114   87.28    2.20  207.86   0.20  117.56   0.17    -0.04    INDEF      INDEF    2.34035    2.25     0.05   0.0478       744.72       786.66   -7.18   -7.24   2373   2821   -0.0218  0.0186   -0.0138  0.0128    0.0167  0.0147   -0.0214  0.0182   171     0    20     0   8.92E-4   2.0
    33.00     0.0897    0.00291    0.0565    0.0399 0.1633    0.0197  -80.54    3.76  207.87   0.38  116.35   0.33  -0.0107   0.0013      0.118    2.39678    2.62   0.0358   0.0347       796.51       830.53   -7.25    -7.3   2853   3409   -0.0122  0.0116    0.0189  0.0118    0.0542  0.0126   8.44E-4  0.0109   188     0    50     2   0.00436   2.0
    36.30     0.0524    0.00156    0.0317    0.0224 0.1633    0.0270  -76.96    5.14  207.87   0.57  116.35   0.50 -0.00364   8.3E-4      0.229    2.45458     3.2   0.0328   0.0318       838.69       866.55   -7.31   -7.34   3463   4149   -0.0647  0.0213   0.00522  0.0154    0.0849  0.0239    0.0345   0.016   207     0    50     2   0.00845   2.0
    39.93     0.0373     0.0014      0.03    0.0212 0.1633    0.0363  -76.34    6.92  207.87   0.84  116.35   0.74 -0.00206   4.9E-4      0.237    2.51377    3.57   0.0416   0.0401       870.22       895.32   -7.35   -7.38   4187   5005   -0.0796   0.028    0.0401  0.0228     0.033  0.0218    0.0456  0.0231   228     0    50     2   0.00982   2.0
    43.92      0.034     0.0013    0.0285    0.0202 0.2330    0.0288  -58.15    4.03  207.17   0.76  117.90   0.70 -0.00221   7.0E-4      0.319    2.57438    3.67   0.0424   0.0408       889.91       922.31   -7.37   -7.41   4651   6049   -0.0367  0.0217   -0.0542  0.0252   -0.0105   0.018    0.0686  0.0282   240     0    50     2    0.0028   2.0
    48.32     0.0399    0.00136    0.0301    0.0213 0.3412    0.0206  -46.00    2.12  206.11   0.64  113.70   0.63 -0.00255   3.8E-4       0.15    2.63646     3.5   0.0378   0.0365       895.45       954.45   -7.38   -7.45   4839   7345   -0.0383  0.0156   -0.0866  0.0194   -0.0179  0.0145    0.0285  0.0149   243     0    50     2   0.00155   2.0
    53.15     0.0262    0.00123     0.029    0.0205 0.2857    0.0231  -39.18    2.72  207.21   0.72  112.77   0.76 -0.00201   3.1E-4      0.154    2.70003    3.95    0.052   0.0496        940.4       979.39   -7.43   -7.48   6331   8865   -0.0394  0.0171   -0.0199  0.0163   -0.0443  0.0171   0.00209  0.0158   279     0    50     2   0.00197   2.0
    58.46     0.0149    0.00109     0.027    0.0191 0.2829    0.0536  -36.65    6.37  208.32   1.82  115.67   1.96 -6.99E-4   1.3E-4       0.18    2.76514    4.57   0.0822   0.0764       967.21       999.79   -7.46    -7.5   7709  10733   -0.0616  0.0388    0.0189  0.0374   -0.0425  0.0377   -0.0572  0.0384   308     0    50     2   0.00287   2.0
    64.31     0.0065    9.66E-4     0.027    0.0191 0.0559    0.1113  -39.64   58.47  211.95   3.66  113.08   3.69 -3.62E-4   2.0E-4       0.56    2.83182    5.47    0.175    0.151       1013.7        1018.   -7.51   -7.52  12259  12989    0.0117  0.0588   -0.0566  0.0667     0.149   0.102     0.103  0.0817   391     0    26     0   0.00116   2.0
