SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.07       7.53     0.0194    0.0987    0.0698 0.1294    0.0359   48.67    8.79  180.19   0.02  155.00   0.02     -1.5    0.266      0.178    1.01647   -2.19   0.0028  0.00279       24.539       39.828   -3.47     -4.      3      5   -0.0071  0.0188   0.00768  0.0181   0.00221  0.0146   -0.0361  0.0153    13     0    10     0   0.00554   2.0
     1.17       7.37     0.0165     0.084    0.0594 0.1294    0.0248   45.73    6.06  180.18   0.02  155.01   0.02    -1.68     0.22      0.131    1.04098   -2.17  0.00243  0.00242       39.828       39.828     -4.     -4.      5      5   0.00641   0.013   0.00414  0.0125  -0.00925  0.0121   -0.0129  0.0116    13     0    10     0   0.00223   2.0
     1.29       7.18     0.0179    0.0912    0.0645 0.1381    0.0222   44.02    5.11  180.17   0.02  155.01   0.02    -1.83    0.205      0.112    1.06608   -2.14  0.00271   0.0027       39.828       39.828     -4.     -4.      5      5    0.0111  0.0112  -0.00723  0.0107  -0.00912  0.0108   -0.0017  0.0103    13     0    10     0   0.00155   2.0
     1.42       6.95     0.0181    0.0924    0.0653 0.1381    0.0196   41.31    4.53  180.16   0.02  155.00   0.02    -1.91    0.184     0.0965    1.09179    -2.1  0.00284  0.00283        54.07       67.445   -4.33   -4.57      7      9   0.00719  0.0101  -0.00668  0.0097  -0.00808 0.00963   0.00539 0.00918    13     0    10     0   9.09E-4   2.0
     1.56       6.66     0.0166    0.0848    0.0599 0.1236    0.0166   36.73    4.24  180.16   0.01  155.00   0.01    -1.91    0.162     0.0847    1.11812   -2.06  0.00271  0.00271        54.07       67.445   -4.33   -4.57      7      9   0.00234 0.00771   -0.0126 0.00749  -0.00219 0.00731   0.00736   0.007    13     0    10     0   8.73E-4   2.0
     1.72       6.37     0.0151    0.0772    0.0546 0.1318    0.0135   33.04    3.26  180.15   0.01  154.99   0.01    -1.93    0.129      0.067    1.14508   -2.01  0.00258  0.00257       67.445       67.445   -4.57   -4.57      9      9   0.00265 0.00442   -0.0171  0.0044    0.0024 0.00408   0.00489  0.0039    13     0    10     0   9.81E-5   2.0
     1.89       6.06     0.0141    0.0719    0.0509 0.1407    0.0115   29.73    2.61  180.15   0.01  154.98   0.01     -1.9    0.109     0.0572    1.17269   -1.96  0.00253  0.00252       67.445       67.445   -4.57   -4.57      9      9   0.00633 0.00233   -0.0163  0.0024   5.11E-4 0.00224  -0.00168 0.00214    13     0    10     0   2.75E-4   2.0
     2.08       5.71     0.0111    0.0566      0.04 0.1460    0.0084   25.98    1.82  180.14   0.01  154.99   0.01    -1.86    0.106     0.0573    1.20097   -1.89  0.00211  0.00211       79.023       89.734   -4.74   -4.88     11     13   0.00252 0.00327  -0.00917 0.00322   0.00517 0.00235  -0.00479 0.00227    13     0    10     0   0.00234   2.0
     2.29       5.32     0.0115    0.0609    0.0431 0.1426    0.0082   27.90    1.87  180.18   0.01  154.99   0.01    -1.75   0.0773     0.0443    1.22993   -1.81  0.00235  0.00235       100.63       130.46   -5.01   -5.29     15     21  -0.00175 0.00452   4.68E-4 0.00428   0.00381 0.00318  -0.00941 0.00301    14     0    10     0   0.00205   2.0
     2.52       4.95     0.0111    0.0606    0.0429 0.1548    0.0079   27.38    1.63  180.19   0.01  154.99   0.01    -1.56   0.0651     0.0419    1.25959   -1.74  0.00243  0.00243       121.09       130.46   -5.21   -5.29     19     21  -2.61E-4 0.00427   0.00355 0.00412   1.87E-4 0.00398  -0.00524 0.00382    15     0    10     0   1.00E-4   2.0
     2.77       4.56    0.00878    0.0497    0.0351 0.1565    0.0062   29.64    1.24  180.19   0.01  155.00   0.01    -1.42   0.0594     0.0419    1.28996   -1.65  0.00209  0.00209       130.46       130.46   -5.29   -5.29     21     21   0.00131 0.00291   0.00616 0.00292   4.87E-4 0.00209  -0.00729  0.0021    16     0    10     0   5.98E-4   2.0
     3.05       4.17    0.00981    0.0589    0.0416 0.1609    0.0064   31.80    1.28  180.19   0.01  155.01   0.01    -1.35   0.0543     0.0402    1.32106   -1.55  0.00256  0.00255       139.38       161.91   -5.36   -5.52     23     29   0.00225 0.00346   0.00382 0.00336   0.00266 0.00284  -0.00698 0.00275    18     0    10     0   2.48E-4   2.0
     3.35       3.77     0.0106     0.067    0.0474 0.1654    0.0074   34.11    1.46  180.20   0.01  155.02   0.01    -1.11   0.0583     0.0523    1.35292   -1.44  0.00305  0.00304       155.23        190.8   -5.48    -5.7     27     37   0.00129 0.00397   0.00675 0.00382   0.00696  0.0031   -0.0074 0.00297    20     0    10     0   0.00165   2.0
     3.69       3.43     0.0112    0.0723    0.0511 0.1754    0.0079   32.64    1.42  180.25   0.02  155.03   0.02   -0.997   0.0445     0.0447    1.38554   -1.34  0.00353  0.00352       191.11       215.52    -5.7   -5.83     37     45  -0.00406 0.00349    0.0115 0.00352   0.00217 0.00297  -0.00745 0.00298    21     0    10     0   1.02E-4   2.0
     4.05       3.07     0.0102    0.0691    0.0488 0.1776    0.0076   34.27    1.35  180.28   0.02  155.05   0.02   -0.847   0.0362     0.0427    1.41896   -1.22  0.00361   0.0036       204.45        226.2   -5.78   -5.89     41     49  -0.00537 0.00357    0.0102 0.00359   0.00776 0.00285  -0.00578 0.00284    23     0    10     0   5.91E-4   2.0
     4.46       2.73    0.00857    0.0618    0.0437 0.1806    0.0068   34.97    1.22  180.28   0.02  155.10   0.02   -0.704   0.0326     0.0464    1.45317   -1.09  0.00341   0.0034       232.56       257.54   -5.92   -6.03     51     61  -0.00524 0.00343   0.00912 0.00335   0.00882  0.0028  -0.00368  0.0027    26     0    10     0   1.00E-4   2.0
     4.91       2.44     0.0104    0.0777    0.0549 0.1893    0.0088   35.00    1.50  180.32   0.02  155.11   0.02   -0.591   0.0293     0.0496    1.48821  -0.968  0.00463  0.00461       258.75       276.63   -6.03    -6.1     61     69  -0.00889  0.0035    0.0176 0.00354   0.00629 0.00324  -0.00144 0.00319    28     0    10     0   3.95E-4   2.0
     5.40       2.18    0.00915    0.0709    0.0501 0.2026    0.0088   35.87    1.38  180.30   0.03  155.13   0.03   -0.471   0.0256     0.0544    1.52410  -0.844  0.00458  0.00456       286.14       331.54   -6.14    -6.3     73     97  -0.00845 0.00337    0.0196 0.00352    0.0102 0.00273   0.00221 0.00269    30     0    10     0   6.76E-4   2.0
     5.94       1.96    0.00922    0.0749     0.053 0.2234    0.0093   36.79    1.36  180.31   0.03  155.13   0.03   -0.391   0.0221     0.0565    1.56085  -0.732  0.00511  0.00509       314.79       351.95   -6.25   -6.37     87    109  -0.00924 0.00398    0.0214 0.00409    0.0113 0.00335   0.00375 0.00326    33     0    10     0   4.28E-4   2.0
     6.53       1.76    0.00866    0.0735     0.052 0.2394    0.0095   36.94    1.31  180.33   0.04  155.11   0.04   -0.318   0.0194      0.061    1.59849  -0.613  0.00536  0.00533       337.05        394.7   -6.32   -6.49     99    137  -0.00719 0.00378    0.0265 0.00405    0.0162 0.00251   0.00519  0.0023    36     0    10     0   4.14E-4   2.0
     7.18       1.58     0.0088    0.0777     0.055 0.2551    0.0102   37.89    1.33  180.35   0.04  155.15   0.04   -0.266   0.0167     0.0627    1.63703  -0.496  0.00607  0.00604        373.7       426.65   -6.43   -6.58    121    161   -0.0081   0.004    0.0313  0.0044    0.0171 0.00296   4.68E-4 0.00274    39     0    10     0   1.98E-4   2.0
     7.90       1.42    0.00778    0.0713    0.0504 0.2731    0.0096   38.05    1.18  180.38   0.04  155.18   0.05   -0.221   0.0125     0.0568    1.67651  -0.378  0.00599  0.00595       406.32       465.47   -6.52   -6.67    143    193  -0.00813  0.0038    0.0318 0.00418    0.0126 0.00326   6.72E-5 0.00319    42     0    10     0   2.45E-4   2.0
     8.69       1.26    0.00561    0.0538    0.0381 0.2887    0.0078   38.34    0.93  180.40   0.04  155.21   0.04   -0.172   0.0085     0.0497    1.71694  -0.254  0.00484  0.00481       440.87       516.73   -6.61   -6.78    169    241  -0.00141 0.00344    0.0275 0.00368   0.00955 0.00315    -0.001 0.00309    46     0    10     0   7.60E-4   2.0
     9.56       1.13    0.00419    0.0419    0.0296 0.3011    0.0063   39.05    0.71  180.49   0.04  155.17   0.04   -0.143   0.0065     0.0452    1.75834  -0.133  0.00404  0.00402       481.18       564.97   -6.71   -6.88    203    293   0.00355 0.00362    0.0172 0.00368   0.00568 0.00352   0.00111  0.0035    50     0    10     0   4.03E-5   2.0
    10.51      0.993    0.00443    0.0465    0.0329 0.2999    0.0080   40.18    0.91  180.55   0.05  155.23   0.05   -0.108   0.0056     0.0521    1.80074 0.00715  0.00485  0.00483       523.67       612.96    -6.8   -6.97    243    349   0.00694 0.00515    0.0152 0.00518   0.00141 0.00513  -7.40E-4 0.00511    55     0    10     0   3.13E-4   2.0
    11.57      0.879    0.00348    0.0381     0.027 0.2955    0.0072   43.04    0.83  180.71   0.05  155.17   0.05  -0.0856   0.0048     0.0558    1.84416    0.14  0.00431  0.00429       573.95       668.52    -6.9   -7.06    297    421    0.0043 0.00496   0.00573   0.005   -0.0208 0.00427   0.00132 0.00415    60     0    10     0   4.53E-4   2.0
    12.72      0.759    0.00454    0.0534    0.0377 0.2540    0.0122   48.71    1.59  180.95   0.09  155.24   0.09  -0.0634   0.0065      0.103    1.88863   0.299  0.00652  0.00648       639.14       726.87   -7.01   -7.15    377    505    0.0123 0.00765    0.0204 0.00779   -0.0388 0.00635   -0.0252 0.00555    69     0    10     0   5.54E-4   2.0
    14.00      0.692    0.00652    0.0809    0.0572 0.2196    0.0199   69.05    2.92  181.48   0.17  155.44   0.15  -0.0531   0.0064       0.12    1.93417   0.399   0.0103   0.0102       715.14       792.89   -7.14   -7.25    483    609    -0.023  0.0117    0.0386  0.0124    0.0214 0.00691   -0.0787  0.0114    77     0    10     0   5.78E-4   2.0
    15.39      0.623    0.00572    0.0746    0.0527 0.2260    0.0172   76.45    2.48  181.56   0.16  155.63   0.14  -0.0483   0.0046     0.0952    1.98081   0.513     0.01  0.00991       779.33       872.59   -7.23   -7.35    581    749   0.00595  0.0107     0.022  0.0109    0.0532 0.00914    -0.043 0.00862    85     0    10     0   5.73E-4   2.0
    16.93      0.529    0.00324    0.0447    0.0316 0.1860    0.0098   78.10    1.66  181.43   0.10  155.84   0.09   -0.046   0.0024     0.0517    2.02858   0.691  0.00667  0.00663       863.86       938.46   -7.34   -7.43    727    885    0.0102 0.00528    0.0243 0.00544    0.0243 0.00476  -0.00238 0.00463    95     0    10     0   4.64E-4   2.0
    18.63      0.446    0.00224    0.0326    0.0231 0.1723    0.0079   74.28    1.44  181.51   0.09  155.88   0.08  -0.0363   0.0019     0.0526    2.07749   0.876  0.00547  0.00544       948.26       1023.8   -7.44   -7.53    901   1093    0.0129 0.00442    0.0134 0.00443    0.0153 0.00401    0.0118 0.00399   106     0    10     0   8.04E-5   2.0
    20.49      0.376    0.00264    0.0406    0.0287 0.1534    0.0108   71.63    2.18  180.99   0.13  155.76   0.11  -0.0292   0.0034      0.115    2.12759    1.06  0.00767  0.00762       1037.2       1102.2   -7.54   -7.61   1119   1313   0.00783 0.00618   -0.0139 0.00633    0.0334  0.0063    0.0181 0.00541   118     0    14     0   0.00115   2.0
    22.54      0.392    0.00536    0.0826    0.0584 0.2784    0.0190   42.74    2.28  181.82   0.25  154.65   0.26  -0.0129   0.0036      0.282    2.17889    1.02   0.0149   0.0147       1041.2       1184.5   -7.54   -7.68   1147   1597     0.056  0.0198  -0.00374   0.012   -0.0106  0.0103   -0.0723  0.0227   119     0    50     2    0.0604   2.0
    24.79      0.348    0.00356    0.0577    0.0408 0.2784    0.0127   42.74    1.53  181.82   0.19  154.65   0.19  -0.0205   0.0029      0.142    2.23143    1.15   0.0112   0.0111       1131.1       1269.3   -7.63   -7.76   1395   1933    0.0416 0.00989   1.09E-4 0.00795   -0.0471 0.00876    -0.042 0.00823   131     0    50     2    0.0251   2.0
    27.27      0.295    0.00404    0.0686    0.0485 0.2784    0.0151   42.74    1.81  181.82   0.24  154.65   0.25  -0.0184   0.0029       0.16    2.28524    1.33    0.015   0.0148       1224.5       1357.4   -7.72   -7.83   1687   2337     0.051  0.0124    -0.012 0.00961   -0.0732  0.0133   -0.0407   0.009   144     0    50     2    0.0221   2.0
    30.00      0.273    0.00378    0.0656    0.0464 0.3336    0.0129   42.74    1.34  181.82   0.24  154.65   0.25  -0.0167   0.0023      0.136    2.34035    1.41   0.0151   0.0149        1282.       1446.9   -7.77    -7.9   1887   2821    0.0523  0.0111   -0.0123 0.00879   -0.0678   0.011   -0.0305 0.00734   151     0    50     2    0.0199   2.0
    33.00      0.232    0.00366     0.066    0.0467 0.3559    0.0130   42.74    1.29  181.82   0.27  154.65   0.28  -0.0116   0.0021      0.181    2.39678    1.59   0.0172    0.017       1364.3       1538.3   -7.84   -7.97   2207   3409    0.0581  0.0138  -0.00385 0.00904   -0.0259 0.00951   -0.0352  0.0105   163     0    50     2    0.0286   2.0
    36.30       0.27    0.00327    0.0587    0.0415 0.4671    0.0070   48.01    0.57  179.42   0.19  156.21   0.18  -0.0194   0.0016     0.0803    2.45458    1.42   0.0132   0.0131       1368.6        1638.   -7.84   -8.04   2199   4149    0.0487   0.006    0.0348 0.00534    -0.013 0.00415   -0.0233 0.00445   161     0    27     0   0.00269   2.0
    39.93      0.224    0.00258     0.048    0.0339 0.4927    0.0070   48.01    0.56  179.43   0.22  156.40   0.21  -0.0132    0.001     0.0771    2.51377    1.62   0.0126   0.0124       1452.4       1727.1   -7.91   -8.09   2543   5005     0.042 0.00625    0.0406 0.00616  -0.00701 0.00529  -0.00774  0.0053   173     0    10     0   0.00132   2.0
    43.92      0.176    0.00157    0.0303    0.0214 0.5043    0.0048   47.16    0.38  179.98   0.17  156.39   0.16  -0.0104   6.4E-4     0.0615    2.57438    1.89   0.0097  0.00962       1543.2       1813.1   -7.97   -8.15   2999   6049    0.0349 0.00449    0.0183 0.00408   0.00414 0.00387   0.00823 0.00391   187     0    12     0   0.00125   2.0
    48.32      0.129     0.0012    0.0246    0.0174 0.4875    0.0075   47.16    0.60  180.97   0.28  156.13   0.27 -0.00476   4.9E-4      0.103    2.63646    2.22   0.0102   0.0101       1657.6       1896.5   -8.05   -8.19   3767   7345    0.0319 0.00763     0.025 0.00732    0.0252 0.00685     0.028 0.00699   210     0    10     0   2.31E-4   2.0
    53.15      0.105    0.00109    0.0236    0.0167 0.4875    0.0080   48.89    0.65  182.02   0.33  155.09   0.31 -0.00361   4.4E-4      0.121    2.70003    2.45   0.0114   0.0113       1748.2       1973.3   -8.11   -8.24   4549   8865   0.00477 0.00794    0.0104 0.00795    0.0373 0.00831     0.041 0.00855   232     0    50     2   0.00303   2.0
    58.46     0.0864    0.00109    0.0247    0.0175 0.4875    0.0078   51.59    0.63  180.90   0.36  154.80   0.33 -0.00344   3.8E-4      0.109    2.76514    2.66   0.0138   0.0137       1839.7       2049.2   -8.16   -8.28   5511  10733  -5.20E-5 0.00768    0.0119 0.00773    0.0333 0.00784    0.0388 0.00813   255     0    50     2   0.00172   2.0
    64.31     0.0747    0.00112     0.026    0.0184 0.5210    0.0080   50.85    0.62  180.20   0.43  155.18   0.39 -0.00293   3.4E-4      0.116    2.83182    2.82   0.0164   0.0162       1897.9       2121.5    -8.2   -8.32   6235  12989    0.0151 0.00853    0.0193 0.00857    0.0381 0.00883    0.0368 0.00876   269     0    10     0   0.00104   2.0
    70.74     0.0621    9.65E-4    0.0234    0.0165 0.5268    0.0102   46.20    0.79  180.20   0.59  155.18   0.58 -0.00171   2.9E-4      0.169    2.90011    3.02    0.017   0.0167       1977.8       2193.8   -8.24   -8.35   7449  15721    0.0252  0.0118   -0.0038  0.0109    0.0752   0.016    0.0369  0.0116   294     0    50     2   0.00359   2.0
    77.81     0.0607    8.91E-4    0.0221    0.0156 0.5656    0.0080   45.10    0.59  180.93   0.54  155.94   0.53 -0.00172   2.3E-4      0.132    2.97004    3.04   0.0161   0.0158       2028.8       2266.8   -8.27   -8.39   8255  19001    0.0322  0.0101   -0.0163 0.00933    0.0525   0.011    0.0259 0.00916   307     0    50     2   0.00202   2.0
    85.59     0.0544    7.68E-4    0.0196    0.0139 0.5912    0.0071   44.50    0.52  180.93   0.55  155.94   0.55 -0.00134   1.9E-4      0.142    3.04166    3.16   0.0154   0.0152       2097.5       2347.1    -8.3   -8.43   9395  23021    0.0108 0.00907  -0.00912 0.00886   0.00759 0.00882    0.0251 0.00942   326     0    50     2   0.00486   2.0
    94.15     0.0589    7.17E-4    0.0184     0.013 0.6464    0.0044   42.65    0.31  180.93   0.41  155.94   0.43 -0.00167   1.6E-4     0.0967    3.11500    3.07   0.0133   0.0131       2126.9        2432.   -8.32   -8.46   9853  27857   -0.0126 0.00655   -0.0165 0.00643   0.00692 0.00637   0.00833 0.00632   328     0    50     2   0.00159   2.0
   103.57     0.0523    6.95E-4    0.0183    0.0129 0.6667    0.0041   40.91    0.29  182.73   0.44  153.66   0.48 -0.00147   1.4E-4     0.0963    3.19012     3.2   0.0145   0.0143       2205.5       2513.1   -8.36    -8.5  11233  33689    0.0151 0.00662   -0.0155 0.00641  -0.00925  0.0064    0.0112 0.00635   347     0    50     2   9.94E-4   2.0
   113.92     0.0334    5.82E-4    0.0163    0.0115 0.6535    0.0060   38.09    0.43  182.73   0.65  153.66   0.77 -8.00E-4   1.0E-4      0.131    3.26704    3.69   0.0191   0.0187        2330.        2578.   -8.42   -8.53  14125  40757    0.0069 0.00917   -0.0114 0.00897   1.64E-5 0.00889   -0.0305 0.00967   391     0    50     2   9.84E-4   2.0
   125.32     0.0244    5.32E-4    0.0157    0.0111 0.6471    0.0067   38.95    0.48  185.46   0.80  149.20   0.92 -6.11E-4   9.0E-5      0.147    3.34582    4.03   0.0239   0.0234       2420.8        2634.   -8.46   -8.55  17393  49256   -0.0213  0.0103   -0.0233  0.0102    0.0387  0.0111  -0.00874 0.00957   435     0    11     0   6.75E-4   2.0
   137.85     0.0183    6.42E-4    0.0197    0.0139 0.6560    0.0072   41.50    0.51  182.15   0.99  150.32   1.08 -6.08E-4   8.4E-5      0.138    3.42650    4.34   0.0387   0.0374       2487.1       2673.9   -8.49   -8.57  20515  58239  -0.00572   0.011   0.00195  0.0107    0.0415  0.0121  -0.00687  0.0106   471     0    25     0   9.65E-4   2.0
   151.63     0.0104    4.84E-4    0.0156     0.011 0.6560    0.0127   41.50    0.90  182.15   1.94  150.32   2.11 -2.34E-4   7.3E-5      0.314    3.50913    4.96   0.0518   0.0494        2546.       2701.4   -8.51   -8.58  24843  68437   0.00896  0.0197    0.0269  0.0207    0.0269   0.021   -0.0186  0.0199   518     0    50     2   8.44E-4   2.0
   166.80    0.00456    4.35E-4    0.0143    0.0101 0.6050    0.0170   41.50    1.11  180.40   2.49  158.00   2.71 -1.80E-4    INDEF      INDEF    3.59375    5.85    0.109   0.0989       2609.9        2724.   -8.54   -8.59  33439  77693   -0.0338  0.0338   -0.0237  0.0281   -0.0434  0.0402    0.0345  0.0343   543    78    16     0   6.68E-4   2.0
