SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.07       16.9     0.0523     0.267     0.189 0.1293    0.0346   29.05    8.46  181.38   0.02  145.42   0.02    -4.21    0.648      0.154    1.01647   -3.07  0.00337  0.00336       53.156       86.328   -4.31   -4.84      3      5  -0.00333  0.0182   0.00799  0.0175    0.0426  0.0108    0.0282 0.00932    13     0    10     0   0.00121   2.0
     1.17       16.5     0.0455     0.232     0.164 0.1441    0.0274   29.78    6.07  181.38   0.02  145.41   0.02    -4.13    0.551      0.133    1.04098   -3.04    0.003  0.00299       86.328       86.328   -4.84   -4.84      5      5   0.00463  0.0147   0.00283  0.0142    0.0278  0.0101    0.0231 0.00951    13     0    10     0   0.00145   2.0
     1.29       16.1     0.0468     0.239     0.169 0.1580    0.0250   30.31    5.08  181.38   0.02  145.41   0.02    -4.17    0.522      0.125    1.06608   -3.01  0.00317  0.00316       86.328       86.328   -4.84   -4.84      5      5    0.0116  0.0133  -0.00189  0.0127    0.0149  0.0111    0.0182  0.0107    13     0    10     0   4.55E-4   2.0
     1.42       15.6     0.0485     0.247     0.175 0.1671    0.0231   30.39    4.47  181.38   0.02  145.40   0.02     -4.2    0.478      0.114    1.09179   -2.98  0.00339  0.00338       86.328       146.45   -4.84   -5.41      5      9    0.0159  0.0117  -0.00703  0.0111   0.00431  0.0104     0.015  0.0101    13     0    10     0   9.26E-4   2.0
     1.56       14.9     0.0484     0.247     0.174 0.1639    0.0204   31.72    4.02  181.38   0.02  145.40   0.02    -4.32    0.398     0.0922    1.11812   -2.94  0.00352  0.00351       116.95       146.45   -5.17   -5.41      7      9    0.0193 0.00932  -0.00789 0.00882   1.07E-4 0.00855    0.0102 0.00821    13     0    10     0   8.08E-4   2.0
     1.72       14.2     0.0392       0.2     0.141 0.1568    0.0152   32.05    3.12  181.38   0.01  145.40   0.01    -4.31    0.278     0.0646    1.14508   -2.88  0.00299  0.00298       146.45       146.45   -5.41   -5.41      9      9     0.016 0.00664  -0.00293 0.00631  -0.00181 0.00615   0.00687 0.00588    13     0    10     0   3.72E-4   2.0
     1.89       13.5     0.0263     0.134     0.095 0.1521    0.0097   32.32    2.04  181.39   0.01  145.40   0.01    -4.16    0.176     0.0423    1.17269   -2.82  0.00213  0.00212       146.45       146.45   -5.41   -5.41      9      9    0.0112 0.00395   0.00141 0.00377  -0.00118 0.00353   0.00511 0.00338    13     0    10     0   3.62E-4   2.0
     2.08       12.7     0.0168    0.0855    0.0604 0.1532    0.0056   32.93    1.18  181.40   0.01  145.40   0.01    -4.13    0.136     0.0329    1.20097   -2.76  0.00144  0.00143       146.45       195.25   -5.41   -5.73      9     13   0.00429 0.00221   0.00512 0.00215  -0.00142 0.00204   0.00213 0.00198    13     0    10     0   1.95E-4   2.0
     2.29       11.9     0.0165    0.0875    0.0619 0.1585    0.0050   30.84    1.05  181.40   0.01  145.39   0.01      -4.    0.173     0.0433    1.22993   -2.68  0.00152  0.00151       218.84       284.75   -5.85   -6.14     15     21    0.0059 0.00204   0.00309 0.00191   0.00261 0.00182   0.00147  0.0017    14     0    10     0   0.00265   2.0
     2.52       10.9     0.0297     0.162     0.115 0.1519    0.0090   34.05    1.90  181.41   0.01  145.40   0.01    -3.66    0.175     0.0478    1.25959   -2.59  0.00296  0.00295       241.41       284.75   -5.96   -6.14     17     21  -0.00124 0.00401   0.00993  0.0039   0.00706 0.00297   0.00618 0.00285    15     0    10     0   1.23E-4   2.0
     2.77        10.     0.0299     0.169     0.119 0.1570    0.0094   34.26    1.87  181.42   0.01  145.38   0.01     -3.2    0.144     0.0449    1.28996    -2.5  0.00324  0.00323       284.75       284.75   -6.14   -6.14     21     21   0.00597 0.00421   0.00878 0.00421   0.00508 0.00313   0.00878 0.00313    16     0    10     0   0.00151   2.0
     3.05        9.2     0.0196     0.118    0.0831 0.1688    0.0059   34.20    1.13  181.42   0.01  145.40   0.01    -2.88   0.0999     0.0347    1.32106   -2.41  0.00232  0.00231       303.84       353.62   -6.21   -6.37     23     29   0.00379 0.00214   0.00932 0.00208   0.00285 0.00176   0.00361 0.00169    18     0    10     0    0.0059   2.0
     3.35       8.39     0.0183     0.113      0.08 0.1784    0.0055   35.26    0.98  181.44   0.01  145.38   0.01    -2.61   0.0954     0.0366    1.35292   -2.31  0.00238  0.00237       338.33       417.05   -6.32   -6.55     27     37   0.00154 0.00169    0.0105 0.00174   0.00193 0.00161  -8.54E-4 0.00161    19     0    10     0   2.02E-4   2.0
     3.69       7.55     0.0222     0.144     0.102 0.1849    0.0068   36.81    1.18  181.46   0.01  145.41   0.01    -2.26   0.0858      0.038    1.38554    -2.2  0.00319  0.00318       417.37       471.52   -6.55   -6.68     37     45  -0.00574 0.00255    0.0116 0.00256   0.00448 0.00231   7.15E-4 0.00229    21     0    10     0   2.96E-4   2.0
     4.05       6.74      0.022     0.149     0.106 0.1880    0.0078   36.50    1.32  181.46   0.02  145.41   0.02    -1.77   0.0798     0.0452    1.41896   -2.07  0.00356  0.00354       446.86       495.52   -6.63   -6.74     41     49  -0.00348 0.00302    0.0149 0.00308   0.00488  0.0028    0.0017 0.00278    23     0    10     0   0.00169   2.0
     4.46       6.07     0.0198      0.14    0.0991 0.1969    0.0072   37.15    1.17  181.48   0.02  145.43   0.02    -1.53   0.0653     0.0428    1.45317   -1.96  0.00355  0.00354       496.63       563.66   -6.74   -6.88     49     61  -0.00443 0.00215    0.0169 0.00226   0.00547 0.00168  -0.00318 0.00167    25     0    10     0   1.47E-4   2.0
     4.91       5.42     0.0202     0.151     0.107 0.2048    0.0080   37.75    1.28  181.48   0.02  145.46   0.02    -1.24   0.0552     0.0446    1.48821   -1.84  0.00406  0.00404       566.03       605.29   -6.88   -6.95     61     69  -0.00669 0.00302     0.018 0.00304   0.00804 0.00256  -2.50E-4 0.00248    28     0    10     0   3.09E-4   2.0
     5.40       4.87     0.0153     0.118    0.0838 0.2184    0.0064   37.00    0.95  181.50   0.02  145.47   0.02    -1.05   0.0422     0.0401    1.52410   -1.72  0.00341   0.0034       607.06       727.68   -6.96   -7.15     69     97  -0.00412  0.0023    0.0162 0.00237   0.00321 0.00219   0.00162 0.00217    30     0    10     0   4.36E-4   2.0
     5.94       4.36      0.015     0.122    0.0861 0.2308    0.0067   37.35    0.96  181.51   0.02  145.49   0.02   -0.865   0.0394     0.0455    1.56085    -1.6  0.00374  0.00373       692.66       774.69    -7.1   -7.22     87    109  -0.00347  0.0024    0.0189 0.00251   0.00596 0.00215   9.13E-4  0.0021    33     0    10     0   0.00127   2.0
     6.53       3.89     0.0156     0.133    0.0937 0.2439    0.0078   36.93    1.06  181.52   0.03  145.51   0.03   -0.692   0.0333     0.0481    1.59849   -1.48  0.00437  0.00435       739.81        869.8   -7.17   -7.35     99    137  -0.00419 0.00323    0.0218 0.00334   0.00662 0.00302   0.00125 0.00296    36     0    10     0   7.95E-4   2.0
     7.18       3.48     0.0136      0.12    0.0851 0.2573    0.0072   37.67    0.94  181.55   0.03  145.52   0.03    -0.58   0.0252     0.0434    1.63703   -1.36  0.00425  0.00424       821.88       940.93   -7.29   -7.43    121    161  -0.00656 0.00299    0.0212 0.00309   0.00827 0.00262  -0.00298 0.00257    39     0    10     0   2.06E-4   2.0
     7.90       3.11     0.0111     0.101    0.0717 0.2684    0.0064   38.52    0.79  181.56   0.03  145.53   0.03   -0.476   0.0179     0.0376    1.67651   -1.23  0.00387  0.00386       900.18       1027.1   -7.39   -7.53    145    193   -0.0085 0.00282    0.0182 0.00289   0.00633 0.00253  -0.00413 0.00254    42     0    10     0   0.00128   2.0
     8.69       2.76    0.00768    0.0737    0.0521 0.2796    0.0048   39.96    0.58  181.56   0.02  145.57   0.03   -0.391   0.0118     0.0302    1.71694    -1.1  0.00303  0.00302       970.81        1140.   -7.47   -7.64    169    241  -0.00596 0.00264    0.0113 0.00265    0.0068 0.00233  -0.00445 0.00232    46     0    10     0   3.53E-4   2.0
     9.56       2.44     0.0054     0.054    0.0382 0.2868    0.0038   41.41    0.45  181.58   0.02  145.58   0.02   -0.308   0.0085     0.0275    1.75834  -0.969   0.0024   0.0024       1074.8       1246.5   -7.58   -7.74    209    293  -0.00418 0.00243   0.00565 0.00245   0.00214 0.00212  -0.00794 0.00214    50     0    10     0   2.94E-4   2.0
    10.51       2.15    0.00523    0.0549    0.0388 0.2875    0.0043   42.88    0.50  181.67   0.03  145.55   0.03   -0.241   0.0073     0.0301    1.80074  -0.831  0.00264  0.00264       1161.5       1348.6   -7.66   -7.82    247    349  -4.97E-4 0.00288   0.00507  0.0029  -0.00807 0.00262  -0.00349 0.00263    55     0    10     0   1.35E-4   2.0
    11.57       1.88      0.005    0.0552    0.0391 0.2758    0.0046   44.84    0.56  181.74   0.03  145.53   0.03   -0.199   0.0088     0.0442    1.84416  -0.684   0.0029  0.00289       1281.4       1467.9   -7.77   -7.92    307    421   0.00326 0.00299   0.00615 0.00301   -0.0141 0.00242  -0.00136 0.00235    61     0    10     0   1.45E-4   2.0
    12.72       1.63    0.00865     0.102    0.0719 0.2507    0.0108   52.83    1.43  181.85   0.08  145.60   0.08   -0.137   0.0123     0.0898    1.88863  -0.532  0.00577  0.00574       1407.5       1592.9   -7.87   -8.01    379    505   0.00428   0.007    0.0112 0.00704   -0.0342 0.00497   -0.0322 0.00485    69     0    10     0   8.55E-4   2.0
    14.00       1.49     0.0125     0.154     0.109 0.2400    0.0166   67.73    2.26  182.26   0.14  145.74   0.12   -0.119   0.0119      0.101    1.93417  -0.433  0.00915  0.00907       1547.2       1731.8   -7.97    -8.1    469    609  -0.00723  0.0104    0.0232  0.0107    0.0201 0.00537   -0.0757 0.00911    76     0    10     0   9.90E-4   2.0
    15.39       1.34     0.0107     0.138    0.0976 0.2501    0.0142   72.73    1.86  182.33   0.14  145.79   0.12   -0.107   0.0085     0.0801    1.98081  -0.319   0.0087  0.00863       1671.3       1895.7   -8.06   -8.19    557    749   4.97E-4 0.00907    0.0196 0.00923    0.0367 0.00529   -0.0609 0.00658    83     0    10     0   1.61E-4   2.0
    16.93       1.14    0.00604    0.0823    0.0582 0.2199    0.0079   75.23    1.16  182.45   0.08  145.92   0.07   -0.102   0.0045     0.0443    2.02858  -0.141  0.00577  0.00574       1853.1       2031.3   -8.17   -8.27    703    885   0.00365 0.00469     0.016 0.00477    0.0236 0.00395   -0.0108 0.00386    93     0    10     0   6.80E-4   2.0
    18.63      0.944    0.00439    0.0634    0.0448 0.1970    0.0064   72.49    1.04  182.55   0.07  146.04   0.06  -0.0848   0.0035     0.0417    2.07749  0.0622  0.00506  0.00504        2036.       2206.6   -8.27   -8.36    881   1093   0.00656 0.00384   0.00775 0.00386    0.0197 0.00334   0.00594 0.00326   104     0    10     0   8.91E-4   2.0
    20.49      0.775    0.00428    0.0653    0.0461 0.1789    0.0079   65.96    1.39  182.44   0.09  146.01   0.09  -0.0625   0.0055     0.0878    2.12759   0.277  0.00602  0.00599       2207.3       2360.5   -8.36   -8.43   1083   1313  -0.00215 0.00475  -0.00408 0.00477     0.037 0.00447    0.0107 0.00321   116     0    10     0   2.38E-4   2.0
    22.54      0.673    0.00429    0.0681    0.0482 0.1954    0.0091   57.74    1.47  182.19   0.12  145.75   0.11  -0.0484   0.0051      0.106    2.17889   0.429  0.00694   0.0069       2353.2       2521.5   -8.43    -8.5   1285   1597   0.00186 0.00558  -7.33E-4 0.00561    0.0442 0.00589   -0.0183 0.00405   126     0    17     0   0.00289   2.0
    24.79      0.619    0.00595    0.0978    0.0692 0.2334    0.0107   43.04    1.49  183.25   0.15  144.76   0.15  -0.0425    0.005      0.118    2.23143   0.521   0.0105   0.0104       2475.6       2682.3   -8.48   -8.57   1477   1933    0.0396 0.00753    -0.013 0.00614   -0.0249 0.00484   -0.0453 0.00659   135     0    50     2    0.0319   2.0
    27.27      0.512    0.00891     0.154     0.109 0.2340    0.0125  -128.1    1.74  182.88   0.20  143.35   0.19  -0.0335   0.0059      0.175    2.28524   0.727   0.0191   0.0187       2649.6       2842.9   -8.56   -8.63   1793   2337   -0.0567  0.0119   0.00125 0.00665  -0.00372 0.00563   -0.0432  0.0094   149     0    50     2    0.0856   2.0
    30.00      0.345     0.0111      0.21     0.149 0.1000    0.0181   64.57    5.44  184.30   0.29  145.16   0.28  -0.0193   0.0049      0.255    2.34035    1.16   0.0356   0.0345       2938.4       3009.5   -8.67    -8.7   2545   2821    0.0323  0.0116    0.0695  0.0195   -0.0409  0.0128   -0.0104 0.00795   178     0    50     2     0.138   2.0
    33.00      0.386    0.00886     0.163     0.115 0.3102    0.0103   30.83    1.14  184.30   0.20  145.16   0.22   -0.018   0.0046      0.258    2.39678    1.03   0.0252   0.0246       2900.8       3175.7   -8.66   -8.75   2355   3409   0.00582 0.00689   -0.0412  0.0126   -0.0103 0.00718  -4.01E-4  0.0067   170     0    50     2     0.129   2.0
    36.30      0.325    0.00863     0.167     0.118 0.3102    0.0110   30.83    1.21  184.30   0.23  145.16   0.26  -0.0162   0.0033      0.202    2.45458    1.22   0.0292   0.0285       3083.6       3348.2   -8.72   -8.81   2859   4149    0.0402  0.0107     -0.03 0.00929    0.0442  0.0108   -0.0114  0.0066   187     0    50     2     0.128   2.0
    39.93      0.266    0.00815     0.166     0.117 0.3102    0.0138   30.83    1.53  184.30   0.32  145.16   0.36  -0.0131   0.0027      0.204    2.51377    1.44   0.0338   0.0328       3262.8       3512.3   -8.78   -8.86   3459   5005    0.0633  0.0157   -0.0128 0.00932    0.0929  0.0199   -0.0219 0.00742   206     0    50     2     0.117   2.0
    43.92      0.328    0.00244    0.0472    0.0334 0.5044    0.0045   46.43    0.35  181.36   0.15  146.40   0.15  -0.0173   0.0011     0.0656    2.57438    1.21  0.00812  0.00806       3195.6       3675.1   -8.76   -8.91   3005   6049    0.0317 0.00419    0.0201 0.00386    0.0122 0.00356   0.00768 0.00352   187     0    13     0    0.0022   2.0
    48.32      0.243    0.00198    0.0403    0.0285 0.4967    0.0058   46.80    0.47  181.79   0.22  146.18   0.21 -0.00988   8.2E-4     0.0827    2.63646    1.54  0.00889  0.00881       3389.7        3821.   -8.83   -8.96   3693   7345    0.0283 0.00589    0.0184 0.00559    0.0189 0.00529    0.0188  0.0053   208     0    10     0   6.70E-4   2.0
    53.15      0.188    0.00164    0.0352    0.0249 0.4887    0.0064   46.97    0.51  181.84   0.26  146.14   0.26 -0.00689   6.5E-4      0.095    2.70003    1.81  0.00949  0.00941       3571.5        3954.   -8.88   -8.99   4543   8865    0.0181 0.00647   0.00675 0.00623    0.0306 0.00642    0.0194 0.00603   231     0    10     0   1.63E-4   2.0
    58.46       0.15    0.00158    0.0357    0.0252 0.4870    0.0072   47.24    0.58  181.71   0.32  145.51   0.31 -0.00541   6.0E-4       0.11    2.76514    2.06   0.0115   0.0114       3732.7       4081.4   -8.93   -9.03   5513  10733    0.0174 0.00728    0.0027 0.00698    0.0364 0.00765    0.0173  0.0068   255     0    10     0   2.77E-4   2.0
    64.31      0.133    0.00162    0.0375    0.0265 0.5182    0.0072   47.90    0.56  180.99   0.38  146.17   0.36 -0.00465   5.6E-4      0.119    2.83182    2.19   0.0133   0.0131       3838.9       4205.8   -8.96   -9.06   6249  12989    0.0193 0.00785    0.0167  0.0077    0.0286 0.00791    0.0215 0.00759   270     0    50     2   0.00258   2.0
    70.74      0.114    0.00159    0.0382     0.027 0.5442    0.0104   46.33    0.79  180.99   0.62  146.17   0.61 -0.00269   4.3E-4       0.16    2.90011    2.35   0.0152    0.015       3953.3       4331.4   -8.99   -9.09   7163  15721    0.0363  0.0129    0.0122  0.0115    0.0493  0.0134    0.0385  0.0125   288     0    50     2   0.00551   2.0
    77.81      0.103    0.00129    0.0317    0.0224 0.5745    0.0068   46.15    0.50  181.64   0.47  146.85   0.46  -0.0028   3.7E-4      0.132    2.97004    2.47   0.0137   0.0135       4056.5        4455.   -9.02   -9.12   8077  19001    0.0252 0.00872  -0.00555 0.00798    0.0225 0.00814    0.0384 0.00911   303     0    50     2   0.00587   2.0
    85.59      0.102    0.00115    0.0288    0.0204 0.6133    0.0048   43.47    0.35  181.07   0.38  147.14   0.40 -0.00297   2.7E-4       0.09    3.04166    2.48   0.0123   0.0121       4146.2       4584.2   -9.04   -9.15   8897  23021    0.0111 0.00653   -0.0047 0.00632   0.00337 0.00623    0.0256  0.0066   315     0    13     0   5.65E-4   2.0
    94.15      0.086    0.00105    0.0273    0.0193 0.6299    0.0053   41.54    0.38  181.07   0.47  147.14   0.51 -0.00212   2.5E-4       0.12    3.11500    2.66   0.0134   0.0132       4281.5       4712.6   -9.08   -9.18  10295  27857   0.00848 0.00754  -2.14E-4 0.00727   -0.0108 0.00741    0.0193  0.0076   337     0    50     2   0.00402   2.0
   103.57     0.0787    0.00104    0.0277    0.0196 0.6571    0.0038   40.29    0.27  183.71   0.39  144.76   0.43 -0.00246   2.1E-4     0.0855    3.19012    2.76   0.0145   0.0143       4390.5       4833.9   -9.11   -9.21  11565  33689   0.00284 0.00576   -0.0169 0.00576   -0.0125 0.00575  -2.94E-4  0.0056   353     0    50     2   0.00329   2.0
   113.92     0.0544    9.16E-4    0.0255    0.0181 0.6571    0.0049   38.17    0.35  182.47   0.54  145.30   0.64 -0.00152   1.7E-4      0.115    3.26704    3.16   0.0184   0.0181       4548.6       4932.3   -9.14   -9.23  13981  40757   -0.0138 0.00758   -0.0286 0.00789   -0.0183 0.00755  -0.00992 0.00726   389     0    50     2   0.00152   2.0
   125.32     0.0309    8.20E-4    0.0244    0.0173 0.6359    0.0105   38.34    0.75  183.00   1.21  143.37   1.41 -6.13E-4   1.5E-4      0.251    3.34582    3.77   0.0292   0.0284       4715.5        5012.   -9.18   -9.25  17969  49357   -0.0186  0.0158   0.00744  0.0148    0.0335  0.0171   -0.0135  0.0151   444     0    50     2   0.00255   2.0
   137.85      0.028    0.00105    0.0321    0.0227 0.6562    0.0078   41.64    0.55  180.60   1.08  144.40   1.17 -9.16E-4   1.3E-4      0.147    3.42650    3.88   0.0414   0.0398       4791.5        5069.    -9.2   -9.26  20501  58949   0.00739   0.012   -0.0148  0.0117    0.0201  0.0121    -0.021   0.012   471     0    10     0   4.55E-4   2.0
   151.63     0.0152    7.45E-4    0.0241     0.017 0.6511    0.0142   41.64    1.01  179.26   2.14  147.99   2.32 -3.28E-4   6.8E-5      0.208    3.50913    4.55   0.0547   0.0521       4886.8       5107.6   -9.22   -9.27  25203  68673   0.00521  0.0215   0.00353  0.0208    0.0117  0.0211   -0.0763  0.0261   523     0    50     2   0.00136   2.0
   166.80     0.0109    7.12E-4    0.0229    0.0162 0.6529    0.0195   38.67    1.25  179.73   3.04  150.30   3.57 -2.19E-4   5.9E-5      0.269    3.59375     4.9    0.073   0.0684       4940.4       5135.9   -9.23   -9.28  29769  78541    0.0277  0.0281  -0.00304   0.028     0.019  0.0275   -0.0549  0.0315   517    56    25     0   0.00105   2.0
   183.48    0.00601    7.17E-4    0.0241     0.017 0.5917    0.0650   41.74    4.18  172.83  10.35  166.21  11.24 -7.65E-5   5.4E-5      0.711    3.68040    5.55    0.138    0.122       5005.2       5158.1   -9.25   -9.28  39587  86512     0.121   0.112    -0.157   0.133    -0.153    0.13     0.148   0.127   565   132    10     0    0.0012   2.0
