SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
     1.02       3.68     0.0105    0.0534    0.0377 0.3022    0.0426  -14.65    4.92  283.92   0.02  162.11   0.03   -0.576    0.144      0.251    1.00379   -1.42  0.00309  0.00308       4.1953       18.902   -1.56   -3.19      1      5   -0.0102  0.0246    0.0416  0.0257    0.0663  0.0202    0.0201  0.0121    13     0    10     0   9.63E-5   2.0
     1.12       3.62     0.0117    0.0595    0.0421 0.2849    0.0414  -17.17    5.02  283.91   0.02  162.09   0.03   -0.615    0.147      0.239    1.02800    -1.4   0.0035  0.00349        11.77       18.902   -2.68   -3.19      3      5   -0.0196  0.0254     0.023  0.0246    0.0688  0.0206   0.00855  0.0119    13     0    10     0   9.80E-4   2.0
     1.23       3.54    0.00973    0.0496    0.0351 0.2497    0.0285  -21.83    3.87  283.90   0.02  162.08   0.02   -0.711     0.11      0.155    1.05279   -1.37  0.00299  0.00298        11.77       18.902   -2.68   -3.19      3      5   -0.0117  0.0172   0.00683  0.0164    0.0472   0.011  -0.00355 0.00788    13     0    10     0   2.07E-4   2.0
     1.35       3.44    0.00894    0.0456    0.0322 0.2254    0.0232  -21.40    3.44  283.91   0.02  162.08   0.02   -0.752   0.0931      0.124    1.07817   -1.34  0.00283  0.00282       18.902       18.902   -3.19   -3.19      5      5   -0.0166  0.0127  -0.00922  0.0121    0.0327 0.00793  -0.00556 0.00654    13     0    10     0   1.62E-4   2.0
     1.49       3.33    0.00889    0.0453     0.032 0.2181    0.0204  -20.26    3.11  283.92   0.02  162.07   0.02   -0.783   0.0851      0.109    1.10417   -1.31   0.0029  0.00289       18.902       31.996   -3.19   -3.76      5      9   -0.0167 0.00994   -0.0148 0.00953    0.0195 0.00735  -0.00823 0.00677    13     0    10     0   2.85E-4   2.0
     1.64       3.21    0.00853    0.0435    0.0308 0.2168    0.0181  -21.78    2.78  283.93   0.02  162.07   0.02   -0.769   0.0775      0.101    1.13080   -1.27  0.00289  0.00288       25.691       31.996   -3.52   -3.76      7      9    -0.014 0.00811   -0.0174 0.00787    0.0158 0.00632  -0.00373 0.00584    13     0    10     0   2.85E-4   2.0
     1.80       3.09    0.00865    0.0441    0.0312 0.2219    0.0166  -23.04    2.49  283.94   0.02  162.08   0.02    -0.77   0.0695     0.0904    1.15806   -1.23  0.00304  0.00303       31.996       31.996   -3.76   -3.76      9      9   -0.0141 0.00663   -0.0184 0.00648    0.0103 0.00574   7.91E-5 0.00541    13     0    10     0   7.01E-5   2.0
     1.98       2.96    0.00856    0.0437    0.0309 0.2249    0.0140  -23.61    2.08  283.95   0.01  162.08   0.02   -0.815   0.0541     0.0664    1.18599   -1.18  0.00315  0.00314       31.996       31.996   -3.76   -3.76      9      9   -0.0117 0.00412   -0.0196 0.00411   0.00608 0.00356   0.00213 0.00337    13     0    10     0   3.05E-5   2.0
     2.18       2.79    0.00621    0.0317    0.0224 0.2166    0.0100  -23.45    1.51  283.95   0.01  162.09   0.01   -0.771   0.0487     0.0632    1.21459   -1.11  0.00242  0.00242       37.797       42.938   -3.94   -4.08     11     13  -0.00686 0.00223   -0.0153 0.00236  -8.20E-4 0.00162   0.00451 0.00162    13     0    10     0   7.46E-5   2.0
     2.39       2.62    0.00759    0.0401    0.0284 0.2225    0.0112  -23.23    1.70  283.97   0.01  162.10   0.02   -0.731   0.0505     0.0691    1.24388   -1.05  0.00314  0.00314       43.387        63.09   -4.09    -4.5     13     21   -0.0119 0.00209   -0.0175 0.00219  -0.00356  0.0016   8.05E-4 0.00149    14     0    10     0   7.29E-5   2.0
     2.63       2.46    0.00847    0.0464    0.0328 0.2338    0.0127  -23.87    1.84  283.96   0.02  162.08   0.02   -0.638   0.0556     0.0871    1.27387  -0.979  0.00374  0.00373       53.652        63.09   -4.32    -4.5     17     21    -0.009 0.00322   -0.0224 0.00357  -6.88E-4 0.00309   0.00151 0.00294    15     0    10     0   1.64E-4   2.0
     2.90       2.29     0.0104    0.0591    0.0418 0.2280    0.0139  -28.20    2.00  283.96   0.02  162.07   0.02   -0.655   0.0521     0.0796    1.30459  -0.898  0.00497  0.00495        63.09       71.285    -4.5   -4.63     21     25   -0.0181 0.00393   -0.0202 0.00398   0.00283 0.00336  -0.00437 0.00336    16     0    10     0   2.68E-4   2.0
     3.19        2.1     0.0105    0.0632    0.0447 0.2333    0.0141  -29.06    2.04  283.96   0.03  162.05   0.03   -0.571   0.0443     0.0777    1.33605  -0.808  0.00545  0.00542       67.609       93.771   -4.58   -4.93     23     37   -0.0196 0.00445   -0.0225  0.0044   1.81E-4 0.00418  -8.14E-4 0.00403    18     0    10     0   1.51E-5   2.0
     3.50       1.94    0.00965    0.0595    0.0421 0.2432    0.0127  -29.41    1.71  283.96   0.02  162.05   0.03   -0.524   0.0381     0.0728    1.36826  -0.719  0.00542  0.00539       76.012       93.771    -4.7   -4.93     27     37   -0.0189 0.00426   -0.0194 0.00428   0.00193 0.00396   0.00263 0.00397    19     0    10     0   8.98E-5   2.0
     3.86       1.78    0.00871    0.0564    0.0399 0.2568    0.0110  -29.51    1.44  283.98   0.02  162.06   0.03   -0.476   0.0299     0.0628    1.40126  -0.623  0.00534  0.00531       94.467       106.53   -4.94   -5.07     37     45   -0.0169 0.00401   -0.0187   0.004   0.00141 0.00381   0.00256 0.00376    21     0    10     0   1.28E-5   2.0
     4.24        1.6    0.00736    0.0499    0.0353 0.2651    0.0097  -29.50    1.24  283.98   0.02  162.06   0.03   -0.405   0.0253     0.0624    1.43505  -0.513  0.00499  0.00497       97.953       122.68   -4.98   -5.22     39     57   -0.0134 0.00463   -0.0149 0.00459   4.58E-4 0.00445   0.00436 0.00439    23     0    10     0   9.19E-5   2.0
     4.67       1.45    0.00681    0.0481     0.034 0.2784    0.0092  -29.28    1.12  283.99   0.02  162.05   0.03   -0.351   0.0247     0.0705    1.46965  -0.404  0.00511  0.00508       113.51       137.65   -5.14   -5.35     49     69   -0.0135 0.00486   -0.0125 0.00479   0.00146 0.00424      0.01 0.00424    25     0    10     0   2.31E-4   2.0
     5.13       1.31    0.00785    0.0577    0.0408 0.2987    0.0117  -28.09    1.35  283.99   0.03  162.02   0.04   -0.279   0.0233     0.0837    1.50509  -0.296  0.00651  0.00647       124.43       158.12   -5.24    -5.5     57     89   -0.0165 0.00712   -0.0118 0.00699  -9.61E-4 0.00489    0.0242 0.00525    27     0    10     0   1.48E-4   2.0
     5.64        1.2    0.00804    0.0613    0.0433 0.3210    0.0121  -28.19    1.31  283.97   0.04  161.98   0.05   -0.242   0.0206     0.0854    1.54138  -0.197  0.00731  0.00726       141.68       165.62   -5.38   -5.55     71     97    -0.019 0.00765   -0.0118 0.00751  -0.00347 0.00489    0.0285 0.00545    29     0    10     0   1.54E-4   2.0
     6.21       1.09    0.00738    0.0581    0.0411 0.3426    0.0109  -28.45    1.11  283.96   0.04  161.98   0.05   -0.216   0.0177      0.082    1.57855 -0.0927  0.00738  0.00733        150.9       185.67   -5.45   -5.67     79    121   -0.0152 0.00736  -0.00985 0.00734  -0.00359 0.00385    0.0326 0.00471    31     0    10     0   3.00E-4   2.0
     6.83      0.979     0.0073    0.0602    0.0426 0.3618    0.0113  -28.17    1.12  283.95   0.05  161.97   0.05    -0.18   0.0153     0.0852    1.61662  0.0235  0.00814  0.00807       165.47       203.83   -5.55   -5.77     93    145   -0.0127  0.0083  -0.00978  0.0082  -0.00216 0.00418    0.0391 0.00533    34     0    10     0   3.30E-4   2.0
     7.51       0.88    0.00662     0.057    0.0403 0.3818    0.0123  -28.31    1.18  283.90   0.06  161.95   0.07   -0.131   0.0141      0.107    1.65560   0.138   0.0082  0.00814       178.31        224.3   -5.63   -5.88    107    177  -0.00756 0.00958   -0.0124 0.00949  -0.00879 0.00512    0.0458 0.00699    37     0    10     0   0.00145   2.0
     8.26       0.82    0.00713     0.063    0.0445 0.4163    0.0143  -28.71    1.28  283.90   0.07  161.97   0.09   -0.104    0.014      0.135    1.69552   0.215  0.00948   0.0094       193.79       249.78   -5.72   -5.99    125    221  -0.00904   0.012  -0.00957  0.0119   -0.0137 0.00679    0.0579  0.0102    39     0    10     0   8.09E-4   2.0
     9.09       0.77    0.00812    0.0745    0.0527 0.4493    0.0160  -29.11    1.37  283.90   0.09  161.97   0.12  -0.0894   0.0131      0.147    1.73641   0.284   0.0115   0.0114       211.26       271.48   -5.81   -6.08    147    261  -0.00713  0.0146  -0.00355  0.0142   -0.0208 0.00909     0.069  0.0132    42     0    50     2     0.004   2.0
    10.00      0.721    0.00759    0.0712    0.0503 0.4812    0.0141  -29.11    1.15  283.84   0.09  161.87   0.12  -0.0815   0.0102      0.125    1.77828   0.354   0.0115   0.0114       224.66       300.95   -5.88    -6.2    165    317   5.78E-4  0.0134   -0.0129  0.0134   -0.0247 0.00815    0.0658  0.0112    44     0    20     0   0.00165   2.0
    11.00      0.659    0.00649    0.0629    0.0445 0.4997    0.0127  -29.49    1.00  283.84   0.09  161.94   0.12  -0.0676   0.0082      0.121    1.82116   0.452   0.0107   0.0106       243.74       330.48   -5.97    -6.3    193    377   0.00838  0.0126  -9.84E-4  0.0125   -0.0208 0.00817    0.0621  0.0108    47     0    10     0   9.52E-4   2.0
    12.10      0.602     0.0056    0.0566      0.04 0.5158    0.0118  -30.14    0.92  283.81   0.10  162.00   0.13   -0.055   0.0065      0.118    1.86508   0.551   0.0102   0.0101       260.42       372.18   -6.04   -6.43    219    465   0.00967   0.012    0.0147  0.0119   -0.0151 0.00962    0.0475   0.011    51     0    10     0   0.00125   2.0
    13.31      0.548    0.00553     0.058     0.041 0.5283    0.0124  -31.02    0.95  283.72   0.12  162.05   0.15  -0.0454   0.0055      0.121    1.91005   0.652    0.011   0.0109       284.52         411.   -6.14   -6.53    261    553   0.00979  0.0126    0.0286  0.0129   -0.0119  0.0119     0.027  0.0123    55     0    10     0   0.00124   2.0
    14.64        0.5    0.00491    0.0538    0.0381 0.5409    0.0128  -32.52    0.98  283.72   0.14  162.15   0.17  -0.0344   0.0049      0.144    1.95611   0.753   0.0107   0.0106       310.48       461.83   -6.23   -6.66    311    673    0.0106  0.0129    0.0436  0.0141    -0.009  0.0127  -4.53E-4  0.0126    60     0    10     0   0.00126   2.0
    16.11      0.468    0.00505    0.0571    0.0404 0.5624    0.0132  -33.56    0.99  284.04   0.16  162.66   0.20  -0.0296   0.0045      0.152    2.00328   0.825   0.0118   0.0117       333.04       515.69   -6.31   -6.78    357    805   0.00449  0.0138    0.0516  0.0156  -0.00785  0.0133   -0.0263  0.0137    64     0    10     0   0.00159   2.0
    17.72      0.418    0.00536    0.0643    0.0455 0.5467    0.0196  -37.69    1.49  284.02   0.27  162.68   0.31  -0.0199   0.0049      0.248    2.05158   0.946    0.014   0.0138        373.3        581.3   -6.43   -6.91    449    981    -0.017  0.0208    0.0659  0.0259   0.00513  0.0175   -0.0852  0.0273    72     0    10     0   2.74E-4   2.0
    19.49      0.351    0.00368    0.0553    0.0391 0.1427    0.0153   43.60    3.30  284.04   0.16  162.90   0.16  -0.0305   0.0031      0.103    2.10105    1.14   0.0114   0.0113       595.74       650.99   -6.94   -7.03   1021   1201    0.0265 0.00885   0.00677 0.00847    0.0252 0.00666    0.0552 0.00836   113     0    10     0   0.00188   2.0
    21.44      0.294    0.00467    0.0735     0.052 0.1427    0.0191   39.37    4.13  284.04   0.22  162.90   0.22   -0.022   0.0045      0.203    2.15172    1.33   0.0174   0.0171        668.2         718.   -7.06   -7.14   1245   1449   -0.0272  0.0121   0.00839  0.0109   0.00446 0.00778    0.0819  0.0184   124     0    50     2    0.0382   2.0
    23.58      0.246    0.00531    0.0876    0.0619 0.1427    0.0158   39.37    3.40  284.04   0.20  162.90   0.20   -0.019    0.003      0.159    2.20360    1.52   0.0237   0.0232       737.07       787.92   -7.17   -7.24   1503   1749   -0.0298 0.00991   0.00734 0.00884   -0.0185 0.00825     0.043  0.0103   136     0    50     2    0.0672   2.0
    25.94      0.267    0.00204    0.0335    0.0237 0.2937    0.0069   14.70    0.79  284.06   0.10  161.57   0.12  -0.0232   0.0019     0.0825    2.25674    1.43  0.00832  0.00826       742.61       858.01   -7.18   -7.33   1489   2093    0.0206 0.00477   0.00519 0.00449    0.0111 0.00443   0.00296 0.00437   135     0    15     0   0.00126   2.0
    28.53      0.219     0.0021    0.0358    0.0253 0.3128    0.0095    8.56    1.04  284.11   0.14  161.28   0.19  -0.0151   0.0016      0.103    2.31116    1.65   0.0105   0.0104       807.08       935.51   -7.27   -7.43   1755   2561    0.0413 0.00728   0.00677 0.00598   -0.0157 0.00587    -0.013 0.00585   146     0    50     2   0.00362   2.0
    31.38      0.189    0.00183    0.0323    0.0229 0.3507    0.0090    4.62    0.90  284.34   0.15  162.15   0.21   -0.012   0.0014      0.115    2.36689    1.81   0.0106   0.0105       858.98       1004.8   -7.33   -7.51   2015   3093    0.0215 0.00713  -0.00147 0.00672    -0.025 0.00698  -0.00264 0.00641   156     0    12     0   0.00129   2.0
    34.52      0.148    0.00163    0.0305    0.0216 0.3240    0.0084   -1.26    0.90  284.55   0.15  162.14   0.21  -0.0108   0.0011      0.104    2.42396    2.08    0.012   0.0119       946.65       1067.3   -7.44   -7.57   2539   3745    0.0123 0.00617   -0.0153 0.00625   -0.0232 0.00598    0.0242 0.00604   176     0    10     0   5.27E-4   2.0
    37.97     0.0884     0.0018    0.0368     0.026 0.2119    0.0146    3.27    2.20  282.16   0.28  162.01   0.34 -0.00565   9.7E-4      0.172    2.48241    2.63   0.0223   0.0218       1064.2       1122.4   -7.57   -7.63   3553   4509   -0.0107 0.00907   -0.0313  0.0104  -0.00919 0.00898   -0.0082   0.009   210     0    50     2    0.0136   2.0
    41.77     0.0822    0.00139     0.029    0.0205 0.2862    0.0114    6.83    1.34  283.76   0.25  162.18   0.32 -0.00499   7.7E-4      0.155    2.54228    2.71   0.0185   0.0181       1097.5       1183.2    -7.6   -7.68   3913   5473   -0.0117  0.0081    0.0133 0.00819   0.00895  0.0079   -0.0178 0.00829   219     0    50     2   0.00985   2.0
    45.95     0.0699     0.0014    0.0301    0.0213 0.3467    0.0120    8.30    1.22  283.13   0.30  162.98   0.40 -0.00471   7.1E-4       0.15    2.60358    2.89    0.022   0.0216       1130.4       1243.1   -7.63   -7.74   4331   6613   -0.0376  0.0105   -0.0147 0.00908   -0.0238  0.0093   -0.0152 0.00891   230     0    25     0   0.00137   2.0
    50.54     0.0461    0.00161    0.0369    0.0261 0.3069    0.0280    8.30    3.11  283.13   0.75  162.98   0.98 -0.00223   4.2E-4      0.188    2.66636    3.34   0.0387   0.0374       1200.2       1292.1    -7.7   -7.78   5577   8029   -0.0142  0.0193   -0.0997  0.0268     -0.11  0.0254    -0.158  0.0333   261     0    50     2   0.00321   2.0
    55.60     0.0198    9.82E-4     0.025    0.0177 0.1257    0.0294  -24.92    7.13  282.70   0.84  162.06   0.90 -0.00148   3.9E-4       0.26    2.73066    4.26   0.0551   0.0524       1307.1       1324.6   -7.79   -7.81   8483   9721    0.0157  0.0172  -0.00184  0.0167    0.0103  0.0169  -0.00728  0.0168   325     0    50     2   0.00294   2.0
    61.16    0.00616    9.01E-4    0.0249    0.0176 0.0125    0.0568   -7.31  130.60  285.23   1.73  163.26   1.75 -7.25E-4    INDEF      INDEF    2.79650    5.53    0.172    0.148       1342.7       1343.6   -7.82   -7.82  11607  11761   -0.0464  0.0467    0.0654  0.0595   -0.0765  0.0673    0.0267  0.0352   381     0    50     2   0.00153   2.0
