SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
pixel                                                            degrees degrees   pixel  pixel   pixel  pixel                              pixel**1/4                                                                                                                                                                                             pixel

     2.18       8.33     0.0148    0.0783    0.0554 0.0243    0.0078   16.87    9.66  191.80   0.01  162.66   0.01    -2.84   0.0902     0.0317    1.21459    -2.3  0.00193  0.00193       140.79       140.79   -5.37   -5.37     13     13   0.00423 0.00349   0.00181 0.00335  -0.00211 0.00278   0.00635 0.00266    14     0    11     0   0.00331   2.0
     2.39       7.71     0.0116    0.0633    0.0448 0.0234    0.0060   15.40    7.55  191.80   0.01  162.65   0.01     -2.6   0.0829     0.0319    1.24388   -2.22  0.00163  0.00163        205.4        205.4   -5.78   -5.78     21     21   0.00109 0.00283   6.68E-5 0.00281   -0.0019 0.00189   0.00697 0.00189    15     0    18     0   0.00135   2.0
     2.63       7.07    0.00802    0.0468    0.0331 0.0194    0.0040   29.96    6.23  191.80   0.01  162.65   0.01    -2.38   0.0604     0.0254    1.27387   -2.12  0.00123  0.00123        205.4        205.4   -5.78   -5.78     21     21  -0.00105 0.00172   0.00331 0.00166  -0.00244 0.00137    -0.003 0.00131    17     0    10     0   5.30E-4   2.0
     2.90       6.48     0.0115    0.0689    0.0487 0.0256    0.0060   17.28    6.87  191.81   0.01  162.66   0.01    -2.07   0.0654     0.0316    1.30459   -2.03  0.00193  0.00192       231.44       231.44   -5.91   -5.91     25     25   0.00292 0.00214   0.00697 0.00214  -0.00496  0.0017  -9.50E-4 0.00169    18     0    10     0   0.00104   2.0
     3.19       5.91     0.0125    0.0789    0.0558 0.0351    0.0065   17.38    5.47  191.80   0.01  162.65   0.01    -1.83   0.0616     0.0336    1.33605   -1.93  0.00229  0.00229       267.72       302.66   -6.07    -6.2     31     37   0.00205 0.00313   0.00202 0.00308    -0.006 0.00277  -0.00113 0.00271    20     0    10     0   0.00429   2.0
     3.50       5.31    0.00891    0.0591    0.0418 0.0289    0.0050   24.77    5.15  191.78   0.01  162.64   0.01    -1.53    0.037     0.0242    1.36826   -1.81  0.00182  0.00182       302.66       302.66    -6.2    -6.2     37     37  -0.00178 0.00244   0.00145  0.0024  -0.00204 0.00223  -0.00373  0.0022    22     0    10     0   0.00224   2.0
     3.86       4.79    0.00793    0.0549    0.0388 0.0329    0.0049   27.51    4.37  191.76   0.01  162.63   0.01    -1.26    0.033     0.0262    1.40126    -1.7   0.0018   0.0018        342.7        342.7   -6.34   -6.34     45     45  -0.00539 0.00177   0.00536 0.00176   5.54E-4  0.0017  -0.00204 0.00169    24     0    10     0   0.00253   2.0
     4.24       4.31     0.0079    0.0569    0.0403 0.0370    0.0051   31.98    4.02  191.74   0.01  162.62   0.01    -1.08   0.0307     0.0283    1.43505   -1.59  0.00199  0.00199       386.67       395.21   -6.47   -6.49     55     57  -0.00519 0.00223   0.00259 0.00223   0.00469   0.002   1.62E-4   0.002    26     0    10     0   3.82E-4   2.0
     4.67       3.86       0.01    0.0761    0.0538 0.0404    0.0072   37.27    5.29  191.73   0.02  162.62   0.02   -0.863   0.0302      0.035    1.46965   -1.47  0.00282  0.00281       443.76       443.76   -6.62   -6.62     69     69  -0.00629 0.00342   0.00239 0.00338    0.0115 0.00242   0.00466 0.00236    29     0    10     0   0.00395   2.0
     5.13       3.46    0.00931    0.0745    0.0527 0.0448    0.0072   37.11    4.77  191.72   0.02  162.64   0.02   -0.726   0.0236     0.0325    1.50509   -1.35  0.00292  0.00291       464.86       512.73   -6.67   -6.77     75     89  -0.00626 0.00339   0.00453 0.00334    0.0106 0.00277   8.37E-4  0.0027    32     0    10     0   1.74E-4   2.0
     5.64       3.08    0.00731    0.0611    0.0432 0.0382    0.0062   38.62    4.75  191.71   0.02  162.67   0.02   -0.606   0.0187     0.0308    1.54138   -1.22  0.00258  0.00258       538.14       538.14   -6.83   -6.83     97     97   -0.0057 0.00288   0.00393 0.00286   0.00423  0.0027    0.0037 0.00268    35     0    10     0   8.41E-5   2.0
     6.21       2.74    0.00713    0.0621    0.0439 0.0386    0.0065   44.66    4.87  191.73   0.02  162.67   0.02   -0.511   0.0159     0.0311    1.57855   -1.09  0.00283  0.00282       595.57       606.28   -6.94   -6.96    117    121   -0.0106 0.00274  -8.11E-4 0.00273  -0.00511 0.00252   -0.0033 0.00253    38     0    10     0   0.00133   2.0
     6.83       2.43    0.00701    0.0642    0.0454 0.0454    0.0069   50.75    4.44  191.71   0.02  162.67   0.02   -0.425   0.0131     0.0308    1.61662  -0.965  0.00313  0.00312       657.39       666.79   -7.04   -7.06    141    145  -0.00902 0.00307  -0.00579 0.00305  -0.00342 0.00275  -0.00762 0.00275    42     0    10     0   2.72E-5   2.0
     7.51       2.15    0.00554    0.0532    0.0376 0.0478    0.0060   51.22    3.68  191.71   0.02  162.68   0.02   -0.347   0.0113     0.0326    1.65560  -0.829  0.00281   0.0028       720.75       737.79   -7.14   -7.17    169    177   -0.0101 0.00255  -0.00556 0.00254  -0.00127 0.00248  -0.00285 0.00249    46     0    10     0   4.89E-5   2.0
     8.26       1.88    0.00654     0.066    0.0467 0.0440    0.0072   50.82    4.81  191.74   0.03  162.68   0.03   -0.309     0.01     0.0325    1.69552  -0.686  0.00378  0.00377       796.61       822.44   -7.25   -7.29    207    221   -0.0153 0.00292   -0.0052 0.00287   4.25E-4 0.00276  -0.00575 0.00275    51     0    10     0   1.48E-4   2.0
     9.09       1.62    0.00484    0.0512    0.0362 0.0425    0.0060   51.47    4.14  191.78   0.03  162.70   0.03   -0.249   0.0069     0.0276    1.73641  -0.526  0.00324  0.00323       863.36       888.77   -7.34   -7.37    245    261   -0.0118 0.00242  -0.00759  0.0024   0.00137 0.00239  -4.38E-4 0.00238    56     0    10     0   2.57E-4   2.0
    10.00        1.4    0.00368    0.0407    0.0288 0.0488    0.0054   54.62    3.22  191.79   0.03  162.71   0.03   -0.191   0.0059     0.0308    1.77828  -0.369  0.00285  0.00284       945.24       969.61   -7.44   -7.47    299    317   -0.0131 0.00184  -0.00935 0.00182  -0.00138 0.00178   4.23E-4 0.00179    61     0    20     0   3.46E-5   2.0
    11.00       1.22    0.00456    0.0528    0.0373 0.0487    0.0070   45.51    4.19  191.74   0.04  162.79   0.04   -0.165   0.0061     0.0368    1.82116  -0.212  0.00408  0.00407       1026.4       1044.8   -7.53   -7.55    361    377   -0.0164 0.00282  -0.00871 0.00279  -0.00279 0.00263  -0.00584 0.00266    67     0    10     0   3.68E-5   2.0
    12.10       1.03    0.00462    0.0562    0.0397 0.0448    0.0090   38.37    5.84  191.73   0.06  162.92   0.06   -0.118   0.0052     0.0442    1.86508 -0.0338  0.00487  0.00485       1107.5       1139.3   -7.61   -7.64    433    465   -0.0277 0.00344   -0.0027 0.00323  -0.00829 0.00306  -0.00264 0.00306    74     0    10     0   4.31E-4   2.0
    13.31      0.886     0.0042    0.0537     0.038 0.0416    0.0091   31.32    6.43  191.73   0.06  162.95   0.06  -0.0959   0.0044     0.0463    1.91005   0.131  0.00515  0.00513       1201.1       1220.5    -7.7   -7.72    531    553   -0.0232 0.00403   0.00477 0.00388   -0.0107 0.00372  -0.00231 0.00368    82     0    10     0   2.35E-4   2.0
    14.64      0.767    0.00406    0.0542    0.0383 0.0540    0.0100   30.33    5.43  191.70   0.07  162.92   0.08  -0.0762   0.0036     0.0471    1.95611   0.287  0.00577  0.00574       1288.7       1315.4   -7.78    -7.8    637    673   -0.0179 0.00474    0.0117 0.00472  -0.00875 0.00443    0.0111 0.00446    89     0    10     0   3.96E-4   2.0
    16.11      0.653    0.00299    0.0421    0.0298 0.0452    0.0094   34.07    6.09  191.95   0.08  162.95   0.08  -0.0546   0.0026     0.0467    2.00328   0.462  0.00499  0.00497       1385.2       1405.8   -7.85   -7.87    773    805  -0.00932 0.00469   0.00968 0.00469   -0.0197 0.00425  -0.00737 0.00416    99     0    10     0   4.27E-4   2.0
    17.72       0.57    0.00284    0.0417    0.0295 0.0539    0.0109   36.97    5.93  191.79   0.10  162.84   0.10  -0.0401   0.0022     0.0541    2.05158   0.611  0.00542  0.00539       1483.2       1508.9   -7.93   -7.95    935    981   -0.0242 0.00516    0.0139 0.00506   -0.0156 0.00478  -0.00716 0.00473   108     0    10     0   2.66E-5   2.0
    19.49      0.508     0.0025    0.0383    0.0271 0.0753    0.0101   48.04    3.97  191.60   0.10  163.13   0.10   -0.034   0.0018     0.0532    2.10105   0.736  0.00537  0.00534       1573.3       1620.9   -7.99   -8.02   1103   1201   -0.0175 0.00515  -0.00784 0.00512  -0.00757 0.00501  -0.00541 0.00503   117     0    10     0   1.92E-4   2.0
    21.44      0.449    0.00244    0.0391    0.0276 0.0887    0.0105   53.63    3.52  191.46   0.12  163.23   0.12  -0.0286   0.0026     0.0899    2.15172   0.869  0.00592  0.00589       1675.2       1731.1   -8.06    -8.1   1317   1449   -0.0217 0.00534   -0.0217 0.00536    0.0092 0.00483   -0.0133 0.00492   128     0    10     0   2.08E-4   2.0
    23.58      0.399    0.00237    0.0398    0.0281 0.0887    0.0179   80.98    6.04  191.92   0.23  163.51   0.21  -0.0145   0.0022       0.15    2.20360   0.998  0.00647  0.00643       1792.7       1851.5   -8.13   -8.17   1597   1749    0.0255 0.00986   -0.0322  0.0103    0.0223 0.00947  -0.00802 0.00897   141     0    50     2   0.00488   2.0
    25.94      0.365    0.00206    0.0364    0.0257 0.0755    0.0149  -43.31    5.88  191.11   0.20  162.37   0.20  -0.0141   0.0018      0.131    2.25674     1.1  0.00615  0.00611       1926.2       1978.5   -8.21   -8.24   1945   2093   0.00149 0.00743    -0.037  0.0089   0.00964 0.00739   -0.0148 0.00757   156     0    10     0   0.00174   2.0
    28.53      0.326    0.00191    0.0358    0.0253 0.0425    0.0166   34.63   11.41  192.43   0.24  161.43   0.24   -0.011   0.0017       0.15    2.31116    1.22   0.0064  0.00636       2100.4        2135.   -8.31   -8.32   2451   2561   -0.0208 0.00854   -0.0376 0.00977    -0.028 0.00873  -0.00672 0.00773   175     0    50     2   0.00185   2.0
    31.38      0.306    0.00175    0.0336    0.0238 0.1101    0.0129   36.74    3.54  191.48   0.21  162.67   0.22   -0.011   0.0012      0.106    2.36689    1.28  0.00621  0.00617        2197.       2293.1   -8.35    -8.4   2757   3093   -0.0281 0.00748  -0.00505 0.00692   -0.0115 0.00683    0.0152 0.00694   185     0    19     0   0.00143   2.0
    34.52      0.275    0.00135    0.0271    0.0192 0.1332    0.0097   58.83    2.24  191.32   0.19  162.95   0.18 -0.00999   0.0011      0.109    2.42396     1.4  0.00536  0.00533       2339.5       2469.3   -8.42   -8.48   3249   3745  -8.72E-4 0.00556   0.00297 0.00559  -0.00395 0.00554  -0.00836 0.00561   201     0    10     0   6.59E-4   2.0
    37.97      0.232    0.00169    0.0364    0.0257 0.0430    0.0181   76.45   12.24  191.38   0.36  163.02   0.34 -0.00672   0.0011      0.158    2.48241    1.59  0.00794  0.00788       2611.4       2651.9   -8.54   -8.56   4331   4509    0.0318  0.0102    0.0296  0.0101  -0.00966 0.00901   0.00697   0.009   232     0    10     0   6.09E-4   2.0
    41.77      0.207    0.00178    0.0402    0.0285 0.0430    0.0104   21.73    7.05  191.38   0.22  163.02   0.22    -0.01   8.8E-4     0.0879    2.54228    1.71  0.00936  0.00928       2813.7       2857.7   -8.62   -8.64   5249   5473  -0.00108 0.00526    0.0193 0.00553    0.0127 0.00491   -0.0322 0.00557   256     0    50     2    0.0159   2.0
    45.95      0.169    0.00162    0.0384    0.0272 0.0506    0.0119   61.16    6.87  191.93   0.28  164.40   0.28 -0.00806   6.8E-4     0.0847    2.60358    1.93   0.0105   0.0104       3011.3       3060.9    -8.7   -8.71   6305   6613   -0.0201   0.006    0.0331 0.00642    0.0086 0.00569    0.0162 0.00583   280     0    10     0   6.59E-4   2.0
    50.54      0.146    0.00123    0.0303    0.0215 0.0849    0.0075   46.16    2.63  193.74   0.20  161.90   0.20 -0.00851   5.9E-4      0.069    2.66636    2.09   0.0092  0.00912       3176.3       3261.7   -8.75   -8.78   7359   8029     0.017 0.00407    0.0104 0.00397  -2.05E-4 0.00384   -0.0108 0.00392   303     0    10     0   8.15E-4   2.0
    55.60      0.102    0.00127    0.0328    0.0232 0.0849    0.0118   46.16    4.16  192.99   0.34  161.13   0.34 -0.00491   6.1E-4      0.124    2.73066    2.48   0.0136   0.0135       3365.3       3440.2   -8.82   -8.84   8887   9721   -0.0266 0.00704     0.013 0.00644  -0.00171 0.00621   -0.0062 0.00628   333     0    50     2   0.00553   2.0
    61.16      0.114    0.00504     0.132    0.0932 0.1984    0.0228   76.17    3.67  197.45   0.84  160.44   0.73  -0.0082   9.2E-4      0.112    2.79650    2.36   0.0492   0.0471       3430.2       3610.7   -8.84   -8.89   9425  11761   -0.0215  0.0139   -0.0669  0.0156    0.0286  0.0135    0.0646   0.015   342     0    17     0     0.006   2.0
    67.28     0.0651    0.00233    0.0648    0.0458 0.1610    0.0321   76.17    6.21  192.89   1.25  161.56   1.11  -0.0025   5.0E-4      0.202    2.86394    2.97   0.0397   0.0383       3642.4       3753.2    -8.9   -8.94  11939  14249   -0.0681   0.023   -0.0674   0.023    0.0273  0.0187    0.0867   0.025   385     0    50     2      0.01   2.0
    74.00      0.047    0.00141    0.0412    0.0291 0.1610    0.0393   76.17    7.61  192.69   1.69  161.61   1.50 -0.00111   2.4E-4      0.216    2.93300    3.32   0.0332   0.0322       3776.8       3894.5   -8.94   -8.98  14441  17193    -0.121  0.0345    0.0267  0.0233   -0.0136  0.0224    0.0796  0.0281   424     0    50     2   0.00836   2.0
    81.40     0.0388    9.03E-4    0.0279    0.0197 0.1265    0.0178   38.69    4.29  192.16   0.77  165.90   0.79 -0.00154   2.6E-4      0.167    3.00372    3.53   0.0256    0.025       3941.5       4023.7   -8.99   -9.01  18181  20841    0.0557  0.0135    0.0141  0.0101    0.0188  0.0102   -0.0186  0.0102   476     0    50     2   0.00203   2.0
    89.54     0.0289    8.74E-4    0.0281    0.0198 0.1510    0.0175   43.67    3.58  193.88   0.85  163.52   0.86 -0.00134   1.4E-4      0.102    3.07615    3.85   0.0334   0.0324       4047.7       4122.5   -9.02   -9.04  21387  25193   -0.0135  0.0103    0.0139  0.0103    0.0196  0.0103    0.0272  0.0105   516     0    50     2   0.00112   2.0
    98.50     0.0214    8.15E-4    0.0269     0.019 0.2178    0.0388   43.57    5.74  193.88   2.17  163.52   2.19 -4.71E-4   1.2E-4      0.245    3.15033    4.18   0.0422   0.0406       4109.6       4213.3   -9.03   -9.06  23823  30525   -0.0344  0.0261    0.0248  0.0255    0.0541  0.0279    0.0447  0.0269   543     0    50     2   0.00226   2.0
   108.35     0.0157    8.70E-4    0.0301    0.0213 0.2178    0.0382   59.02    5.65  193.88   2.47  163.52   2.26 -4.65E-4   1.1E-4      0.226    3.22630    4.51   0.0617   0.0584       4205.4       4303.6   -9.06   -9.08  28851  36905    0.0377  0.0258   0.00204  0.0244    0.0751  0.0294    0.0699  0.0287   598     0    50     2   0.00141   2.0
   119.18      0.012    7.70E-4    0.0274    0.0193 0.2754    0.0482   69.93    5.84  197.16   3.74  163.37   3.11 -2.74E-4   9.2E-5      0.335    3.30409     4.8   0.0722   0.0677       4258.2       4393.7   -9.07   -9.11  32333  44621  -0.00647  0.0333   -0.0251  0.0343    0.0785  0.0422    0.0266  0.0343   631     0    32     0   0.00117   2.0
   131.10    0.00764    7.13E-4    0.0282      0.02 0.0893    0.0708   63.17   23.70  203.82   4.97  150.54   4.76 -1.99E-4   1.2E-4      0.592    3.38377    5.29    0.106   0.0969       4438.1       4470.2   -9.12   -9.13  49163  54013    0.0817  0.0619    0.0306  0.0427   -0.0872  0.0644    0.0341  0.0435   783     0    16     0   5.63E-4   2.0
