SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
pixel                                                            degrees degrees   pixel  pixel   pixel  pixel                              pixel**1/4                                                                                                                                                                                             pixel

     2.23       5.42    0.00937    0.0496     0.035 0.0759    0.0110   81.69    4.50  406.33   0.01  237.14   0.01    -1.17   0.0606     0.0517    1.22197   -1.83  0.00188  0.00187       82.727       82.727   -4.79   -4.79     13     13    0.0104 0.00407  -0.00733 0.00387  -0.00589 0.00292  -0.00703 0.00277    14     0    10     0   9.84E-5   2.0
     2.45       5.16    0.00923    0.0506    0.0358 0.0775    0.0106   79.47    4.12  406.32   0.01  237.13   0.01    -1.09   0.0604     0.0552    1.25143   -1.78  0.00194  0.00194        125.5        125.5   -5.25   -5.25     21     21    0.0104 0.00419  -0.00435  0.0041  -0.00969 0.00197   -0.0084 0.00193    15     0    10     0   5.28E-4   2.0
     2.70       4.89    0.00839    0.0489    0.0346 0.0725    0.0090   82.90    3.82  406.32   0.01  237.09   0.01    -1.03     0.06     0.0582    1.28161   -1.72  0.00186  0.00186        125.5        125.5   -5.25   -5.25     21     21   0.00898 0.00401    0.0013  0.0038  -0.00709 0.00326  -0.00489 0.00309    17     0    10     0    0.0025   2.0
     2.97       4.66    0.00719    0.0431    0.0305 0.0970    0.0069   88.87    2.19  406.33   0.01  237.06   0.01    -1.01   0.0489     0.0484    1.31251   -1.67  0.00168  0.00167        125.5       144.19   -5.25    -5.4     21     25   0.00533 0.00337   9.97E-4  0.0033  -0.00299  0.0032  -0.00256 0.00314    18     0    11     0    0.0022   2.0
     3.26        4.4     0.0107    0.0676    0.0478 0.1115    0.0095  -88.81    2.68  406.36   0.02  237.04   0.02   -0.955   0.0573       0.06    1.34416   -1.61  0.00264  0.00263       171.23       196.25   -5.58   -5.73     31     37  -0.00613 0.00481   0.00553 0.00463  -0.00458 0.00461   0.00329 0.00442    20     0    13     0   0.00336   2.0
     3.59       4.13     0.0111    0.0718    0.0508 0.1319    0.0099  -87.04    2.32  406.36   0.02  237.01   0.02   -0.852   0.0472     0.0553    1.37658   -1.54  0.00292  0.00291       188.23       196.25   -5.69   -5.73     35     37  -0.00608 0.00521   0.00111  0.0052  -0.00197 0.00511   0.00367 0.00511    21     0    10     0   1.18E-4   2.0
     3.95       3.86     0.0125    0.0847    0.0599 0.1479    0.0109  -86.62    2.29  406.36   0.02  236.99   0.02   -0.772   0.0453     0.0587    1.40977   -1.47  0.00352  0.00351       212.12       226.95   -5.82   -5.89     41     45   -0.0143 0.00508  -0.00583   0.005  -1.72E-4 0.00441    0.0106 0.00443    23     0    10     0   1.98E-4   2.0
     4.34       3.58      0.012    0.0849    0.0601 0.1597    0.0106  -87.52    2.07  406.36   0.03  236.96   0.02   -0.678   0.0392     0.0579    1.44377   -1.38  0.00365  0.00364       249.58       282.25   -5.99   -6.13     51     61   -0.0169 0.00463  -0.00793 0.00454  -4.31E-4 0.00396    0.0102   0.004    25     0    10     0   4.16E-4   2.0
     4.78       3.33     0.0107    0.0783    0.0554 0.1829    0.0098  -88.14    1.69  406.35   0.03  236.95   0.02   -0.571   0.0318     0.0557    1.47858   -1.31  0.00348  0.00347       276.52       307.59    -6.1   -6.22     59     69   -0.0201 0.00344   -0.0115 0.00332  -0.00198 0.00274   0.00843 0.00278    27     0    10     0   6.27E-4   2.0
     5.26        3.1    0.00891     0.069    0.0488 0.2049    0.0085  -88.23    1.36  406.34   0.03  236.92   0.02   -0.477   0.0254     0.0533    1.51423   -1.23  0.00312  0.00311       315.02       365.27   -6.25   -6.41     71     89   -0.0153 0.00394   -0.0104 0.00381  -0.00465 0.00336   0.00856  0.0033    30     0    10     0   7.34E-5   2.0
     5.78       2.87    0.00888    0.0711    0.0502 0.2132    0.0086  -86.83    1.29  406.32   0.03  236.87   0.03   -0.427   0.0216     0.0506    1.55075   -1.14  0.00337  0.00335       350.47       397.38   -6.36    -6.5     83    101   -0.0124 0.00444  -0.00933 0.00443  -0.00318 0.00411   0.00781 0.00414    32     0    10     0   9.91E-5   2.0
     6.36       2.64    0.00681     0.057    0.0403 0.2223    0.0066  -85.64    0.95  406.32   0.03  236.81   0.02   -0.382   0.0157      0.041    1.58814   -1.05   0.0028   0.0028       383.48       465.26   -6.46   -6.67     95    129   -0.0132 0.00306  -0.00838 0.00304   5.89E-4 0.00301   6.77E-4 0.00301    35     0    10     0   1.48E-4   2.0
     7.00       2.42     0.0066    0.0583    0.0412 0.2327    0.0066  -85.98    0.93  406.28   0.03  236.77   0.02   -0.326   0.0129     0.0395    1.62644  -0.958  0.00297  0.00296       434.84       500.78    -6.6   -6.75    115    145   -0.0139 0.00304   -0.0112 0.00297   0.00505 0.00281   0.00351 0.00276    39     0    10     0   9.00E-5   2.0
     7.70       2.21    0.00573    0.0525    0.0371 0.2446    0.0060  -86.79    0.81  406.28   0.03  236.79   0.02   -0.278   0.0113     0.0405    1.66566   -0.86  0.00282  0.00281       491.01       581.02   -6.73   -6.91    139    185   -0.0156 0.00297  -0.00424 0.00289   0.00692 0.00253    0.0058 0.00251    42     0    10     0   6.65E-5   2.0
     8.47         2.    0.00603    0.0578    0.0409 0.2510    0.0068  -87.40    0.89  406.30   0.04  236.76   0.03   -0.232   0.0108     0.0464    1.70582  -0.755  0.00327  0.00326       557.87       645.66   -6.87   -7.03    171    221   -0.0171 0.00369   5.62E-4 0.00358    0.0108 0.00319   0.00361 0.00315    46     0    10     0   1.65E-4   2.0
     9.31       1.83    0.00601    0.0601    0.0425 0.2647    0.0075  -86.93    0.94  406.20   0.05  236.76   0.04   -0.187   0.0097     0.0521    1.74696  -0.656  0.00357  0.00356       611.45       736.66   -6.97   -7.17    199    277   -0.0137 0.00453  -0.00701 0.00447    0.0131 0.00355    0.0139 0.00355    50     0    10     0   4.09E-4   2.0
    10.25       1.67    0.00673    0.0706    0.0499 0.2735    0.0092  -87.08    1.14  406.13   0.06  236.70   0.05   -0.151   0.0085     0.0563    1.78908  -0.556  0.00439  0.00437       684.66        819.4   -7.09   -7.28    241    333  -0.00757 0.00599   -0.0128 0.00596     0.007 0.00577   0.00889 0.00573    55     0    10     0   5.44E-4   2.0
