SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
pixel                                                            degrees degrees   pixel  pixel   pixel  pixel                              pixel**1/4                                                                                                                                                                                             pixel

     2.23       2.64    0.00676    0.0345    0.0244 0.1545    0.0178  -88.96    3.59  405.54   0.02  246.82   0.02   -0.464   0.0494      0.106    1.22197   -1.05  0.00279  0.00278       33.551       38.695   -3.81   -3.97     11     13   -0.0112 0.00785   -0.0126  0.0079   -0.0147 0.00592   0.00789 0.00577    13     0    50     2   0.00795   2.0
     2.45       2.53    0.00816    0.0447    0.0316 0.1545    0.0175  -88.96    3.73  405.54   0.03  246.80   0.02   -0.524   0.0466     0.0888    1.25143   -1.01  0.00351  0.00349       49.004        58.82   -4.23   -4.42     17     21   -0.0161 0.00769    -0.015 0.00723  -0.00617 0.00618    0.0132 0.00588    15     0    10     0   9.82E-5   2.0
     2.70       2.41    0.00742     0.042    0.0297 0.1613    0.0157  -87.76    3.14  405.53   0.02  246.77   0.02   -0.478   0.0397      0.083    1.28161  -0.956  0.00335  0.00334        58.82        58.82   -4.42   -4.42     21     21  -0.00908 0.00597   -0.0215 0.00598  -0.00143 0.00548    0.0078  0.0053    16     0    10     0   1.28E-4   2.0
     2.97       2.28    0.00728    0.0424      0.03 0.1630    0.0139  -86.14    2.66  405.54   0.02  246.74   0.02   -0.482   0.0358     0.0741    1.31251  -0.897  0.00347  0.00345        58.82        67.66   -4.42   -4.58     21     25  -0.00751 0.00419    -0.023 0.00449   5.91E-4 0.00385   0.00576 0.00388    17     0    10     0   2.14E-4   2.0
     3.26       2.13    0.00671    0.0414    0.0293 0.1490    0.0125  -84.12    2.61  405.57   0.02  246.73   0.02   -0.448   0.0322     0.0717    1.34416  -0.821  0.00343  0.00342       80.908       92.613   -4.77   -4.92     31     37  -0.00997 0.00315   -0.0225 0.00345   0.00437 0.00283   -0.0021  0.0028    19     0    10     0   2.77E-5   2.0
     3.59       1.98     0.0059    0.0383    0.0271 0.1432    0.0114  -83.09    2.48  405.61   0.02  246.67   0.02   -0.389   0.0258     0.0661    1.37658  -0.742  0.00324  0.00323        84.91       92.613   -4.82   -4.92     33     37  -0.00354 0.00403   -0.0202 0.00421   0.00383 0.00348  -0.00772 0.00348    21     0    10     0   4.66E-5   2.0
     3.95       1.85    0.00526    0.0357    0.0252 0.1449    0.0101  -83.31    2.17  405.64   0.02  246.60   0.02   -0.351   0.0196     0.0559    1.40977  -0.666   0.0031  0.00309       100.24        107.4     -5.   -5.08     41     45  -0.00176 0.00391    -0.018 0.00402   0.00288 0.00379  -0.00333 0.00377    23     0    10     0   2.19E-4   2.0
     4.34       1.72    0.00518    0.0366    0.0259 0.1550    0.0107  -84.86    2.15  405.64   0.03  246.57   0.02   -0.291   0.0169     0.0579    1.44377  -0.586  0.00328  0.00327       118.07       133.93   -5.18   -5.32     51     61  -0.00111 0.00476   -0.0175 0.00488   0.00239 0.00473   0.00109 0.00474    25     0    10     0   7.18E-5   2.0
     4.78        1.6    0.00473    0.0354     0.025 0.1655    0.0101  -87.13    1.96  405.62   0.03  246.55   0.03   -0.247   0.0146     0.0592    1.47858   -0.51  0.00322  0.00321         131.       146.44   -5.29   -5.41     59     69  -0.00396 0.00552   -0.0104 0.00543  -3.77E-4 0.00521   0.00883 0.00512    28     0    10     0   3.36E-4   2.0
     5.26        1.5    0.00384    0.0297     0.021 0.1890    0.0077  -88.29    1.31  405.59   0.02  246.52   0.02   -0.231   0.0109     0.0471    1.51423  -0.442  0.00278  0.00277       149.61        174.5   -5.44    -5.6     71     89   -0.0119 0.00375  -0.00837 0.00368  -0.00166  0.0035   0.00596 0.00347    30     0    10     0   2.57E-4   2.0
